Plot Title: White River Golf Coarse 11-25-15 (1040)							
#	"Date Time, GMT-06:00"	"Temp, °F (LGR S/N: 10739561, SEN S/N: 10739561)"	Coupler Detached (LGR S/N: 10739561)	Coupler Attached (LGR S/N: 10739561)	Host Connected (LGR S/N: 10739561)	Stopped (LGR S/N: 10739561)	End Of File (LGR S/N: 10739561)
231	5/23/2016 0:26	60.517					
232	5/23/2016 0:41	60.433					
233	5/23/2016 0:56	60.39					
234	5/23/2016 1:11	60.303					
235	5/23/2016 1:26	60.26					
236	5/23/2016 1:41	60.174					
237	5/23/2016 1:56	60.132					
238	5/23/2016 2:11	60.046					
239	5/23/2016 2:26	59.959					
240	5/23/2016 2:41	59.873					
241	5/23/2016 2:56	59.788					
242	5/23/2016 3:11	59.659					
243	5/23/2016 3:26	59.572					
244	5/23/2016 3:41	59.445					
245	5/23/2016 3:56	59.358					
246	5/23/2016 4:11	59.229					
247	5/23/2016 4:26	59.142					
248	5/23/2016 4:41	59.014					
249	5/23/2016 4:56	58.928					
250	5/23/2016 5:11	58.842					
251	5/23/2016 5:26	58.712					
252	5/23/2016 5:41	58.626					
253	5/23/2016 5:56	58.498					
254	5/23/2016 6:11	58.411					
255	5/23/2016 6:26	58.325					
256	5/23/2016 6:41	58.239					
257	5/23/2016 6:56	58.109					
258	5/23/2016 7:11	58.023					
259	5/23/2016 7:26	57.936					
260	5/23/2016 7:41	57.85					
261	5/23/2016 7:56	57.722					
262	5/23/2016 8:11	57.636					
263	5/23/2016 8:26	57.592					
264	5/23/2016 8:41	57.549					
265	5/23/2016 8:56	57.463					
266	5/23/2016 9:11	57.42					
267	5/23/2016 9:26	57.42					
268	5/23/2016 9:41	57.376					
269	5/23/2016 9:56	57.376					
270	5/23/2016 10:11	57.376					
271	5/23/2016 10:26	57.42					
272	5/23/2016 10:41	57.463					
273	5/23/2016 10:56	57.506					
274	5/23/2016 11:11	57.549					
275	5/23/2016 11:26	57.636					
276	5/23/2016 11:41	57.722					
277	5/23/2016 11:56	57.807					
278	5/23/2016 12:11	57.893					
279	5/23/2016 12:26	58.023					
280	5/23/2016 12:41	58.152					
281	5/23/2016 12:56	58.282					
282	5/23/2016 13:11	58.411					
283	5/23/2016 13:26	58.541					
284	5/23/2016 13:41	58.712					
285	5/23/2016 13:56	58.842					
286	5/23/2016 14:11	59.014					
287	5/23/2016 14:26	59.142					
288	5/23/2016 14:41	59.272					
289	5/23/2016 14:56	59.401					
290	5/23/2016 15:11	59.529					
291	5/23/2016 15:26	59.659					
292	5/23/2016 15:41	59.788					
293	5/23/2016 15:56	59.873					
294	5/23/2016 16:11	59.959					
295	5/23/2016 16:26	60.046					
296	5/23/2016 16:41	60.089					
297	5/23/2016 16:56	60.132					
298	5/23/2016 17:11	60.174					
299	5/23/2016 17:26	60.217					
300	5/23/2016 17:41	60.217					
301	5/23/2016 17:56	60.26					
302	5/23/2016 18:11	60.26					
303	5/23/2016 18:26	60.26					
304	5/23/2016 18:41	60.26					
305	5/23/2016 18:56	60.26					
306	5/23/2016 19:11	60.217					
307	5/23/2016 19:26	60.174					
308	5/23/2016 19:41	60.132					
309	5/23/2016 19:56	60.089					
310	5/23/2016 20:11	60.046					
311	5/23/2016 20:26	60.003					
312	5/23/2016 20:41	59.916					
313	5/23/2016 20:56	59.873					
314	5/23/2016 21:11	59.788					
315	5/23/2016 21:26	59.745					
316	5/23/2016 21:41	59.702					
317	5/23/2016 21:56	59.616					
318	5/23/2016 22:11	59.572					
319	5/23/2016 22:26	59.529					
320	5/23/2016 22:41	59.486					
321	5/23/2016 22:56	59.445					
322	5/23/2016 23:11	59.401					
323	5/23/2016 23:26	59.358					
324	5/23/2016 23:41	59.315					
325	5/23/2016 23:56	59.272					
326	5/24/2016 0:11	59.185					
327	5/24/2016 0:26	59.142					
328	5/24/2016 0:41	59.099					
329	5/24/2016 0:56	59.056					
330	5/24/2016 1:11	58.971					
331	5/24/2016 1:26	58.928					
332	5/24/2016 1:41	58.842					
333	5/24/2016 1:56	58.798					
334	5/24/2016 2:11	58.712					
335	5/24/2016 2:26	58.626					
336	5/24/2016 2:41	58.582					
337	5/24/2016 2:56	58.498					
338	5/24/2016 3:11	58.411					
339	5/24/2016 3:26	58.368					
340	5/24/2016 3:41	58.282					
341	5/24/2016 3:56	58.239					
342	5/24/2016 4:11	58.152					
343	5/24/2016 4:26	58.066					
344	5/24/2016 4:41	57.979					
345	5/24/2016 4:56	57.893					
346	5/24/2016 5:11	57.807					
347	5/24/2016 5:26	57.765					
348	5/24/2016 5:41	57.679					
349	5/24/2016 5:56	57.592					
350	5/24/2016 6:11	57.506					
351	5/24/2016 6:26	57.42					
352	5/24/2016 6:41	57.376					
353	5/24/2016 6:56	57.29					
354	5/24/2016 7:11	57.204					
355	5/24/2016 7:26	57.117					
356	5/24/2016 7:41	57.031					
357	5/24/2016 7:56	56.988					
358	5/24/2016 8:11	56.944					
359	5/24/2016 8:26	56.858					
360	5/24/2016 8:41	56.858					
361	5/24/2016 8:56	56.815					
362	5/24/2016 9:11	56.772					
363	5/24/2016 9:26	56.772					
364	5/24/2016 9:41	56.772					
365	5/24/2016 9:56	56.815					
366	5/24/2016 10:11	56.815					
367	5/24/2016 10:26	56.858					
368	5/24/2016 10:41	56.901					
369	5/24/2016 10:56	56.944					
370	5/24/2016 11:11	57.031					
371	5/24/2016 11:26	57.117					
372	5/24/2016 11:41	57.16					
373	5/24/2016 11:56	57.204					
374	5/24/2016 12:11	57.29					
375	5/24/2016 12:26	57.29					
376	5/24/2016 12:41	57.376					
377	5/24/2016 12:56	57.42					
378	5/24/2016 13:11	57.506					
379	5/24/2016 13:26	57.592					
380	5/24/2016 13:41	57.679					
381	5/24/2016 13:56	57.765					
382	5/24/2016 14:11	57.85					
383	5/24/2016 14:26	57.979					
384	5/24/2016 14:41	58.109					
385	5/24/2016 14:56	58.239					
386	5/24/2016 15:11	58.325					
387	5/24/2016 15:26	58.411					
388	5/24/2016 15:41	58.498					
389	5/24/2016 15:56	58.582					
390	5/24/2016 16:11	58.669					
391	5/24/2016 16:26	58.798					
392	5/24/2016 16:41	58.842					
393	5/24/2016 16:56	58.928					
394	5/24/2016 17:11	58.928					
395	5/24/2016 17:26	58.971					
396	5/24/2016 17:41	59.014					
397	5/24/2016 17:56	59.056					
398	5/24/2016 18:11	59.099					
399	5/24/2016 18:26	59.142					
400	5/24/2016 18:41	59.142					
401	5/24/2016 18:56	59.099					
402	5/24/2016 19:11	59.099					
403	5/24/2016 19:26	59.056					
404	5/24/2016 19:41	59.014					
405	5/24/2016 19:56	59.014					
406	5/24/2016 20:11	58.971					
407	5/24/2016 20:26	58.928					
408	5/24/2016 20:41	58.885					
409	5/24/2016 20:56	58.842					
410	5/24/2016 21:11	58.842					
411	5/24/2016 21:26	58.798					
412	5/24/2016 21:41	58.755					
413	5/24/2016 21:56	58.755					
414	5/24/2016 22:11	58.712					
415	5/24/2016 22:26	58.669					
416	5/24/2016 22:41	58.669					
417	5/24/2016 22:56	58.626					
418	5/24/2016 23:11	58.626					
419	5/24/2016 23:26	58.582					
420	5/24/2016 23:41	58.541					
421	5/24/2016 23:56	58.541					
422	5/25/2016 0:11	58.498					
423	5/25/2016 0:26	58.455					
424	5/25/2016 0:41	58.455					
425	5/25/2016 0:56	58.411					
426	5/25/2016 1:11	58.411					
427	5/25/2016 1:26	58.368					
428	5/25/2016 1:41	58.325					
429	5/25/2016 1:56	58.282					
430	5/25/2016 2:11	58.282					
431	5/25/2016 2:26	58.239					
432	5/25/2016 2:41	58.152					
433	5/25/2016 2:56	58.152					
434	5/25/2016 3:11	58.109					
435	5/25/2016 3:26	58.066					
436	5/25/2016 3:41	57.979					
437	5/25/2016 3:56	57.936					
438	5/25/2016 4:11	57.893					
439	5/25/2016 4:26	57.807					
440	5/25/2016 4:41	57.765					
441	5/25/2016 4:56	57.722					
442	5/25/2016 5:11	57.636					
443	5/25/2016 5:26	57.592					
444	5/25/2016 5:41	57.506					
445	5/25/2016 5:56	57.463					
446	5/25/2016 6:11	57.42					
447	5/25/2016 6:26	57.376					
448	5/25/2016 6:41	57.333					
449	5/25/2016 6:56	57.247					
450	5/25/2016 7:11	57.204					
451	5/25/2016 7:26	57.16					
452	5/25/2016 7:41	57.117					
453	5/25/2016 7:56	57.074					
454	5/25/2016 8:11	57.031					
455	5/25/2016 8:26	57.031					
456	5/25/2016 8:41	56.988					
457	5/25/2016 8:56	56.988					
458	5/25/2016 9:11	56.988					
459	5/25/2016 9:26	56.988					
460	5/25/2016 9:41	57.031					
461	5/25/2016 9:56	57.074					
462	5/25/2016 10:11	57.16					
463	5/25/2016 10:26	57.247					
464	5/25/2016 10:41	57.333					
465	5/25/2016 10:56	57.42					
466	5/25/2016 11:11	57.549					
467	5/25/2016 11:26	57.679					
468	5/25/2016 11:41	57.765					
469	5/25/2016 11:56	57.893					
470	5/25/2016 12:11	58.066					
471	5/25/2016 12:26	58.195					
472	5/25/2016 12:41	58.325					
473	5/25/2016 12:56	58.455					
474	5/25/2016 13:11	58.541					
475	5/25/2016 13:26	58.626					
476	5/25/2016 13:41	58.798					
477	5/25/2016 13:56	58.928					
478	5/25/2016 14:11	59.014					
479	5/25/2016 14:26	59.142					
480	5/25/2016 14:41	59.272					
481	5/25/2016 14:56	59.445					
482	5/25/2016 15:11	59.529					
483	5/25/2016 15:26	59.616					
484	5/25/2016 15:41	59.659					
485	5/25/2016 15:56	59.745					
486	5/25/2016 16:11	59.83					
487	5/25/2016 16:26	59.916					
488	5/25/2016 16:41	60.003					
489	5/25/2016 16:56	60.046					
490	5/25/2016 17:11	60.089					
491	5/25/2016 17:26	60.132					
492	5/25/2016 17:41	60.174					
493	5/25/2016 17:56	60.217					
494	5/25/2016 18:11	60.26					
495	5/25/2016 18:26	60.303					
496	5/25/2016 18:41	60.346					
497	5/25/2016 18:56	60.346					
498	5/25/2016 19:11	60.39					
499	5/25/2016 19:26	60.39					
500	5/25/2016 19:41	60.39					
501	5/25/2016 19:56	60.39					
502	5/25/2016 20:11	60.346					
503	5/25/2016 20:26	60.346					
504	5/25/2016 20:41	60.303					
505	5/25/2016 20:56	60.26					
506	5/25/2016 21:11	60.174					
507	5/25/2016 21:26	60.132					
508	5/25/2016 21:41	60.046					
509	5/25/2016 21:56	59.959					
510	5/25/2016 22:11	59.916					
511	5/25/2016 22:26	59.873					
512	5/25/2016 22:41	59.788					
513	5/25/2016 22:56	59.745					
514	5/25/2016 23:11	59.659					
515	5/25/2016 23:26	59.616					
516	5/25/2016 23:41	59.572					
517	5/25/2016 23:56	59.486					
518	5/26/2016 0:11	59.445					
519	5/26/2016 0:26	59.401					
520	5/26/2016 0:41	59.401					
521	5/26/2016 0:56	59.358					
522	5/26/2016 1:11	59.315					
523	5/26/2016 1:26	59.272					
524	5/26/2016 1:41	59.229					
525	5/26/2016 1:56	59.185					
526	5/26/2016 2:11	59.142					
527	5/26/2016 2:26	59.099					
528	5/26/2016 2:41	59.014					
529	5/26/2016 2:56	58.928					
530	5/26/2016 3:11	58.885					
