Date,Temp
7/17/2017,62.962
7/17/2017,62.748
7/17/2017,62.577
7/17/2017,62.406
7/17/2017,62.191
7/17/2017,62.019
7/17/2017,61.804
7/17/2017,61.633
7/17/2017,61.462
7/17/2017,61.29
7/17/2017,61.119
7/17/2017,60.991
7/17/2017,60.818
7/17/2017,60.69
7/17/2017,60.561
7/17/2017,60.39
7/17/2017,60.26
7/17/2017,60.132
7/17/2017,60.003
7/17/2017,59.873
7/17/2017,59.788
7/17/2017,59.659
7/17/2017,59.572
7/17/2017,59.529
7/17/2017,59.486
7/17/2017,59.445
7/17/2017,59.486
7/17/2017,59.486
7/17/2017,59.529
7/17/2017,59.572
7/17/2017,59.659
7/17/2017,59.745
7/17/2017,59.873
7/17/2017,60.003
7/17/2017,60.174
7/17/2017,60.303
7/17/2017,60.561
7/17/2017,60.818
7/17/2017,61.119
7/17/2017,61.419
7/17/2017,61.761
7/17/2017,62.105
7/17/2017,62.447
7/17/2017,62.791
7/17/2017,63.219
7/17/2017,63.561
7/17/2017,63.946
7/17/2017,64.332
7/17/2017,64.76
7/17/2017,65.188
7/17/2017,65.658
7/17/2017,66.087
7/17/2017,66.173
7/17/2017,66.515
7/17/2017,66.686
7/17/2017,66.985
7/17/2017,67.329
7/17/2017,67.543
7/17/2017,67.586
7/17/2017,67.543
7/17/2017,67.714
7/17/2017,67.714
7/17/2017,67.842
7/17/2017,67.842
7/17/2017,67.842
7/17/2017,67.798
7/17/2017,67.798
7/17/2017,67.798
7/17/2017,67.757
7/17/2017,67.671
7/17/2017,67.543
7/17/2017,67.413
7/17/2017,67.242
7/17/2017,67.114
7/17/2017,66.943
7/17/2017,66.772
7/17/2017,66.6
7/17/2017,66.385
7/17/2017,66.214
7/17/2017,66
7/17/2017,65.745
7/17/2017,65.53
7/17/2017,65.316
7/17/2017,65.102
7/17/2017,64.845
7/17/2017,64.632
7/17/2017,64.418
7/17/2017,64.204
7/18/2017,63.99
7/18/2017,63.732
7/18/2017,63.561
7/18/2017,63.347
7/18/2017,63.133
7/18/2017,62.919
7/18/2017,62.748
7/18/2017,62.577
7/18/2017,62.362
7/18/2017,62.233
7/18/2017,62.062
7/18/2017,61.934
7/18/2017,61.804
7/18/2017,61.677
7/18/2017,61.59
7/18/2017,61.462
7/18/2017,61.376
7/18/2017,61.29
7/18/2017,61.162
7/18/2017,61.075
7/18/2017,60.991
7/18/2017,60.861
7/18/2017,60.775
7/18/2017,60.69
7/18/2017,60.604
7/18/2017,60.517
7/18/2017,60.433
7/18/2017,60.346
7/18/2017,60.26
7/18/2017,60.132
7/18/2017,60.089
7/18/2017,60.003
7/18/2017,60.003
7/18/2017,60.003
7/18/2017,59.959
7/18/2017,59.959
7/18/2017,60.003
7/18/2017,60.046
7/18/2017,60.003
7/18/2017,60.046
7/18/2017,60.089
7/18/2017,60.174
7/18/2017,60.174
7/18/2017,60.174
7/18/2017,60.217
7/18/2017,60.26
7/18/2017,60.303
7/18/2017,60.647
7/18/2017,60.861
7/18/2017,61.075
7/18/2017,61.29
7/18/2017,61.547
7/18/2017,61.891
7/18/2017,62.233
7/18/2017,62.447
7/18/2017,62.791
7/18/2017,63.176
7/18/2017,63.39
7/18/2017,63.819
7/18/2017,64.204
7/18/2017,64.503
7/18/2017,64.845
7/18/2017,65.102
7/18/2017,65.403
7/18/2017,65.701
7/18/2017,65.959
7/18/2017,66.173
7/18/2017,66.385
7/18/2017,66.6
7/18/2017,66.729
7/18/2017,66.814
7/18/2017,66.9
7/18/2017,66.943
7/18/2017,66.943
7/18/2017,66.9
7/18/2017,66.772
7/18/2017,66.686
7/18/2017,66.558
7/18/2017,66.472
7/18/2017,66.385
7/18/2017,66.301
7/18/2017,66.214
7/18/2017,66.13
7/18/2017,66
7/18/2017,65.872
7/18/2017,65.701
7/18/2017,65.53
7/18/2017,65.316
7/18/2017,65.145
7/18/2017,64.931
7/18/2017,64.717
7/18/2017,64.546
7/18/2017,64.332
7/18/2017,64.161
7/18/2017,63.946
7/18/2017,63.732
7/19/2017,63.561
7/19/2017,63.347
7/19/2017,63.176
7/19/2017,63.005
7/19/2017,62.834
7/19/2017,62.661
7/19/2017,62.533
7/19/2017,62.362
7/19/2017,62.191
7/19/2017,62.019
7/19/2017,61.891
7/19/2017,61.72
7/19/2017,61.59
7/19/2017,61.462
7/19/2017,61.333
7/19/2017,61.162
7/19/2017,61.032
7/19/2017,60.904
7/19/2017,60.775
7/19/2017,60.647
7/19/2017,60.517
7/19/2017,60.39
7/19/2017,60.303
7/19/2017,60.174
7/19/2017,60.089
7/19/2017,59.959
7/19/2017,59.83
7/19/2017,59.745
7/19/2017,59.659
7/19/2017,59.616
7/19/2017,59.529
7/19/2017,59.529
7/19/2017,59.529
7/19/2017,59.529
7/19/2017,59.529
7/19/2017,59.572
7/19/2017,59.616
7/19/2017,59.702
7/19/2017,59.788
7/19/2017,59.873
7/19/2017,60.003
7/19/2017,60.132
7/19/2017,60.26
7/19/2017,60.39
7/19/2017,60.561
7/19/2017,60.818
7/19/2017,61.162
7/19/2017,61.419
7/19/2017,61.761
7/19/2017,62.062
7/19/2017,62.362
7/19/2017,62.748
7/19/2017,63.133
7/19/2017,63.561
7/19/2017,63.946
7/19/2017,64.375
7/19/2017,64.803
7/19/2017,65.23
7/19/2017,65.615
7/19/2017,66.043
7/19/2017,66.385
7/19/2017,66.772
7/19/2017,67.158
7/19/2017,67.329
7/19/2017,67.456
7/19/2017,67.543
7/19/2017,67.586
7/19/2017,67.671
7/19/2017,67.842
7/19/2017,68.013
7/19/2017,68.056
7/19/2017,68.099
7/19/2017,68.185
7/19/2017,68.27
7/19/2017,68.313
7/19/2017,68.356
7/19/2017,68.313
7/19/2017,68.185
7/19/2017,68.099
7/19/2017,67.971
7/19/2017,67.798
7/19/2017,67.627
7/19/2017,67.456
7/19/2017,67.242
7/19/2017,67.028
7/19/2017,66.857
7/19/2017,66.643
7/19/2017,66.472
7/19/2017,66.301
7/19/2017,66.13
7/19/2017,65.916
7/19/2017,65.745
7/19/2017,65.574
7/19/2017,65.403
7/19/2017,65.23
7/19/2017,65.059
7/20/2017,64.845
7/20/2017,64.674
7/20/2017,64.503
7/20/2017,64.332
7/20/2017,64.161
7/20/2017,63.99
7/20/2017,63.819
7/20/2017,63.648
7/20/2017,63.518
7/20/2017,63.347
7/20/2017,63.219
7/20/2017,63.09
7/20/2017,62.962
7/20/2017,62.834
7/20/2017,62.704
7/20/2017,62.577
7/20/2017,62.49
7/20/2017,62.362
7/20/2017,62.233
7/20/2017,62.105
7/20/2017,62.019
7/20/2017,61.891
7/20/2017,61.761
7/20/2017,61.677
7/20/2017,61.59
7/20/2017,61.462
7/20/2017,61.376
7/20/2017,61.29
7/20/2017,61.205
7/20/2017,61.119
7/20/2017,61.075
7/20/2017,60.991
7/20/2017,60.948
7/20/2017,60.861
7/20/2017,60.775
7/20/2017,60.733
7/20/2017,60.733
7/20/2017,60.775
7/20/2017,60.775
7/20/2017,60.818
7/20/2017,60.904
7/20/2017,60.948
7/20/2017,61.075
7/20/2017,61.119
7/20/2017,61.29
7/20/2017,61.506
7/20/2017,61.761
7/20/2017,62.019
7/20/2017,62.319
7/20/2017,62.62
7/20/2017,62.962
7/20/2017,63.304
7/20/2017,63.689
7/20/2017,64.074
7/20/2017,64.332
7/20/2017,64.674
7/20/2017,65.102
7/20/2017,65.444
7/20/2017,65.829
7/20/2017,66.173
7/20/2017,66.515
7/20/2017,66.772
7/20/2017,67.071
7/20/2017,67.329
7/20/2017,67.627
7/20/2017,67.842
7/20/2017,68.013
7/20/2017,68.185
7/20/2017,68.356
7/20/2017,68.4
7/20/2017,68.484
7/20/2017,68.484
7/20/2017,68.484
7/20/2017,68.484
7/20/2017,68.4
7/20/2017,68.313
7/20/2017,68.227
7/20/2017,68.142
7/20/2017,68.056
7/20/2017,67.971
7/20/2017,67.885
7/20/2017,67.757
7/20/2017,67.627
7/20/2017,67.5
7/20/2017,67.372
7/20/2017,67.199
7/20/2017,67.028
7/20/2017,66.814
7/20/2017,66.6
7/20/2017,66.385
7/20/2017,66.173
7/20/2017,66
7/20/2017,65.788
7/20/2017,65.615
7/20/2017,65.444
7/20/2017,65.273
7/21/2017,65.102
7/21/2017,64.931
7/21/2017,64.803
7/21/2017,64.674
7/21/2017,64.459
7/21/2017,64.288
7/21/2017,64.074
7/21/2017,63.903
7/21/2017,63.732
7/21/2017,63.561
7/21/2017,63.39
7/21/2017,63.219
7/21/2017,63.09
7/21/2017,62.962
7/21/2017,62.791
7/21/2017,62.661
7/21/2017,62.49
7/21/2017,62.362
7/21/2017,62.233
7/21/2017,62.105
7/21/2017,62.019
7/21/2017,61.891
7/21/2017,61.761
7/21/2017,61.633
7/21/2017,61.547
7/21/2017,61.419
7/21/2017,61.333
7/21/2017,61.248
7/21/2017,61.119
7/21/2017,61.032
7/21/2017,60.991
7/21/2017,60.904
7/21/2017,60.861
7/21/2017,60.861
7/21/2017,60.861
7/21/2017,60.861
7/21/2017,60.861
7/21/2017,60.904
7/21/2017,60.948
7/21/2017,61.032
7/21/2017,61.075
7/21/2017,61.205
7/21/2017,61.248
7/21/2017,61.419
7/21/2017,61.59
7/21/2017,61.761
7/21/2017,61.891
7/21/2017,62.105
7/21/2017,62.362
7/21/2017,62.49
7/21/2017,62.834
7/21/2017,63.219
7/21/2017,63.475
7/21/2017,63.775
7/21/2017,64.247
7/21/2017,64.589
7/21/2017,64.845
7/21/2017,65.273
7/21/2017,65.574
7/21/2017,65.701
7/21/2017,65.916
7/21/2017,66
7/21/2017,66.214
7/21/2017,66.515
7/21/2017,66.729
7/21/2017,66.857
7/21/2017,66.9
7/21/2017,67.028
7/21/2017,67.114
7/21/2017,67.158
7/21/2017,67.242
7/21/2017,67.285
7/21/2017,67.242
7/21/2017,67.242
7/21/2017,67.242
7/21/2017,67.199
7/21/2017,67.158
7/21/2017,67.028
7/21/2017,66.9
7/21/2017,66.814
7/21/2017,66.643
7/21/2017,66.472
7/21/2017,66.301
7/21/2017,66.173
7/21/2017,66
7/21/2017,65.829
7/21/2017,65.615
7/21/2017,65.444
7/21/2017,65.273
7/21/2017,65.059
7/21/2017,64.845
7/21/2017,64.674
7/21/2017,64.459
7/21/2017,64.247
7/21/2017,64.033
7/21/2017,63.819
7/22/2017,63.648
7/22/2017,63.433
7/22/2017,63.219
7/22/2017,63.048
7/22/2017,62.834
7/22/2017,62.62
7/22/2017,62.406
7/22/2017,62.191
7/22/2017,62.019
7/22/2017,61.804
7/22/2017,61.633
7/22/2017,61.419
7/22/2017,61.248
7/22/2017,61.075
7/22/2017,60.904
7/22/2017,60.733
7/22/2017,60.561
7/22/2017,60.433
7/22/2017,60.26
7/22/2017,60.132
7/22/2017,59.959
7/22/2017,59.83
7/22/2017,59.702
7/22/2017,59.529
7/22/2017,59.445
7/22/2017,59.315
7/22/2017,59.185
7/22/2017,59.099
7/22/2017,58.971
7/22/2017,58.885
7/22/2017,58.842
7/22/2017,58.755
7/22/2017,58.712
7/22/2017,58.712
7/22/2017,58.712
7/22/2017,58.755
7/22/2017,58.798
7/22/2017,58.885
7/22/2017,58.971
7/22/2017,59.099
7/22/2017,59.229
7/22/2017,59.315
7/22/2017,59.486
7/22/2017,59.616
7/22/2017,59.745
7/22/2017,59.959
7/22/2017,60.217
7/22/2017,60.561
7/22/2017,60.818
7/22/2017,61.29
7/22/2017,61.376
7/22/2017,61.59
7/22/2017,61.72
7/22/2017,62.019
7/22/2017,62.062
7/22/2017,62.406
7/22/2017,62.791
7/22/2017,63.176
7/22/2017,63.304
7/22/2017,63.604
7/22/2017,63.862
7/22/2017,63.99
7/22/2017,63.946
7/22/2017,64.247
7/22/2017,64.589
7/22/2017,64.931
7/22/2017,65.059
7/22/2017,65.188
7/22/2017,65.23
7/22/2017,65.188
7/22/2017,65.273
7/22/2017,65.188
7/22/2017,65.145
7/22/2017,65.145
7/22/2017,65.017
7/22/2017,65.059
7/22/2017,65.102
7/22/2017,65.017
7/22/2017,64.974
7/22/2017,64.888
7/22/2017,64.803
7/22/2017,64.717
7/22/2017,64.589
7/22/2017,64.503
7/22/2017,64.375
7/22/2017,64.204
7/22/2017,64.033
7/22/2017,63.862
7/22/2017,63.689
7/22/2017,63.475
7/22/2017,63.304
7/22/2017,63.09
7/22/2017,62.875
7/22/2017,62.704
7/22/2017,62.533
7/22/2017,62.319
7/23/2017,62.105
7/23/2017,61.891
7/23/2017,61.677
7/23/2017,61.462
7/23/2017,61.248
7/23/2017,61.075
7/23/2017,60.861
7/23/2017,60.69
7/23/2017,60.474
7/23/2017,60.303
7/23/2017,60.089
7/23/2017,59.916
7/23/2017,59.745
7/23/2017,59.572
7/23/2017,59.445
7/23/2017,59.272
7/23/2017,59.099
7/23/2017,58.928
7/23/2017,58.798
7/23/2017,58.669
7/23/2017,58.498
7/23/2017,58.368
7/23/2017,58.195
7/23/2017,58.066
7/23/2017,57.936
7/23/2017,57.807
7/23/2017,57.679
7/23/2017,57.549
7/23/2017,57.42
7/23/2017,57.333
7/23/2017,57.247
7/23/2017,57.204
7/23/2017,57.16
7/23/2017,57.16
7/23/2017,57.16
7/23/2017,57.204
7/23/2017,57.247
7/23/2017,57.333
7/23/2017,57.42
7/23/2017,57.506
7/23/2017,57.636
7/23/2017,57.807
7/23/2017,57.979
7/23/2017,58.152
7/23/2017,58.411
7/23/2017,58.669
7/23/2017,58.971
7/23/2017,59.315
7/23/2017,59.702
7/23/2017,60.046
7/23/2017,60.39
7/23/2017,60.818
7/23/2017,61.205
7/23/2017,61.633
7/23/2017,62.019
7/23/2017,62.447
7/23/2017,62.875
7/23/2017,63.304
7/23/2017,63.732
7/23/2017,64.204
7/23/2017,64.546
7/23/2017,64.931
7/23/2017,65.273
7/23/2017,65.53
7/23/2017,65.829
7/23/2017,66.043
7/23/2017,66.087
7/23/2017,66.258
7/23/2017,66.214
7/23/2017,66.385
7/23/2017,66.214
7/23/2017,66.173
7/23/2017,66.13
7/23/2017,66.173
7/23/2017,66.13
7/23/2017,66.13
7/23/2017,66.13
7/23/2017,66.043
7/23/2017,65.959
7/23/2017,65.872
7/23/2017,65.788
7/23/2017,65.615
7/23/2017,65.444
7/23/2017,65.273
7/23/2017,65.102
7/23/2017,64.845
7/23/2017,64.632
7/23/2017,64.375
7/23/2017,64.161
7/23/2017,63.903
7/23/2017,63.648
7/23/2017,63.433
7/23/2017,63.219
7/23/2017,62.962
7/23/2017,62.704
7/23/2017,62.447
7/24/2017,62.191
7/24/2017,61.977
7/24/2017,61.72
7/24/2017,61.547
7/24/2017,61.376
7/24/2017,61.248
7/24/2017,61.162
7/24/2017,60.991
7/24/2017,60.861
7/24/2017,60.775
7/24/2017,60.647
7/24/2017,60.561
7/24/2017,60.474
7/24/2017,60.39
7/24/2017,60.303
7/24/2017,60.26
7/24/2017,60.174
7/24/2017,60.132
7/24/2017,60.046
7/24/2017,60.003
7/24/2017,59.959
7/24/2017,59.916
7/24/2017,59.873
7/24/2017,59.83
7/24/2017,59.788
7/24/2017,59.788
7/24/2017,59.745
7/24/2017,59.745
7/24/2017,59.702
7/24/2017,59.702
7/24/2017,59.659
7/24/2017,59.659
7/24/2017,59.659
7/24/2017,59.659
7/24/2017,59.702
7/24/2017,59.702
7/24/2017,59.788
7/24/2017,59.83
7/24/2017,59.873
7/24/2017,59.959
7/24/2017,60.046
7/24/2017,60.174
7/24/2017,60.346
7/24/2017,60.561
7/24/2017,60.733
7/24/2017,60.991
7/24/2017,61.29
7/24/2017,61.59
7/24/2017,61.934
7/24/2017,62.233
7/24/2017,62.577
7/24/2017,62.919
7/24/2017,63.304
7/24/2017,63.648
7/24/2017,64.033
7/24/2017,64.418
7/24/2017,64.803
7/24/2017,65.188
7/24/2017,65.615
7/24/2017,66
7/24/2017,66.301
7/24/2017,66.643
7/24/2017,66.9
7/24/2017,67.199
7/24/2017,67.456
7/24/2017,67.671
7/24/2017,67.842
7/24/2017,68.056
7/24/2017,68.142
7/24/2017,68.27
7/24/2017,68.27
7/24/2017,68.27
7/24/2017,68.27
7/24/2017,68.227
7/24/2017,68.185
7/24/2017,68.099
7/24/2017,68.013
7/24/2017,67.885
7/24/2017,67.798
7/24/2017,67.671
7/24/2017,67.5
7/24/2017,67.372
7/24/2017,67.158
7/24/2017,66.985
7/24/2017,66.772
7/24/2017,66.558
7/24/2017,66.258
7/24/2017,66
7/24/2017,65.745
7/24/2017,65.487
7/24/2017,65.273
7/24/2017,65.017
7/24/2017,64.76
7/24/2017,64.503
7/24/2017,64.247
7/24/2017,64.033
7/25/2017,63.819
7/25/2017,63.604
7/25/2017,63.39
7/25/2017,63.176
7/25/2017,62.962
7/25/2017,62.748
7/25/2017,62.533
7/25/2017,62.319
7/25/2017,62.105
7/25/2017,61.934
7/25/2017,61.72
7/25/2017,61.506
7/25/2017,61.333
7/25/2017,61.162
7/25/2017,60.991
7/25/2017,60.861
7/25/2017,60.69
7/25/2017,60.604
7/25/2017,60.474
7/25/2017,60.39
7/25/2017,60.39
7/25/2017,60.39
7/25/2017,60.346
7/25/2017,60.26
7/25/2017,60.174
7/25/2017,60.089
7/25/2017,60.003
7/25/2017,59.959
7/25/2017,59.916
7/25/2017,59.873
7/25/2017,59.873
7/25/2017,59.83
7/25/2017,59.788
7/25/2017,59.788
7/25/2017,59.788
7/25/2017,59.788
7/25/2017,59.83
7/25/2017,59.873
7/25/2017,59.959
7/25/2017,60.003
7/25/2017,60.089
7/25/2017,60.174
7/25/2017,60.303
7/25/2017,60.39
7/25/2017,60.474
7/25/2017,60.647
7/25/2017,60.861
7/25/2017,61.162
7/25/2017,61.462
7/25/2017,61.804
7/25/2017,62.148
7/25/2017,62.362
7/25/2017,62.791
7/25/2017,63.219
7/25/2017,63.475
7/25/2017,63.561
7/25/2017,63.903
7/25/2017,64.459
7/25/2017,64.803
7/25/2017,64.974
7/25/2017,65.23
7/25/2017,65.273
7/25/2017,65.359
7/25/2017,65.403
7/25/2017,65.574
7/25/2017,65.658
7/25/2017,65.658
7/25/2017,65.745
7/25/2017,65.959
7/25/2017,66.043
7/25/2017,66.087
7/25/2017,66.13
7/25/2017,66.13
7/25/2017,66.13
7/25/2017,66.087
7/25/2017,66.043
7/25/2017,65.959
7/25/2017,65.872
7/25/2017,65.788
7/25/2017,65.701
7/25/2017,65.615
7/25/2017,65.487
7/25/2017,65.403
7/25/2017,65.273
7/25/2017,65.102
7/25/2017,64.974
7/25/2017,64.845
7/25/2017,64.717
7/25/2017,64.589
7/25/2017,64.418
7/25/2017,64.288
7/25/2017,64.161
7/25/2017,64.033
7/25/2017,63.903
7/25/2017,63.732
7/25/2017,63.604
7/26/2017,63.475
7/26/2017,63.347
7/26/2017,63.219
7/26/2017,63.09
7/26/2017,62.962
7/26/2017,62.834
7/26/2017,62.704
7/26/2017,62.577
7/26/2017,62.447
7/26/2017,62.319
7/26/2017,62.233
7/26/2017,62.105
7/26/2017,61.977
7/26/2017,61.891
7/26/2017,61.761
7/26/2017,61.677
7/26/2017,61.547
7/26/2017,61.462
7/26/2017,61.333
7/26/2017,61.248
7/26/2017,61.119
7/26/2017,61.032
7/26/2017,60.948
7/26/2017,60.861
7/26/2017,60.733
7/26/2017,60.647
7/26/2017,60.604
7/26/2017,60.517
7/26/2017,60.433
7/26/2017,60.346
7/26/2017,60.303
7/26/2017,60.217
7/26/2017,60.174
7/26/2017,60.132
7/26/2017,60.089
7/26/2017,60.046
7/26/2017,60.003
7/26/2017,59.959
7/26/2017,59.916
7/26/2017,59.916
7/26/2017,59.916
7/26/2017,59.959
7/26/2017,60.046
7/26/2017,60.089
7/26/2017,60.132
7/26/2017,60.217
7/26/2017,60.39
7/26/2017,60.561
7/26/2017,60.647
7/26/2017,60.818
7/26/2017,60.904
7/26/2017,60.991
7/26/2017,61.162
7/26/2017,61.248
7/26/2017,61.419
7/26/2017,61.59
7/26/2017,61.804
7/26/2017,62.105
7/26/2017,62.191
7/26/2017,62.406
7/26/2017,62.704
7/26/2017,62.834
7/26/2017,62.962
7/26/2017,63.176
7/26/2017,63.262
7/26/2017,63.304
7/26/2017,63.39
7/26/2017,63.475
7/26/2017,63.518
7/26/2017,63.518
7/26/2017,63.518
7/26/2017,63.518
7/26/2017,63.561
7/26/2017,63.604
7/26/2017,63.604
7/26/2017,63.604
7/26/2017,63.561
7/26/2017,63.561
7/26/2017,63.518
7/26/2017,63.518
7/26/2017,63.475
7/26/2017,63.39
7/26/2017,63.304
7/26/2017,63.219
7/26/2017,63.09
7/26/2017,63.005
7/26/2017,62.875
7/26/2017,62.704
7/26/2017,62.533
7/26/2017,62.362
7/26/2017,62.233
7/26/2017,62.105
7/26/2017,61.934
7/26/2017,61.804
7/26/2017,61.677
7/26/2017,61.506
7/27/2017,61.376
7/27/2017,61.205
7/27/2017,61.075
7/27/2017,60.948
7/27/2017,60.818
7/27/2017,60.69
7/27/2017,60.561
7/27/2017,60.433
7/27/2017,60.303
7/27/2017,60.217
7/27/2017,60.132
7/27/2017,60.003
7/27/2017,59.916
7/27/2017,59.83
7/27/2017,59.788
7/27/2017,59.702
7/27/2017,59.616
7/27/2017,59.529
7/27/2017,59.486
7/27/2017,59.445
7/27/2017,59.401
7/27/2017,59.358
7/27/2017,59.358
7/27/2017,59.358
7/27/2017,59.315
7/27/2017,59.272
7/27/2017,59.229
7/27/2017,59.185
7/27/2017,59.142
7/27/2017,59.142
7/27/2017,59.099
7/27/2017,59.099
7/27/2017,59.099
7/27/2017,59.099
7/27/2017,59.099
7/27/2017,59.099
7/27/2017,59.099
7/27/2017,59.142
7/27/2017,59.185
7/27/2017,59.272
7/27/2017,59.358
7/27/2017,59.445
7/27/2017,59.572
7/27/2017,59.788
7/27/2017,60.003
7/27/2017,60.174
7/27/2017,60.433
7/27/2017,60.604
7/27/2017,60.775
7/27/2017,60.861
7/27/2017,61.075
7/27/2017,61.506
7/27/2017,61.59
7/27/2017,61.72
7/27/2017,61.977
7/27/2017,62.276
7/27/2017,62.362
7/27/2017,62.447
7/27/2017,62.62
7/27/2017,62.834
7/27/2017,63.09
7/27/2017,63.39
7/27/2017,63.648
7/27/2017,63.862
7/27/2017,63.946
7/27/2017,63.903
7/27/2017,63.903
7/27/2017,63.946
7/27/2017,63.946
7/27/2017,64.033
7/27/2017,63.99
7/27/2017,63.99
7/27/2017,63.903
7/27/2017,63.99
7/27/2017,63.903
7/27/2017,63.775
7/27/2017,63.689
7/27/2017,63.648
7/27/2017,63.689
7/27/2017,63.604
7/27/2017,63.518
7/27/2017,63.433
7/27/2017,63.347
7/27/2017,63.262
7/27/2017,63.09
7/27/2017,62.962
7/27/2017,62.791
7/27/2017,62.661
7/27/2017,62.577
7/27/2017,62.406
7/27/2017,62.276
7/27/2017,62.148
7/27/2017,61.977
7/27/2017,61.804
7/27/2017,61.633
7/27/2017,61.506
7/28/2017,61.333
7/28/2017,61.205
7/28/2017,61.075
7/28/2017,60.904
7/28/2017,60.775
7/28/2017,60.647
7/28/2017,60.474
7/28/2017,60.346
7/28/2017,60.217
7/28/2017,60.089
7/28/2017,59.959
7/28/2017,59.873
7/28/2017,59.745
7/28/2017,59.702
7/28/2017,59.616
7/28/2017,59.572
7/28/2017,59.486
7/28/2017,59.445
7/28/2017,59.358
7/28/2017,59.315
7/28/2017,59.229
7/28/2017,59.185
7/28/2017,59.099
7/28/2017,59.014
7/28/2017,58.928
7/28/2017,58.842
7/28/2017,58.755
7/28/2017,58.669
7/28/2017,58.582
7/28/2017,58.498
7/28/2017,58.455
7/28/2017,58.411
7/28/2017,58.368
7/28/2017,58.368
7/28/2017,58.368
7/28/2017,58.411
7/28/2017,58.411
7/28/2017,58.498
7/28/2017,58.541
7/28/2017,58.626
7/28/2017,58.669
7/28/2017,58.712
7/28/2017,58.755
7/28/2017,58.755
7/28/2017,58.798
7/28/2017,58.842
7/28/2017,58.842
7/28/2017,58.928
7/28/2017,59.185
7/28/2017,59.486
7/28/2017,59.702
7/28/2017,59.83
7/28/2017,60.217
7/28/2017,60.861
7/28/2017,60.948
7/28/2017,61.205
7/28/2017,61.419
7/28/2017,61.934
7/28/2017,62.233
7/28/2017,62.533
7/28/2017,62.62
7/28/2017,63.133
7/28/2017,63.475
7/28/2017,63.732
7/28/2017,64.161
7/28/2017,64.503
7/28/2017,64.674
7/28/2017,64.845
7/28/2017,65.059
7/28/2017,65.145
7/28/2017,65.102
7/28/2017,65.102
7/28/2017,65.102
7/28/2017,65.017
7/28/2017,65.102
7/28/2017,65.059
7/28/2017,65.102
7/28/2017,65.059
7/28/2017,64.974
7/28/2017,64.931
7/28/2017,64.803
7/28/2017,64.674
7/28/2017,64.589
7/28/2017,64.459
7/28/2017,64.288
7/28/2017,64.161
7/28/2017,63.99
7/28/2017,63.775
7/28/2017,63.604
7/28/2017,63.39
7/28/2017,63.219
7/28/2017,63.048
7/28/2017,62.875
7/28/2017,62.704
7/28/2017,62.533
7/28/2017,62.362
7/29/2017,62.191
7/29/2017,62.019
7/29/2017,61.804
7/29/2017,61.633
7/29/2017,61.462
7/29/2017,61.248
7/29/2017,61.075
7/29/2017,60.904
7/29/2017,60.733
7/29/2017,60.561
7/29/2017,60.433
7/29/2017,60.303
7/29/2017,60.132
7/29/2017,60.046
7/29/2017,59.916
7/29/2017,59.788
7/29/2017,59.702
7/29/2017,59.572
7/29/2017,59.486
7/29/2017,59.358
7/29/2017,59.272
7/29/2017,59.185
7/29/2017,59.099
7/29/2017,59.014
7/29/2017,58.971
7/29/2017,58.885
7/29/2017,58.842
7/29/2017,58.755
7/29/2017,58.669
7/29/2017,58.626
7/29/2017,58.582
7/29/2017,58.541
7/29/2017,58.498
7/29/2017,58.498
7/29/2017,58.498
7/29/2017,58.498
7/29/2017,58.541
7/29/2017,58.626
7/29/2017,58.669
7/29/2017,58.798
7/29/2017,58.971
7/29/2017,59.099
7/29/2017,59.272
7/29/2017,59.445
7/29/2017,59.659
7/29/2017,59.916
7/29/2017,60.217
7/29/2017,60.604
7/29/2017,60.948
7/29/2017,61.205
7/29/2017,61.462
7/29/2017,61.761
7/29/2017,62.191
7/29/2017,62.49
7/29/2017,62.875
7/29/2017,63.347
7/29/2017,63.475
7/29/2017,63.903
7/29/2017,64.288
7/29/2017,64.632
7/29/2017,64.803
7/29/2017,64.845
7/29/2017,64.931
7/29/2017,65.102
7/29/2017,65.188
7/29/2017,65.188
7/29/2017,65.188
7/29/2017,65.145
7/29/2017,65.017
7/29/2017,64.931
7/29/2017,64.888
7/29/2017,64.803
7/29/2017,64.674
7/29/2017,64.674
7/29/2017,64.717
7/29/2017,64.674
7/29/2017,64.632
7/29/2017,64.589
7/29/2017,64.459
7/29/2017,64.332
7/29/2017,64.204
7/29/2017,64.117
7/29/2017,63.99
7/29/2017,63.819
7/29/2017,63.648
7/29/2017,63.475
7/29/2017,63.304
7/29/2017,63.09
7/29/2017,62.919
7/29/2017,62.704
7/29/2017,62.533
7/29/2017,62.319
7/29/2017,62.148
7/29/2017,61.934
7/29/2017,61.761
7/29/2017,61.59
7/30/2017,61.376
7/30/2017,61.205
7/30/2017,60.991
7/30/2017,60.818
7/30/2017,60.69
7/30/2017,60.517
7/30/2017,60.39
7/30/2017,60.217
7/30/2017,60.089
7/30/2017,59.959
7/30/2017,59.788
7/30/2017,59.702
7/30/2017,59.572
7/30/2017,59.445
7/30/2017,59.315
7/30/2017,59.229
7/30/2017,59.099
7/30/2017,58.971
7/30/2017,58.842
7/30/2017,58.755
7/30/2017,58.626
7/30/2017,58.541
7/30/2017,58.411
7/30/2017,58.325
7/30/2017,58.195
7/30/2017,58.066
7/30/2017,57.979
7/30/2017,57.893
7/30/2017,57.807
7/30/2017,57.722
7/30/2017,57.636
7/30/2017,57.592
7/30/2017,57.549
