"Plot Title: Spotted Tail Creek 12-7-15 (1500)"
"#","Date Time, GMT-06:00","Max: Temperature, °C (LGR S/N: 10719011)","Coupler Detached (LGR S/N: 10719011)","Coupler Attached (LGR S/N: 10719011)","Stopped (LGR S/N: 10719011)","End Of File (LGR S/N: 10719011)"
3344,04/24/16 09:00:00 PM,12.582,,,,
3345,04/24/16 10:00:00 PM,12.268,,,,
3346,04/24/16 11:00:00 PM,12.050,,,,
3347,04/25/16 12:00:00 AM,11.734,,,,
3348,04/25/16 01:00:00 AM,11.589,,,,
3349,04/25/16 02:00:00 AM,11.321,,,,
3350,04/25/16 03:00:00 AM,11.224,,,,
3351,04/25/16 04:00:00 AM,11.053,,,,
3352,04/25/16 05:00:00 AM,10.858,,,,
3353,04/25/16 06:00:00 AM,10.834,,,,
3354,04/25/16 07:00:00 AM,10.565,,,,
3355,04/25/16 08:00:00 AM,10.761,,,,
3356,04/25/16 09:00:00 AM,11.346,,,,
3357,04/25/16 10:00:00 AM,12.268,,,,
3358,04/25/16 11:00:00 AM,13.329,,,,
3359,04/25/16 12:00:00 PM,14.505,,,,
3360,04/25/16 01:00:00 PM,15.581,,,,
3361,04/25/16 02:00:00 PM,16.487,,,,
3362,04/25/16 03:00:00 PM,16.796,,,,
3363,04/25/16 04:00:00 PM,16.868,,,,
3364,04/25/16 05:00:00 PM,16.892,,,,
3365,04/25/16 06:00:00 PM,16.725,,,,
3366,04/25/16 07:00:00 PM,16.153,,,,
3367,04/25/16 08:00:00 PM,15.581,,,,
3368,04/25/16 09:00:00 PM,14.984,,,,
3369,04/25/16 10:00:00 PM,14.529,,,,
3370,04/25/16 11:00:00 PM,14.194,,,,
3371,04/26/16 12:00:00 AM,13.666,,,,
3372,04/26/16 01:00:00 AM,13.233,,,,
3373,04/26/16 02:00:00 AM,12.871,,,,
3374,04/26/16 03:00:00 AM,12.461,,,,
3375,04/26/16 04:00:00 AM,12.219,,,,
3376,04/26/16 05:00:00 AM,11.977,,,,
3377,04/26/16 06:00:00 AM,11.734,,,,
3378,04/26/16 07:00:00 AM,11.589,,,,
3379,04/26/16 08:00:00 AM,11.492,,,,
3380,04/26/16 09:00:00 AM,11.516,,,,
3381,04/26/16 10:00:00 AM,11.346,,,,
3382,04/26/16 11:00:00 AM,11.297,,,,
3383,04/26/16 12:00:00 PM,11.346,,,,
3384,04/26/16 01:00:00 PM,11.394,,,,
3385,04/26/16 02:00:00 PM,11.492,,,,
3386,04/26/16 03:00:00 PM,11.710,,,,
3387,04/26/16 04:00:00 PM,11.856,,,,
3388,04/26/16 05:00:00 PM,11.977,,,,
3389,04/26/16 06:00:00 PM,11.977,,,,
3390,04/26/16 07:00:00 PM,11.880,,,,
3391,04/26/16 08:00:00 PM,11.710,,,,
3392,04/26/16 09:00:00 PM,11.516,,,,
3393,04/26/16 10:00:00 PM,11.248,,,,
3394,04/26/16 11:00:00 PM,10.956,,,,
3395,04/27/16 12:00:00 AM,10.785,,,,
3396,04/27/16 01:00:00 AM,10.590,,,,
3397,04/27/16 02:00:00 AM,10.222,,,,
3398,04/27/16 03:00:00 AM,10.001,,,,
3399,04/27/16 04:00:00 AM,9.879,,,,
3400,04/27/16 05:00:00 AM,9.780,,,,
3401,04/27/16 06:00:00 AM,9.657,,,,
3402,04/27/16 07:00:00 AM,9.435,,,,
3403,04/27/16 08:00:00 AM,9.509,,,,
3404,04/27/16 09:00:00 AM,9.756,,,,
3405,04/27/16 10:00:00 AM,10.516,,,,
3406,04/27/16 11:00:00 AM,11.102,,,,
3407,04/27/16 12:00:00 PM,11.929,,,,
3408,04/27/16 01:00:00 PM,12.654,,,,
3409,04/27/16 02:00:00 PM,12.775,,,,
3410,04/27/16 03:00:00 PM,12.799,,,,
3411,04/27/16 04:00:00 PM,12.847,,,,
3412,04/27/16 05:00:00 PM,12.799,,,,
3413,04/27/16 06:00:00 PM,12.558,,,,
3414,04/27/16 07:00:00 PM,12.292,,,,
3415,04/27/16 08:00:00 PM,11.880,,,,
3416,04/27/16 09:00:00 PM,11.419,,,,
3417,04/27/16 10:00:00 PM,11.248,,,,
3418,04/27/16 11:00:00 PM,11.053,,,,
3419,04/28/16 12:00:00 AM,10.907,,,,
3420,04/28/16 01:00:00 AM,10.810,,,,
3421,04/28/16 02:00:00 AM,10.761,,,,
3422,04/28/16 03:00:00 AM,10.712,,,,
3423,04/28/16 04:00:00 AM,10.516,,,,
3424,04/28/16 05:00:00 AM,10.345,,,,
3425,04/28/16 06:00:00 AM,10.271,,,,
3426,04/28/16 07:00:00 AM,10.173,,,,
3427,04/28/16 08:00:00 AM,10.247,,,,
3428,04/28/16 09:00:00 AM,10.565,,,,
3429,04/28/16 10:00:00 AM,11.005,,,,
3430,04/28/16 11:00:00 AM,11.686,,,,
3431,04/28/16 12:00:00 PM,12.195,,,,
3432,04/28/16 01:00:00 PM,12.509,,,,
3433,04/28/16 02:00:00 PM,12.703,,,,
3434,04/28/16 03:00:00 PM,12.727,,,,
3435,04/28/16 04:00:00 PM,12.364,,,,
3436,04/28/16 05:00:00 PM,12.050,,,,
3437,04/28/16 06:00:00 PM,11.856,,,,
3438,04/28/16 07:00:00 PM,11.662,,,,
3439,04/28/16 08:00:00 PM,11.467,,,,
3440,04/28/16 09:00:00 PM,11.273,,,,
3441,04/28/16 10:00:00 PM,11.175,,,,
3442,04/28/16 11:00:00 PM,11.297,,,,
3443,04/29/16 12:00:00 AM,11.443,,,,
3444,04/29/16 01:00:00 AM,11.370,,,,
3445,04/29/16 02:00:00 AM,11.370,,,,
3446,04/29/16 03:00:00 AM,10.956,,,,
3447,04/29/16 04:00:00 AM,10.907,,,,
3448,04/29/16 05:00:00 AM,11.029,,,,
3449,04/29/16 06:00:00 AM,11.102,,,,
3450,04/29/16 07:00:00 AM,11.102,,,,
3451,04/29/16 08:00:00 AM,10.907,,,,
3452,04/29/16 09:00:00 AM,11.029,,,,
3453,04/29/16 10:00:00 AM,11.321,,,,
3454,04/29/16 11:00:00 AM,11.370,,,,
3455,04/29/16 12:00:00 PM,11.370,,,,
3456,04/29/16 01:00:00 PM,11.321,,,,
3457,04/29/16 02:00:00 PM,11.297,,,,
3458,04/29/16 03:00:00 PM,11.248,,,,
3459,04/29/16 04:00:00 PM,11.200,,,,
3460,04/29/16 05:00:00 PM,11.200,,,,
3461,04/29/16 06:00:00 PM,11.102,,,,
3462,04/29/16 07:00:00 PM,11.053,,,,
3463,04/29/16 08:00:00 PM,10.956,,,,
3464,04/29/16 09:00:00 PM,10.907,,,,
3465,04/29/16 10:00:00 PM,10.810,,,,
3466,04/29/16 11:00:00 PM,10.810,,,,
3467,04/30/16 12:00:00 AM,10.516,,,,
3468,04/30/16 01:00:00 AM,10.026,,,,
3469,04/30/16 02:00:00 AM,9.583,,,,
3470,04/30/16 03:00:00 AM,9.460,,,,
3471,04/30/16 04:00:00 AM,9.410,,,,
3472,04/30/16 05:00:00 AM,9.064,,,,
3473,04/30/16 06:00:00 AM,8.990,,,,
3474,04/30/16 07:00:00 AM,9.064,,,,
3475,04/30/16 08:00:00 AM,8.891,,,,
3476,04/30/16 09:00:00 AM,8.494,,,,
3477,04/30/16 10:00:00 AM,8.469,,,,
3478,04/30/16 11:00:00 AM,8.494,,,,
3479,04/30/16 12:00:00 PM,8.245,,,,
3480,04/30/16 01:00:00 PM,8.195,,,,
3481,04/30/16 02:00:00 PM,8.270,,,,
3482,04/30/16 03:00:00 PM,8.095,,,,
3483,04/30/16 04:00:00 PM,8.020,,,,
3484,04/30/16 05:00:00 PM,8.020,,,,
3485,04/30/16 06:00:00 PM,8.020,,,,
3486,04/30/16 07:00:00 PM,7.970,,,,
3487,04/30/16 08:00:00 PM,7.895,,,,
3488,04/30/16 09:00:00 PM,7.770,,,,
3489,04/30/16 10:00:00 PM,7.670,,,,
3490,04/30/16 11:00:00 PM,7.619,,,,
3491,05/01/16 12:00:00 AM,7.569,,,,
3492,05/01/16 01:00:00 AM,7.544,,,,
3493,05/01/16 02:00:00 AM,7.469,,,,
3494,05/01/16 03:00:00 AM,7.444,,,,
3495,05/01/16 04:00:00 AM,7.419,,,,
3496,05/01/16 05:00:00 AM,7.393,,,,
3497,05/01/16 06:00:00 AM,7.343,,,,
3498,05/01/16 07:00:00 AM,7.318,,,,
3499,05/01/16 08:00:00 AM,7.469,,,,
3500,05/01/16 09:00:00 AM,7.745,,,,
3501,05/01/16 10:00:00 AM,8.270,,,,
3502,05/01/16 11:00:00 AM,8.941,,,,
3503,05/01/16 12:00:00 PM,9.805,,,,
3504,05/01/16 01:00:00 PM,10.638,,,,
3505,05/01/16 02:00:00 PM,11.443,,,,
3506,05/01/16 03:00:00 PM,11.904,,,,
3507,05/01/16 04:00:00 PM,12.050,,,,
3508,05/01/16 05:00:00 PM,12.171,,,,
3509,05/01/16 06:00:00 PM,12.025,,,,
3510,05/01/16 07:00:00 PM,11.929,,,,
3511,05/01/16 08:00:00 PM,11.516,,,,
3512,05/01/16 09:00:00 PM,11.127,,,,
3513,05/01/16 10:00:00 PM,10.614,,,,
3514,05/01/16 11:00:00 PM,10.173,,,,
3515,05/02/16 12:00:00 AM,9.928,,,,
3516,05/02/16 01:00:00 AM,9.756,,,,
3517,05/02/16 02:00:00 AM,9.583,,,,
3518,05/02/16 03:00:00 AM,9.410,,,,
3519,05/02/16 04:00:00 AM,9.238,,,,
3520,05/02/16 05:00:00 AM,9.064,,,,
3521,05/02/16 06:00:00 AM,8.866,,,,
3522,05/02/16 07:00:00 AM,8.693,,,,
3523,05/02/16 08:00:00 AM,8.841,,,,
3524,05/02/16 09:00:00 AM,9.410,,,,
3525,05/02/16 10:00:00 AM,10.173,,,,
3526,05/02/16 11:00:00 AM,11.127,,,,
3527,05/02/16 12:00:00 PM,12.098,,,,
3528,05/02/16 01:00:00 PM,12.992,,,,
3529,05/02/16 02:00:00 PM,13.762,,,,
3530,05/02/16 03:00:00 PM,14.361,,,,
3531,05/02/16 04:00:00 PM,14.673,,,,
3532,05/02/16 05:00:00 PM,14.745,,,,
3533,05/02/16 06:00:00 PM,14.625,,,,
3534,05/02/16 07:00:00 PM,14.242,,,,
3535,05/02/16 08:00:00 PM,13.714,,,,
3536,05/02/16 09:00:00 PM,13.137,,,,
3537,05/02/16 10:00:00 PM,12.751,,,,
3538,05/02/16 11:00:00 PM,12.485,,,,
3539,05/03/16 12:00:00 AM,12.195,,,,
3540,05/03/16 01:00:00 AM,11.929,,,,
3541,05/03/16 02:00:00 AM,11.686,,,,
3542,05/03/16 03:00:00 AM,11.443,,,,
3543,05/03/16 04:00:00 AM,11.200,,,,
3544,05/03/16 05:00:00 AM,10.907,,,,
3545,05/03/16 06:00:00 AM,10.638,,,,
3546,05/03/16 07:00:00 AM,10.467,,,,
3547,05/03/16 08:00:00 AM,10.638,,,,
3548,05/03/16 09:00:00 AM,11.248,,,,
3549,05/03/16 10:00:00 AM,12.122,,,,
3550,05/03/16 11:00:00 AM,13.137,,,,
3551,05/03/16 12:00:00 PM,14.218,,,,
3552,05/03/16 01:00:00 PM,15.270,,,,
3553,05/03/16 02:00:00 PM,16.082,,,,
3554,05/03/16 03:00:00 PM,16.487,,,,
3555,05/03/16 04:00:00 PM,16.892,,,,
3556,05/03/16 05:00:00 PM,17.034,,,,
3557,05/03/16 06:00:00 PM,16.963,,,,
3558,05/03/16 07:00:00 PM,16.558,,,,
3559,05/03/16 08:00:00 PM,16.201,,,,
3560,05/03/16 09:00:00 PM,15.629,,,,
3561,05/03/16 10:00:00 PM,15.055,,,,
3562,05/03/16 11:00:00 PM,14.577,,,,
3563,05/04/16 12:00:00 AM,14.146,,,,
3564,05/04/16 01:00:00 AM,13.762,,,,
3565,05/04/16 02:00:00 AM,13.449,,,,
3566,05/04/16 03:00:00 AM,13.137,,,,
3567,05/04/16 04:00:00 AM,12.847,,,,
3568,05/04/16 05:00:00 AM,12.558,,,,
3569,05/04/16 06:00:00 AM,12.219,,,,
3570,05/04/16 07:00:00 AM,11.929,,,,
3571,05/04/16 08:00:00 AM,11.977,,,,
3572,05/04/16 09:00:00 AM,12.509,,,,
3573,05/04/16 10:00:00 AM,13.449,,,,
3574,05/04/16 11:00:00 AM,14.290,,,,
3575,05/04/16 12:00:00 PM,15.270,,,,
3576,05/04/16 01:00:00 PM,16.249,,,,
3577,05/04/16 02:00:00 PM,17.106,,,,
3578,05/04/16 03:00:00 PM,17.748,,,,
3579,05/04/16 04:00:00 PM,18.010,,,,
3580,05/04/16 05:00:00 PM,18.033,,,,
3581,05/04/16 06:00:00 PM,17.938,,,,
3582,05/04/16 07:00:00 PM,17.605,,,,
3583,05/04/16 08:00:00 PM,16.939,,,,
3584,05/04/16 09:00:00 PM,16.201,,,,
3585,05/04/16 10:00:00 PM,15.843,,,,
3586,05/04/16 11:00:00 PM,15.581,,,,
3587,05/05/16 12:00:00 AM,15.247,,,,
3588,05/05/16 01:00:00 AM,14.960,,,,
3589,05/05/16 02:00:00 AM,14.673,,,,
3590,05/05/16 03:00:00 AM,14.290,,,,
3591,05/05/16 04:00:00 AM,14.002,,,,
3592,05/05/16 05:00:00 AM,13.594,,,,
3593,05/05/16 06:00:00 AM,13.233,,,,
3594,05/05/16 07:00:00 AM,13.040,,,,
3595,05/05/16 08:00:00 AM,13.185,,,,
3596,05/05/16 09:00:00 AM,13.666,,,,
3597,05/05/16 10:00:00 AM,14.361,,,,
3598,05/05/16 11:00:00 AM,15.247,,,,
3599,05/05/16 12:00:00 PM,16.058,,,,
3600,05/05/16 01:00:00 PM,16.749,,,,
3601,05/05/16 02:00:00 PM,17.463,,,,
3602,05/05/16 03:00:00 PM,17.867,,,,
3603,05/05/16 04:00:00 PM,17.938,,,,
3604,05/05/16 05:00:00 PM,17.938,,,,
3605,05/05/16 06:00:00 PM,17.796,,,,
3606,05/05/16 07:00:00 PM,17.582,,,,
3607,05/05/16 08:00:00 PM,17.415,,,,
3608,05/05/16 09:00:00 PM,17.344,,,,
3609,05/05/16 10:00:00 PM,17.034,,,,
3610,05/05/16 11:00:00 PM,16.392,,,,
3611,05/06/16 12:00:00 AM,15.939,,,,
3612,05/06/16 01:00:00 AM,15.605,,,,
3613,05/06/16 02:00:00 AM,15.342,,,,
3614,05/06/16 03:00:00 AM,15.008,,,,
3615,05/06/16 04:00:00 AM,14.625,,,,
3616,05/06/16 05:00:00 AM,14.290,,,,
3617,05/06/16 06:00:00 AM,13.954,,,,
3618,05/06/16 07:00:00 AM,13.738,,,,
3619,05/06/16 08:00:00 AM,13.594,,,,
3620,05/06/16 09:00:00 AM,14.074,,,,
3621,05/06/16 10:00:00 AM,14.529,,,,
3622,05/06/16 11:00:00 AM,15.151,,,,
3623,05/06/16 12:00:00 PM,15.676,,,,
3624,05/06/16 01:00:00 PM,16.296,,,,
3625,05/06/16 02:00:00 PM,16.558,,,,
3626,05/06/16 03:00:00 PM,16.820,,,,
3627,05/06/16 04:00:00 PM,17.011,,,,
3628,05/06/16 05:00:00 PM,16.987,,,,
3629,05/06/16 06:00:00 PM,16.915,,,,
3630,05/06/16 07:00:00 PM,16.749,,,,
3631,05/06/16 08:00:00 PM,16.654,,,,
3632,05/06/16 09:00:00 PM,16.511,,,,
3633,05/06/16 10:00:00 PM,16.296,,,,
3634,05/06/16 11:00:00 PM,16.010,,,,
3635,05/07/16 12:00:00 AM,15.652,,,,
3636,05/07/16 01:00:00 AM,15.318,,,,
3637,05/07/16 02:00:00 AM,15.055,,,,
3638,05/07/16 03:00:00 AM,14.792,,,,
3639,05/07/16 04:00:00 AM,14.505,,,,
3640,05/07/16 05:00:00 AM,14.242,,,,
3641,05/07/16 06:00:00 AM,14.026,,,,
3642,05/07/16 07:00:00 AM,13.834,,,,
3643,05/07/16 08:00:00 AM,13.738,,,,
3644,05/07/16 09:00:00 AM,13.762,,,,
3645,05/07/16 10:00:00 AM,13.786,,,,
3646,05/07/16 11:00:00 AM,13.786,,,,
3647,05/07/16 12:00:00 PM,14.098,,,,
3648,05/07/16 01:00:00 PM,14.361,,,,
3649,05/07/16 02:00:00 PM,14.888,,,,
3650,05/07/16 03:00:00 PM,15.223,,,,
3651,05/07/16 04:00:00 PM,15.270,,,,
3652,05/07/16 05:00:00 PM,15.247,,,,
3653,05/07/16 06:00:00 PM,15.103,,,,
3654,05/07/16 07:00:00 PM,14.864,,,,
3655,05/07/16 08:00:00 PM,14.649,,,,
3656,05/07/16 09:00:00 PM,14.553,,,,
3657,05/07/16 10:00:00 PM,14.409,,,,
3658,05/07/16 11:00:00 PM,14.242,,,,
3659,05/08/16 12:00:00 AM,14.050,,,,
3660,05/08/16 01:00:00 AM,13.834,,,,
3661,05/08/16 02:00:00 AM,13.642,,,,
3662,05/08/16 03:00:00 AM,13.473,,,,
3663,05/08/16 04:00:00 AM,13.353,,,,
3664,05/08/16 05:00:00 AM,13.233,,,,
3665,05/08/16 06:00:00 AM,13.112,,,,
3666,05/08/16 07:00:00 AM,12.992,,,,
3667,05/08/16 08:00:00 AM,12.944,,,,
3668,05/08/16 09:00:00 AM,12.968,,,,
3669,05/08/16 10:00:00 AM,13.137,,,,
3670,05/08/16 11:00:00 AM,13.281,,,,
3671,05/08/16 12:00:00 PM,13.738,,,,
3672,05/08/16 01:00:00 PM,14.290,,,,
3673,05/08/16 02:00:00 PM,14.721,,,,
3674,05/08/16 03:00:00 PM,15.151,,,,
3675,05/08/16 04:00:00 PM,15.366,,,,
3676,05/08/16 05:00:00 PM,15.342,,,,
3677,05/08/16 06:00:00 PM,15.247,,,,
3678,05/08/16 07:00:00 PM,15.008,,,,
3679,05/08/16 08:00:00 PM,14.816,,,,
3680,05/08/16 09:00:00 PM,14.673,,,,
3681,05/08/16 10:00:00 PM,14.529,,,,
3682,05/08/16 11:00:00 PM,14.409,,,,
3683,05/09/16 12:00:00 AM,14.218,,,,
3684,05/09/16 01:00:00 AM,13.978,,,,
3685,05/09/16 02:00:00 AM,13.762,,,,
3686,05/09/16 03:00:00 AM,13.522,,,,
3687,05/09/16 04:00:00 AM,13.257,,,,
3688,05/09/16 05:00:00 AM,13.040,,,,
3689,05/09/16 06:00:00 AM,12.823,,,,
3690,05/09/16 07:00:00 AM,12.582,,,,
3691,05/09/16 08:00:00 AM,12.485,,,,
3692,05/09/16 09:00:00 AM,12.775,,,,
3693,05/09/16 10:00:00 AM,13.257,,,,
3694,05/09/16 11:00:00 AM,13.906,,,,
3695,05/09/16 12:00:00 PM,14.625,,,,
3696,05/09/16 01:00:00 PM,15.318,,,,
3697,05/09/16 02:00:00 PM,15.915,,,,
3698,05/09/16 03:00:00 PM,16.272,,,,
3699,05/09/16 04:00:00 PM,16.463,,,,
3700,05/09/16 05:00:00 PM,16.677,,,,
3701,05/09/16 06:00:00 PM,16.725,,,,
3702,05/09/16 07:00:00 PM,16.701,,,,
3703,05/09/16 08:00:00 PM,16.630,,,,
3704,05/09/16 09:00:00 PM,16.368,,,,
3705,05/09/16 10:00:00 PM,16.010,,,,
3706,05/09/16 11:00:00 PM,15.700,,,,
3707,05/10/16 12:00:00 AM,15.414,,,,
3708,05/10/16 01:00:00 AM,15.103,,,,
3709,05/10/16 02:00:00 AM,14.816,,,,
3710,05/10/16 03:00:00 AM,14.505,,,,
3711,05/10/16 04:00:00 AM,14.194,,,,
3712,05/10/16 05:00:00 AM,13.906,,,,
3713,05/10/16 06:00:00 AM,13.642,,,,
3714,05/10/16 07:00:00 AM,13.449,,,,
3715,05/10/16 08:00:00 AM,13.329,,,,
3716,05/10/16 09:00:00 AM,13.233,,,,
3717,05/10/16 10:00:00 AM,13.522,,,,
3718,05/10/16 11:00:00 AM,13.954,,,,
3719,05/10/16 12:00:00 PM,14.481,,,,
3720,05/10/16 01:00:00 PM,15.055,,,,
3721,05/10/16 02:00:00 PM,15.557,,,,
3722,05/10/16 03:00:00 PM,15.867,,,,
3723,05/10/16 04:00:00 PM,16.010,,,,
3724,05/10/16 05:00:00 PM,16.010,,,,
3725,05/10/16 06:00:00 PM,15.867,,,,
3726,05/10/16 07:00:00 PM,15.652,,,,
3727,05/10/16 08:00:00 PM,15.461,,,,
3728,05/10/16 09:00:00 PM,15.247,,,,
3729,05/10/16 10:00:00 PM,14.984,,,,
3730,05/10/16 11:00:00 PM,14.721,,,,
3731,05/11/16 12:00:00 AM,14.409,,,,
3732,05/11/16 01:00:00 AM,14.098,,,,
3733,05/11/16 02:00:00 AM,13.762,,,,
3734,05/11/16 03:00:00 AM,13.401,,,,
3735,05/11/16 04:00:00 AM,12.968,,,,
3736,05/11/16 05:00:00 AM,12.582,,,,
3737,05/11/16 06:00:00 AM,12.219,,,,
3738,05/11/16 07:00:00 AM,11.856,,,,
3739,05/11/16 08:00:00 AM,11.710,,,,
3740,05/11/16 09:00:00 AM,12.050,,,,
3741,05/11/16 10:00:00 AM,12.534,,,,
3742,05/11/16 11:00:00 AM,13.064,,,,
3743,05/11/16 12:00:00 PM,13.353,,,,
3744,05/11/16 01:00:00 PM,13.810,,,,
3745,05/11/16 02:00:00 PM,14.242,,,,
3746,05/11/16 03:00:00 PM,14.481,,,,
3747,05/11/16 04:00:00 PM,14.673,,,,
3748,05/11/16 05:00:00 PM,14.768,,,,
3749,05/11/16 06:00:00 PM,14.816,,,,
3750,05/11/16 07:00:00 PM,14.721,,,,
3751,05/11/16 08:00:00 PM,14.481,,,,
3752,05/11/16 09:00:00 PM,14.194,,,,
3753,05/11/16 10:00:00 PM,13.930,,,,
3754,05/11/16 11:00:00 PM,13.666,,,,
3755,05/12/16 12:00:00 AM,13.353,,,,
3756,05/12/16 01:00:00 AM,13.040,,,,
3757,05/12/16 02:00:00 AM,12.751,,,,
3758,05/12/16 03:00:00 AM,12.461,,,,
3759,05/12/16 04:00:00 AM,12.171,,,,
3760,05/12/16 05:00:00 AM,11.832,,,,
3761,05/12/16 06:00:00 AM,11.394,,,,
3762,05/12/16 07:00:00 AM,11.102,,,,
3763,05/12/16 08:00:00 AM,11.102,,,,
3764,05/12/16 09:00:00 AM,11.516,,,,
3765,05/12/16 10:00:00 AM,12.171,,,,
3766,05/12/16 11:00:00 AM,12.968,,,,
3767,05/12/16 12:00:00 PM,13.810,,,,
3768,05/12/16 01:00:00 PM,14.673,,,,
3769,05/12/16 02:00:00 PM,15.438,,,,
3770,05/12/16 03:00:00 PM,16.058,,,,
3771,05/12/16 04:00:00 PM,16.511,,,,
3772,05/12/16 05:00:00 PM,16.773,,,,
3773,05/12/16 06:00:00 PM,16.796,,,,
3774,05/12/16 07:00:00 PM,16.844,,,,
3775,05/12/16 08:00:00 PM,16.796,,,,
3776,05/12/16 09:00:00 PM,16.630,,,,
3777,05/12/16 10:00:00 PM,16.415,,,,
3778,05/12/16 11:00:00 PM,16.082,,,,
3779,05/13/16 12:00:00 AM,15.748,,,,
3780,05/13/16 01:00:00 AM,15.366,,,,
3781,05/13/16 02:00:00 AM,14.960,,,,
3782,05/13/16 03:00:00 AM,14.553,,,,
3783,05/13/16 04:00:00 AM,14.170,,,,
3784,05/13/16 05:00:00 AM,13.810,,,,
3785,05/13/16 06:00:00 AM,13.425,,,,
3786,05/13/16 07:00:00 AM,13.016,,,,
3787,05/13/16 08:00:00 AM,12.703,,,,
3788,05/13/16 09:00:00 AM,12.509,,,,
3789,05/13/16 10:00:00 AM,12.364,,,,
3790,05/13/16 11:00:00 AM,12.364,,,,
3791,05/13/16 12:00:00 PM,12.534,,,,
3792,05/13/16 01:00:00 PM,12.992,,,,
3793,05/13/16 02:00:00 PM,13.425,,,,
3794,05/13/16 03:00:00 PM,14.026,,,,
3795,05/13/16 04:00:00 PM,14.409,,,,
3796,05/13/16 05:00:00 PM,14.505,,,,
3797,05/13/16 06:00:00 PM,14.481,,,,
3798,05/13/16 07:00:00 PM,14.361,,,,
3799,05/13/16 08:00:00 PM,14.122,,,,
3800,05/13/16 09:00:00 PM,13.882,,,,
3801,05/13/16 10:00:00 PM,13.666,,,,
3802,05/13/16 11:00:00 PM,13.425,,,,
3803,05/14/16 12:00:00 AM,13.209,,,,
3804,05/14/16 01:00:00 AM,12.871,,,,
3805,05/14/16 02:00:00 AM,12.558,,,,
3806,05/14/16 03:00:00 AM,12.292,,,,
3807,05/14/16 04:00:00 AM,12.001,,,,
3808,05/14/16 05:00:00 AM,11.710,,,,
3809,05/14/16 06:00:00 AM,11.443,,,,
3810,05/14/16 07:00:00 AM,11.151,,,,
3811,05/14/16 08:00:00 AM,10.932,,,,
3812,05/14/16 09:00:00 AM,10.956,,,,
3813,05/14/16 10:00:00 AM,11.200,,,,
3814,05/14/16 11:00:00 AM,11.443,,,,
3815,05/14/16 12:00:00 PM,11.686,,,,
3816,05/14/16 01:00:00 PM,11.880,,,,
3817,05/14/16 02:00:00 PM,12.098,,,,
3818,05/14/16 03:00:00 PM,12.219,,,,
3819,05/14/16 04:00:00 PM,12.340,,,,
3820,05/14/16 05:00:00 PM,12.461,,,,
3821,05/14/16 06:00:00 PM,12.534,,,,
3822,05/14/16 07:00:00 PM,12.534,,,,
3823,05/14/16 08:00:00 PM,12.509,,,,
3824,05/14/16 09:00:00 PM,12.316,,,,
3825,05/14/16 10:00:00 PM,12.122,,,,
3826,05/14/16 11:00:00 PM,12.025,,,,
3827,05/15/16 12:00:00 AM,11.929,,,,
3828,05/15/16 01:00:00 AM,11.807,,,,
3829,05/15/16 02:00:00 AM,11.686,,,,
3830,05/15/16 03:00:00 AM,11.565,,,,
3831,05/15/16 04:00:00 AM,11.370,,,,
3832,05/15/16 05:00:00 AM,11.200,,,,
3833,05/15/16 06:00:00 AM,11.005,,,,
3834,05/15/16 07:00:00 AM,10.883,,,,
3835,05/15/16 08:00:00 AM,10.810,,,,
3836,05/15/16 09:00:00 AM,10.761,,,,
3837,05/15/16 10:00:00 AM,10.810,,,,
3838,05/15/16 11:00:00 AM,10.956,,,,
3839,05/15/16 12:00:00 PM,11.102,,,,
3840,05/15/16 01:00:00 PM,11.224,,,,
3841,05/15/16 02:00:00 PM,11.297,,,,
3842,05/15/16 03:00:00 PM,11.224,,,,
3843,05/15/16 04:00:00 PM,11.248,,,,
3844,05/15/16 05:00:00 PM,11.321,,,,
3845,05/15/16 06:00:00 PM,11.346,,,,
3846,05/15/16 07:00:00 PM,11.346,,,,
3847,05/15/16 08:00:00 PM,11.248,,,,
3848,05/15/16 09:00:00 PM,11.127,,,,
3849,05/15/16 10:00:00 PM,11.029,,,,
3850,05/15/16 11:00:00 PM,10.956,,,,
3851,05/16/16 12:00:00 AM,10.932,,,,
3852,05/16/16 01:00:00 AM,10.761,,,,
3853,05/16/16 02:00:00 AM,10.638,,,,
3854,05/16/16 03:00:00 AM,10.516,,,,
3855,05/16/16 04:00:00 AM,10.345,,,,
3856,05/16/16 05:00:00 AM,10.271,,,,
3857,05/16/16 06:00:00 AM,10.173,,,,
3858,05/16/16 07:00:00 AM,10.075,,,,
3859,05/16/16 08:00:00 AM,9.928,,,,
3860,05/16/16 09:00:00 AM,9.829,,,,
3861,05/16/16 10:00:00 AM,9.854,,,,
3862,05/16/16 11:00:00 AM,9.829,,,,
3863,05/16/16 12:00:00 PM,9.903,,,,
3864,05/16/16 01:00:00 PM,10.001,,,,
3865,05/16/16 02:00:00 PM,10.051,,,,
3866,05/16/16 03:00:00 PM,10.124,,,,
3867,05/16/16 04:00:00 PM,10.198,,,,
3868,05/16/16 05:00:00 PM,10.271,,,,
3869,05/16/16 06:00:00 PM,10.320,,,,
3870,05/16/16 07:00:00 PM,10.345,,,,
3871,05/16/16 08:00:00 PM,10.345,,,,
3872,05/16/16 09:00:00 PM,10.247,,,,
3873,05/16/16 10:00:00 PM,10.173,,,,
3874,05/16/16 11:00:00 PM,10.149,,,,
3875,05/17/16 12:00:00 AM,10.100,,,,
