D,DateTime,TempF,Location
6663,9/17/2015 21:30,61.72,CedarRiverSite1
6664,9/17/2015 21:45,61.376,CedarRiverSite1
6665,9/17/2015 22:00,61.032,CedarRiverSite1
6666,9/17/2015 22:15,60.733,CedarRiverSite1
6667,9/17/2015 22:30,60.303,CedarRiverSite1
6668,9/17/2015 22:45,59.916,CedarRiverSite1
6669,9/17/2015 23:00,59.702,CedarRiverSite1
6670,9/17/2015 23:15,59.529,CedarRiverSite1
6671,9/17/2015 23:30,59.401,CedarRiverSite1
6672,9/17/2015 23:45,59.315,CedarRiverSite1
6673,9/18/2015 0:00,59.272,CedarRiverSite1
6674,9/18/2015 0:15,59.185,CedarRiverSite1
6675,9/18/2015 0:30,59.142,CedarRiverSite1
6676,9/18/2015 0:45,59.099,CedarRiverSite1
6677,9/18/2015 1:00,59.056,CedarRiverSite1
6678,9/18/2015 1:15,58.971,CedarRiverSite1
6679,9/18/2015 1:30,58.928,CedarRiverSite1
6680,9/18/2015 1:45,58.885,CedarRiverSite1
6681,9/18/2015 2:00,58.798,CedarRiverSite1
6682,9/18/2015 2:15,58.712,CedarRiverSite1
6683,9/18/2015 2:30,58.626,CedarRiverSite1
6684,9/18/2015 2:45,58.541,CedarRiverSite1
6685,9/18/2015 3:00,58.455,CedarRiverSite1
6686,9/18/2015 3:15,58.411,CedarRiverSite1
6687,9/18/2015 3:30,58.325,CedarRiverSite1
6688,9/18/2015 3:45,58.282,CedarRiverSite1
6689,9/18/2015 4:00,58.195,CedarRiverSite1
6690,9/18/2015 4:15,58.109,CedarRiverSite1
6691,9/18/2015 4:30,57.979,CedarRiverSite1
6692,9/18/2015 4:45,57.936,CedarRiverSite1
6693,9/18/2015 5:00,57.85,CedarRiverSite1
6694,9/18/2015 5:15,57.807,CedarRiverSite1
6695,9/18/2015 5:30,57.765,CedarRiverSite1
6696,9/18/2015 5:45,57.722,CedarRiverSite1
6697,9/18/2015 6:00,57.679,CedarRiverSite1
6698,9/18/2015 6:15,57.636,CedarRiverSite1
6699,9/18/2015 6:30,57.592,CedarRiverSite1
6700,9/18/2015 6:45,57.549,CedarRiverSite1
6701,9/18/2015 7:00,57.463,CedarRiverSite1
6702,9/18/2015 7:15,57.463,CedarRiverSite1
6703,9/18/2015 7:30,57.463,CedarRiverSite1
6704,9/18/2015 7:45,57.463,CedarRiverSite1
6705,9/18/2015 8:00,57.463,CedarRiverSite1
6706,9/18/2015 8:15,57.463,CedarRiverSite1
6707,9/18/2015 8:30,57.463,CedarRiverSite1
6708,9/18/2015 8:45,57.463,CedarRiverSite1
6709,9/18/2015 9:00,57.42,CedarRiverSite1
6710,9/18/2015 9:15,57.42,CedarRiverSite1
6711,9/18/2015 9:30,57.463,CedarRiverSite1
6712,9/18/2015 9:45,57.463,CedarRiverSite1
6713,9/18/2015 10:00,57.463,CedarRiverSite1
6714,9/18/2015 10:15,57.463,CedarRiverSite1
6715,9/18/2015 10:30,57.42,CedarRiverSite1
6716,9/18/2015 10:45,57.42,CedarRiverSite1
6717,9/18/2015 11:00,57.463,CedarRiverSite1
6718,9/18/2015 11:15,57.592,CedarRiverSite1
6719,9/18/2015 11:30,57.765,CedarRiverSite1
6720,9/18/2015 11:45,58.023,CedarRiverSite1
6721,9/18/2015 12:00,58.109,CedarRiverSite1
6722,9/18/2015 12:15,58.109,CedarRiverSite1
6723,9/18/2015 12:30,58.109,CedarRiverSite1
6724,9/18/2015 12:45,58.152,CedarRiverSite1
6725,9/18/2015 13:00,58.239,CedarRiverSite1
6726,9/18/2015 13:15,58.541,CedarRiverSite1
6727,9/18/2015 13:30,59.401,CedarRiverSite1
6728,9/18/2015 13:45,60.948,CedarRiverSite1
6729,9/18/2015 14:00,62.105,CedarRiverSite1
6730,9/18/2015 14:15,62.875,CedarRiverSite1
6731,9/18/2015 14:30,63.648,CedarRiverSite1
6732,9/18/2015 14:45,64.375,CedarRiverSite1
6733,9/18/2015 15:00,64.717,CedarRiverSite1
6734,9/18/2015 15:15,64.674,CedarRiverSite1
6735,9/18/2015 15:30,64.674,CedarRiverSite1
6736,9/18/2015 15:45,64.717,CedarRiverSite1
6737,9/18/2015 16:00,64.632,CedarRiverSite1
6738,9/18/2015 16:15,64.589,CedarRiverSite1
6739,9/18/2015 16:30,64.803,CedarRiverSite1
6740,9/18/2015 16:45,64.546,CedarRiverSite1
6741,9/18/2015 17:00,64.332,CedarRiverSite1
6742,9/18/2015 17:15,63.946,CedarRiverSite1
6743,9/18/2015 17:30,63.475,CedarRiverSite1
6744,9/18/2015 17:45,62.62,CedarRiverSite1
6745,9/18/2015 18:00,61.891,CedarRiverSite1
6746,9/18/2015 18:15,61.205,CedarRiverSite1
6747,9/18/2015 18:30,60.517,CedarRiverSite1
6748,9/18/2015 18:45,60.046,CedarRiverSite1
6749,9/18/2015 19:00,59.572,CedarRiverSite1
6750,9/18/2015 19:15,59.142,CedarRiverSite1
6751,9/18/2015 19:30,58.798,CedarRiverSite1
6752,9/18/2015 19:45,58.455,CedarRiverSite1
6753,9/18/2015 20:00,58.023,CedarRiverSite1
6754,9/18/2015 20:15,57.679,CedarRiverSite1
6755,9/18/2015 20:30,57.376,CedarRiverSite1
6756,9/18/2015 20:45,57.074,CedarRiverSite1
6757,9/18/2015 21:00,56.815,CedarRiverSite1
6758,9/18/2015 21:15,56.426,CedarRiverSite1
6759,9/18/2015 21:30,56.035,CedarRiverSite1
6760,9/18/2015 21:45,55.733,CedarRiverSite1
6761,9/18/2015 22:00,55.429,CedarRiverSite1
6762,9/18/2015 22:15,55.125,CedarRiverSite1
6763,9/18/2015 22:30,54.82,CedarRiverSite1
6764,9/18/2015 22:45,54.473,CedarRiverSite1
6765,9/18/2015 23:00,54.082,CedarRiverSite1
6766,9/18/2015 23:15,53.645,CedarRiverSite1
6767,9/18/2015 23:30,53.298,CedarRiverSite1
6768,9/18/2015 23:45,52.947,CedarRiverSite1
6769,9/19/2015 0:00,52.554,CedarRiverSite1
6770,9/19/2015 0:15,52.16,CedarRiverSite1
6771,9/19/2015 0:30,51.809,CedarRiverSite1
6772,9/19/2015 0:45,51.458,CedarRiverSite1
6773,9/19/2015 1:00,51.105,CedarRiverSite1
6774,9/19/2015 1:15,50.886,CedarRiverSite1
6775,9/19/2015 1:30,50.664,CedarRiverSite1
6776,9/19/2015 1:45,50.445,CedarRiverSite1
6777,9/19/2015 2:00,50.135,CedarRiverSite1
6778,9/19/2015 2:15,49.914,CedarRiverSite1
6779,9/19/2015 2:30,49.825,CedarRiverSite1
6780,9/19/2015 2:45,49.825,CedarRiverSite1
6781,9/19/2015 3:00,49.782,CedarRiverSite1
6782,9/19/2015 3:15,49.649,CedarRiverSite1
6783,9/19/2015 3:30,49.516,CedarRiverSite1
6784,9/19/2015 3:45,49.383,CedarRiverSite1
6785,9/19/2015 4:00,49.249,CedarRiverSite1
6786,9/19/2015 4:15,49.028,CedarRiverSite1
6787,9/19/2015 4:30,48.938,CedarRiverSite1
6788,9/19/2015 4:45,48.895,CedarRiverSite1
6789,9/19/2015 5:00,48.895,CedarRiverSite1
6790,9/19/2015 5:15,48.805,CedarRiverSite1
6791,9/19/2015 5:30,48.672,CedarRiverSite1
6792,9/19/2015 5:45,48.538,CedarRiverSite1
6793,9/19/2015 6:00,48.405,CedarRiverSite1
6794,9/19/2015 6:15,48.227,CedarRiverSite1
6795,9/19/2015 6:30,48.049,CedarRiverSite1
6796,9/19/2015 6:45,47.871,CedarRiverSite1
6797,9/19/2015 7:00,47.691,CedarRiverSite1
6798,9/19/2015 7:15,47.557,CedarRiverSite1
6799,9/19/2015 7:30,47.422,CedarRiverSite1
6800,9/19/2015 7:45,47.334,CedarRiverSite1
6801,9/19/2015 8:00,47.199,CedarRiverSite1
6802,9/19/2015 8:15,47.199,CedarRiverSite1
6803,9/19/2015 8:30,47.199,CedarRiverSite1
6804,9/19/2015 8:45,47.377,CedarRiverSite1
6805,9/19/2015 9:00,47.557,CedarRiverSite1
6806,9/19/2015 9:15,47.914,CedarRiverSite1
6807,9/19/2015 9:30,48.272,CedarRiverSite1
6808,9/19/2015 9:45,48.762,CedarRiverSite1
6809,9/19/2015 10:00,49.383,CedarRiverSite1
6810,9/19/2015 10:15,50.092,CedarRiverSite1
6811,9/19/2015 10:30,50.886,CedarRiverSite1
6812,9/19/2015 10:45,51.764,CedarRiverSite1
6813,9/19/2015 11:00,52.772,CedarRiverSite1
6814,9/19/2015 11:15,53.253,CedarRiverSite1
6815,9/19/2015 11:30,54.255,CedarRiverSite1
6816,9/19/2015 11:45,55.256,CedarRiverSite1
6817,9/19/2015 12:00,56.251,CedarRiverSite1
6818,9/19/2015 12:15,57.247,CedarRiverSite1
6819,9/19/2015 12:30,57.979,CedarRiverSite1
6820,9/19/2015 12:45,59.229,CedarRiverSite1
6821,9/19/2015 13:00,60.346,CedarRiverSite1
6822,9/19/2015 13:15,61.032,CedarRiverSite1
6823,9/19/2015 13:30,61.848,CedarRiverSite1
6824,9/19/2015 13:45,62.577,CedarRiverSite1
6825,9/19/2015 14:00,63.133,CedarRiverSite1
6826,9/19/2015 14:15,63.561,CedarRiverSite1
6827,9/19/2015 14:30,64.632,CedarRiverSite1
6828,9/19/2015 14:45,64.76,CedarRiverSite1
6829,9/19/2015 15:00,64.76,CedarRiverSite1
6830,9/19/2015 15:15,65.444,CedarRiverSite1
6831,9/19/2015 15:30,65.916,CedarRiverSite1
6832,9/19/2015 15:45,66.214,CedarRiverSite1
6833,9/19/2015 16:00,66.301,CedarRiverSite1
6834,9/19/2015 16:15,66.385,CedarRiverSite1
6835,9/19/2015 16:30,66.258,CedarRiverSite1
6836,9/19/2015 16:45,66,CedarRiverSite1
6837,9/19/2015 17:00,65.701,CedarRiverSite1
6838,9/19/2015 17:15,65.273,CedarRiverSite1
6839,9/19/2015 17:30,64.76,CedarRiverSite1
6840,9/19/2015 17:45,64.204,CedarRiverSite1
6841,9/19/2015 18:00,63.689,CedarRiverSite1
6842,9/19/2015 18:15,63.176,CedarRiverSite1
6843,9/19/2015 18:30,62.62,CedarRiverSite1
6844,9/19/2015 18:45,62.148,CedarRiverSite1
6845,9/19/2015 19:00,61.633,CedarRiverSite1
6846,9/19/2015 19:15,61.162,CedarRiverSite1
6847,9/19/2015 19:30,60.69,CedarRiverSite1
6848,9/19/2015 19:45,60.217,CedarRiverSite1
6849,9/19/2015 20:00,59.745,CedarRiverSite1
6850,9/19/2015 20:15,59.272,CedarRiverSite1
6851,9/19/2015 20:30,58.755,CedarRiverSite1
6852,9/19/2015 20:45,58.325,CedarRiverSite1
6853,9/19/2015 21:00,57.936,CedarRiverSite1
6854,9/19/2015 21:15,57.549,CedarRiverSite1
6855,9/19/2015 21:30,57.16,CedarRiverSite1
6856,9/19/2015 21:45,56.815,CedarRiverSite1
6857,9/19/2015 22:00,56.599,CedarRiverSite1
6858,9/19/2015 22:15,56.426,CedarRiverSite1
6859,9/19/2015 22:30,56.34,CedarRiverSite1
6860,9/19/2015 22:45,56.251,CedarRiverSite1
6861,9/19/2015 23:00,56.122,CedarRiverSite1
6862,9/19/2015 23:15,55.992,CedarRiverSite1
6863,9/19/2015 23:30,55.906,CedarRiverSite1
6864,9/19/2015 23:45,55.733,CedarRiverSite1
6865,9/20/2015 0:00,55.515,CedarRiverSite1
6866,9/20/2015 0:15,55.386,CedarRiverSite1
6867,9/20/2015 0:30,55.213,CedarRiverSite1
6868,9/20/2015 0:45,55.038,CedarRiverSite1
6869,9/20/2015 1:00,54.909,CedarRiverSite1
6870,9/20/2015 1:15,54.82,CedarRiverSite1
6871,9/20/2015 1:30,54.691,CedarRiverSite1
6872,9/20/2015 1:45,54.561,CedarRiverSite1
6873,9/20/2015 2:00,54.473,CedarRiverSite1
6874,9/20/2015 2:15,54.343,CedarRiverSite1
6875,9/20/2015 2:30,54.212,CedarRiverSite1
6876,9/20/2015 2:45,54.082,CedarRiverSite1
6877,9/20/2015 3:00,53.994,CedarRiverSite1
6878,9/20/2015 3:15,53.865,CedarRiverSite1
6879,9/20/2015 3:30,53.733,CedarRiverSite1
6880,9/20/2015 3:45,53.602,CedarRiverSite1
6881,9/20/2015 4:00,53.472,CedarRiverSite1
6882,9/20/2015 4:15,53.384,CedarRiverSite1
6883,9/20/2015 4:30,53.253,CedarRiverSite1
6884,9/20/2015 4:45,53.121,CedarRiverSite1
6885,9/20/2015 5:00,52.992,CedarRiverSite1
6886,9/20/2015 5:15,52.86,CedarRiverSite1
6887,9/20/2015 5:30,52.729,CedarRiverSite1
6888,9/20/2015 5:45,52.597,CedarRiverSite1
6889,9/20/2015 6:00,52.423,CedarRiverSite1
6890,9/20/2015 6:15,52.16,CedarRiverSite1
6891,9/20/2015 6:30,51.895,CedarRiverSite1
6892,9/20/2015 6:45,51.633,CedarRiverSite1
6893,9/20/2015 7:00,51.325,CedarRiverSite1
6894,9/20/2015 7:15,51.105,CedarRiverSite1
6895,9/20/2015 7:30,50.841,CedarRiverSite1
6896,9/20/2015 7:45,50.621,CedarRiverSite1
6897,9/20/2015 8:00,50.488,CedarRiverSite1
6898,9/20/2015 8:15,50.4,CedarRiverSite1
6899,9/20/2015 8:30,50.4,CedarRiverSite1
6900,9/20/2015 8:45,50.576,CedarRiverSite1
6901,9/20/2015 9:00,50.797,CedarRiverSite1
6902,9/20/2015 9:15,51.105,CedarRiverSite1
6903,9/20/2015 9:30,51.501,CedarRiverSite1
6904,9/20/2015 9:45,51.984,CedarRiverSite1
6905,9/20/2015 10:00,52.554,CedarRiverSite1
6906,9/20/2015 10:15,53.209,CedarRiverSite1
6907,9/20/2015 10:30,53.908,CedarRiverSite1
6908,9/20/2015 10:45,54.648,CedarRiverSite1
6909,9/20/2015 11:00,55.429,CedarRiverSite1
6910,9/20/2015 11:15,56.251,CedarRiverSite1
6911,9/20/2015 11:30,57.16,CedarRiverSite1
6912,9/20/2015 11:45,58.109,CedarRiverSite1
6913,9/20/2015 12:00,59.099,CedarRiverSite1
6914,9/20/2015 12:15,60.174,CedarRiverSite1
6915,9/20/2015 12:30,61.29,CedarRiverSite1
6916,9/20/2015 12:45,62.447,CedarRiverSite1
6917,9/20/2015 13:00,63.561,CedarRiverSite1
6918,9/20/2015 13:15,64.717,CedarRiverSite1
6919,9/20/2015 13:30,65.788,CedarRiverSite1
6920,9/20/2015 13:45,66.772,CedarRiverSite1
6921,9/20/2015 14:00,67.671,CedarRiverSite1
6922,9/20/2015 14:15,68.571,CedarRiverSite1
6923,9/20/2015 14:30,69.386,CedarRiverSite1
6924,9/20/2015 14:45,70.072,CedarRiverSite1
6925,9/20/2015 15:00,70.587,CedarRiverSite1
6926,9/20/2015 15:15,71.06,CedarRiverSite1
6927,9/20/2015 15:30,71.404,CedarRiverSite1
6928,9/20/2015 15:45,71.62,CedarRiverSite1
6929,9/20/2015 16:00,71.704,CedarRiverSite1
6930,9/20/2015 16:15,71.661,CedarRiverSite1
6931,9/20/2015 16:30,71.577,CedarRiverSite1
6932,9/20/2015 16:45,71.317,CedarRiverSite1
6933,9/20/2015 17:00,71.017,CedarRiverSite1
6934,9/20/2015 17:15,70.587,CedarRiverSite1
6935,9/20/2015 17:30,70.158,CedarRiverSite1
6936,9/20/2015 17:45,69.6,CedarRiverSite1
6937,9/20/2015 18:00,69.042,CedarRiverSite1
6938,9/20/2015 18:15,68.484,CedarRiverSite1
6939,9/20/2015 18:30,67.928,CedarRiverSite1
6940,9/20/2015 18:45,67.329,CedarRiverSite1
6941,9/20/2015 19:00,66.772,CedarRiverSite1
6942,9/20/2015 19:15,66.173,CedarRiverSite1
6943,9/20/2015 19:30,65.487,CedarRiverSite1
6944,9/20/2015 19:45,64.845,CedarRiverSite1
6945,9/20/2015 20:00,64.117,CedarRiverSite1
6946,9/20/2015 20:15,63.39,CedarRiverSite1
6947,9/20/2015 20:30,62.704,CedarRiverSite1
6948,9/20/2015 20:45,62.019,CedarRiverSite1
6949,9/20/2015 21:00,61.333,CedarRiverSite1
6950,9/20/2015 21:15,60.733,CedarRiverSite1
6951,9/20/2015 21:30,60.089,CedarRiverSite1
6952,9/20/2015 21:45,59.529,CedarRiverSite1
6953,9/20/2015 22:00,59.014,CedarRiverSite1
6954,9/20/2015 22:15,58.582,CedarRiverSite1
6955,9/20/2015 22:30,58.195,CedarRiverSite1
6956,9/20/2015 22:45,57.807,CedarRiverSite1
6957,9/20/2015 23:00,57.376,CedarRiverSite1
6958,9/20/2015 23:15,57.031,CedarRiverSite1
6959,9/20/2015 23:30,56.728,CedarRiverSite1
6960,9/20/2015 23:45,56.512,CedarRiverSite1
6961,9/21/2015 0:00,56.34,CedarRiverSite1
6962,9/21/2015 0:15,56.165,CedarRiverSite1
6963,9/21/2015 0:30,55.992,CedarRiverSite1
6964,9/21/2015 0:45,55.906,CedarRiverSite1
6965,9/21/2015 1:00,55.863,CedarRiverSite1
6966,9/21/2015 1:15,55.776,CedarRiverSite1
6967,9/21/2015 1:30,55.733,CedarRiverSite1
6968,9/21/2015 1:45,55.647,CedarRiverSite1
6969,9/21/2015 2:00,55.472,CedarRiverSite1
6970,9/21/2015 2:15,55.386,CedarRiverSite1
6971,9/21/2015 2:30,55.299,CedarRiverSite1
6972,9/21/2015 2:45,55.213,CedarRiverSite1
6973,9/21/2015 3:00,55.125,CedarRiverSite1
6974,9/21/2015 3:15,54.952,CedarRiverSite1
6975,9/21/2015 3:30,54.777,CedarRiverSite1
6976,9/21/2015 3:45,54.604,CedarRiverSite1
6977,9/21/2015 4:00,54.387,CedarRiverSite1
6978,9/21/2015 4:15,54.169,CedarRiverSite1
6979,9/21/2015 4:30,53.951,CedarRiverSite1
6980,9/21/2015 4:45,53.733,CedarRiverSite1
6981,9/21/2015 5:00,53.427,CedarRiverSite1
6982,9/21/2015 5:15,53.166,CedarRiverSite1
6983,9/21/2015 5:30,52.86,CedarRiverSite1
6984,9/21/2015 5:45,52.597,CedarRiverSite1
6985,9/21/2015 6:00,52.335,CedarRiverSite1
6986,9/21/2015 6:15,52.072,CedarRiverSite1
6987,9/21/2015 6:30,51.852,CedarRiverSite1
6988,9/21/2015 6:45,51.633,CedarRiverSite1
6989,9/21/2015 7:00,51.458,CedarRiverSite1
6990,9/21/2015 7:15,51.282,CedarRiverSite1
6991,9/21/2015 7:30,51.193,CedarRiverSite1
6992,9/21/2015 7:45,51.148,CedarRiverSite1
6993,9/21/2015 8:00,51.193,CedarRiverSite1
6994,9/21/2015 8:15,51.282,CedarRiverSite1
6995,9/21/2015 8:30,51.413,CedarRiverSite1
6996,9/21/2015 8:45,51.633,CedarRiverSite1
6997,9/21/2015 9:00,51.94,CedarRiverSite1
6998,9/21/2015 9:15,52.335,CedarRiverSite1
6999,9/21/2015 9:30,52.729,CedarRiverSite1
7000,9/21/2015 9:45,53.253,CedarRiverSite1
7001,9/21/2015 10:00,53.865,CedarRiverSite1
7002,9/21/2015 10:15,54.561,CedarRiverSite1
7003,9/21/2015 10:30,55.299,CedarRiverSite1
7004,9/21/2015 10:45,56.035,CedarRiverSite1
7005,9/21/2015 11:00,56.858,CedarRiverSite1
7006,9/21/2015 11:15,57.765,CedarRiverSite1
7007,9/21/2015 11:30,58.669,CedarRiverSite1
7008,9/21/2015 11:45,63.433,CedarRiverSite1
7009,9/21/2015 12:00,69.256,CedarRiverSite1
7010,9/21/2015 12:15,70.329,CedarRiverSite1
7011,9/21/2015 12:30,65.959,CedarRiverSite1
7012,9/21/2015 12:45,60.991,CedarRiverSite1
7013,9/21/2015 13:00,59.873,CedarRiverSite1
7014,9/21/2015 13:15,57.463,CedarRiverSite1
7015,9/21/2015 13:30,57.29,CedarRiverSite1
7016,9/21/2015 13:45,60.861,CedarRiverSite1
7017,9/21/2015 14:00,60.647,CedarRiverSite1
7018,9/21/2015 14:15,64.074,CedarRiverSite1
7019,9/21/2015 14:30,61.205,CedarRiverSite1
7020,9/21/2015 14:45,60.517,CedarRiverSite1
7021,9/21/2015 15:00,64.204,CedarRiverSite1
7022,9/21/2015 15:15,61.248,CedarRiverSite1
7023,9/21/2015 15:30,61.119,CedarRiverSite1
7024,9/21/2015 15:45,61.032,CedarRiverSite1
7025,9/21/2015 16:00,67.199,CedarRiverSite1
7026,9/21/2015 16:15,67.885,CedarRiverSite1
7027,9/21/2015 16:30,68.4,CedarRiverSite1
7028,9/21/2015 16:45,68.614,CedarRiverSite1
7029,9/21/2015 17:00,69.557,CedarRiverSite1
7030,9/21/2015 17:15,69.514,CedarRiverSite1
7031,9/21/2015 17:30,69.514,CedarRiverSite1
7032,9/21/2015 17:45,69.814,CedarRiverSite1
7033,9/21/2015 18:00,69.685,CedarRiverSite1
7034,9/21/2015 18:15,69.858,CedarRiverSite1
7035,9/21/2015 18:30,69.901,CedarRiverSite1
7036,9/21/2015 18:45,69.901,CedarRiverSite1
7037,9/21/2015 19:00,70.072,CedarRiverSite1
7038,9/21/2015 19:15,70.029,CedarRiverSite1
7039,9/21/2015 19:30,70.029,CedarRiverSite1
7040,9/21/2015 19:45,70.158,CedarRiverSite1
7041,9/21/2015 20:00,70.329,CedarRiverSite1
7042,9/21/2015 20:15,70.459,CedarRiverSite1
7043,9/21/2015 20:30,70.587,CedarRiverSite1
7044,9/21/2015 20:45,70.587,CedarRiverSite1
7045,9/21/2015 21:00,70.416,CedarRiverSite1
7046,9/21/2015 21:15,70.502,CedarRiverSite1
7047,9/21/2015 21:30,70.63,CedarRiverSite1
7048,9/21/2015 21:45,70.716,CedarRiverSite1
7049,9/21/2015 22:00,70.803,CedarRiverSite1
7050,9/21/2015 22:15,70.846,CedarRiverSite1
7051,9/21/2015 22:30,70.93,CedarRiverSite1
7052,9/21/2015 22:45,70.974,CedarRiverSite1
7053,9/21/2015 23:00,71.06,CedarRiverSite1
7054,9/21/2015 23:15,71.103,CedarRiverSite1
7055,9/21/2015 23:30,71.146,CedarRiverSite1
7056,9/21/2015 23:45,71.19,CedarRiverSite1
7057,9/22/2015 0:00,71.231,CedarRiverSite1
7058,9/22/2015 0:15,71.274,CedarRiverSite1
7059,9/22/2015 0:30,71.317,CedarRiverSite1
7060,9/22/2015 0:45,71.361,CedarRiverSite1
7061,9/22/2015 1:00,71.361,CedarRiverSite1
7062,9/22/2015 1:15,71.404,CedarRiverSite1
7063,9/22/2015 1:30,71.404,CedarRiverSite1
7064,9/22/2015 1:45,71.404,CedarRiverSite1
7065,9/22/2015 2:00,71.404,CedarRiverSite1
7066,9/22/2015 2:15,71.447,CedarRiverSite1
7067,9/22/2015 2:30,71.447,CedarRiverSite1
7068,9/22/2015 2:45,71.447,CedarRiverSite1
7069,9/22/2015 3:00,71.404,CedarRiverSite1
7070,9/22/2015 3:15,71.404,CedarRiverSite1
7071,9/22/2015 3:30,71.404,CedarRiverSite1
7072,9/22/2015 3:45,71.404,CedarRiverSite1
7073,9/22/2015 4:00,71.361,CedarRiverSite1
7074,9/22/2015 4:15,71.361,CedarRiverSite1
7075,9/22/2015 4:30,71.317,CedarRiverSite1
7076,9/22/2015 4:45,71.274,CedarRiverSite1
7077,9/22/2015 5:00,71.274,CedarRiverSite1
7078,9/22/2015 5:15,71.231,CedarRiverSite1
7079,9/22/2015 5:30,71.19,CedarRiverSite1
7080,9/22/2015 5:45,71.146,CedarRiverSite1
7081,9/22/2015 6:00,71.146,CedarRiverSite1
7082,9/22/2015 6:15,71.103,CedarRiverSite1
7083,9/22/2015 6:30,71.06,CedarRiverSite1
7084,9/22/2015 6:45,71.017,CedarRiverSite1
7085,9/22/2015 7:00,70.974,CedarRiverSite1
7086,9/22/2015 7:15,70.93,CedarRiverSite1
7087,9/22/2015 7:30,70.887,CedarRiverSite1
7088,9/22/2015 7:45,70.803,CedarRiverSite1
7089,9/22/2015 8:00,70.759,CedarRiverSite1
7090,9/22/2015 8:15,70.716,CedarRiverSite1
7091,9/22/2015 8:30,70.673,CedarRiverSite1
7092,9/22/2015 8:45,70.63,CedarRiverSite1
7093,9/22/2015 9:00,70.587,CedarRiverSite1
7094,9/22/2015 9:15,70.587,CedarRiverSite1
7095,9/22/2015 9:30,70.587,CedarRiverSite1
7096,9/22/2015 9:45,70.587,CedarRiverSite1
7097,9/22/2015 10:00,70.543,CedarRiverSite1
7098,9/22/2015 10:15,70.543,CedarRiverSite1
7099,9/22/2015 10:30,70.502,CedarRiverSite1
7100,9/22/2015 10:45,70.502,CedarRiverSite1
7101,9/22/2015 11:00,72.997,CedarRiverSite1
7102,9/22/2015 11:15,72.307,CedarRiverSite1
7103,9/22/2015 11:30,71.964,CedarRiverSite1
7104,9/22/2015 11:45,71.748,CedarRiverSite1
7105,9/22/2015 12:00,71.577,CedarRiverSite1
7106,9/22/2015 12:15,71.447,CedarRiverSite1
7107,9/22/2015 12:30,71.361,CedarRiverSite1
7108,9/22/2015 12:45,71.274,CedarRiverSite1
7109,9/22/2015 13:00,71.231,CedarRiverSite1
7110,9/22/2015 13:15,71.19,CedarRiverSite1
7111,9/22/2015 13:30,71.146,CedarRiverSite1
7112,9/22/2015 13:45,71.146,CedarRiverSite1
7113,9/22/2015 14:00,71.146,CedarRiverSite1
7114,9/22/2015 14:15,71.103,CedarRiverSite1
7115,9/22/2015 14:30,71.146,CedarRiverSite1
7116,9/22/2015 14:45,71.274,CedarRiverSite1
7117,9/22/2015 15:00,71.317,CedarRiverSite1
7118,9/22/2015 15:15,71.317,CedarRiverSite1
7119,9/22/2015 15:30,71.317,CedarRiverSite1
7120,9/22/2015 15:45,71.317,CedarRiverSite1
7121,9/22/2015 16:00,71.317,CedarRiverSite1
7122,9/22/2015 16:15,71.317,CedarRiverSite1
7123,9/22/2015 16:30,71.317,CedarRiverSite1
7124,9/22/2015 16:45,71.317,CedarRiverSite1
7125,9/22/2015 17:00,71.361,CedarRiverSite1
7126,9/22/2015 17:15,71.361,CedarRiverSite1
7127,9/22/2015 17:30,71.361,CedarRiverSite1
7128,9/22/2015 17:45,71.361,CedarRiverSite1
7129,9/22/2015 18:00,71.361,CedarRiverSite1
7130,9/22/2015 18:15,71.361,CedarRiverSite1
7131,9/22/2015 18:30,71.361,CedarRiverSite1
7132,9/22/2015 18:45,71.361,CedarRiverSite1
7133,9/22/2015 19:00,71.361,CedarRiverSite1
7134,9/22/2015 19:15,71.317,CedarRiverSite1
7135,9/22/2015 19:30,71.317,CedarRiverSite1
7136,9/22/2015 19:45,71.274,CedarRiverSite1
7137,9/22/2015 20:00,71.274,CedarRiverSite1
7138,9/22/2015 20:15,71.231,CedarRiverSite1
7139,9/22/2015 20:30,71.231,CedarRiverSite1
7140,9/22/2015 20:45,71.19,CedarRiverSite1
7141,9/22/2015 21:00,71.19,CedarRiverSite1
7142,9/22/2015 21:15,71.19,CedarRiverSite1
7143,9/22/2015 21:30,71.146,CedarRiverSite1
7144,9/22/2015 21:45,71.146,CedarRiverSite1
7145,9/22/2015 22:00,71.103,CedarRiverSite1
7146,9/22/2015 22:15,71.103,CedarRiverSite1
7147,9/22/2015 22:30,71.103,CedarRiverSite1
7148,9/22/2015 22:45,71.06,CedarRiverSite1
7149,9/22/2015 23:00,71.06,CedarRiverSite1
7150,9/22/2015 23:15,71.017,CedarRiverSite1
7151,9/22/2015 23:30,71.017,CedarRiverSite1
7152,9/22/2015 23:45,71.017,CedarRiverSite1
7153,9/23/2015 0:00,70.974,CedarRiverSite1
7154,9/23/2015 0:15,70.974,CedarRiverSite1
7155,9/23/2015 0:30,70.93,CedarRiverSite1
7156,9/23/2015 0:45,70.93,CedarRiverSite1
7157,9/23/2015 1:00,70.887,CedarRiverSite1
7158,9/23/2015 1:15,70.846,CedarRiverSite1
7159,9/23/2015 1:30,70.846,CedarRiverSite1
7160,9/23/2015 1:45,70.803,CedarRiverSite1
7161,9/23/2015 2:00,70.759,CedarRiverSite1
