ID,DateTime,TempF,Location,,,
178,7/13/2015 7:15,75.204,Long Pine #1,,,
179,7/13/2015 7:30,73.99,Long Pine #1,,,
180,7/13/2015 7:45,72.955,Long Pine #1,,,
181,7/13/2015 8:00,72.264,Long Pine #1,,,
182,7/13/2015 8:15,71.62,Long Pine #1,,,
183,7/13/2015 8:30,70.887,Long Pine #1,,,
184,7/13/2015 8:45,70.115,Long Pine #1,,,
185,7/13/2015 9:00,69.3,Long Pine #1,,,
186,7/13/2015 9:15,68.356,Long Pine #1,,,
187,7/13/2015 9:30,67.413,Long Pine #1,,,
188,7/13/2015 9:45,66.643,Long Pine #1,,,
189,7/13/2015 10:00,66.087,Long Pine #1,,,
190,7/13/2015 10:15,66.087,Long Pine #1,,,
191,7/13/2015 10:30,66.814,Long Pine #1,,,
192,7/13/2015 10:45,68.013,Long Pine #1,,,
193,7/13/2015 11:00,69.685,Long Pine #1,,,
194,7/13/2015 11:15,71.274,Long Pine #1,,,
195,7/13/2015 11:30,72.394,Long Pine #1,,,
196,7/13/2015 11:45,73.774,Long Pine #1,,,
197,7/13/2015 12:00,75.376,Long Pine #1,,,
198,7/13/2015 12:15,75.853,Long Pine #1,,,
199,7/13/2015 12:30,75.853,Long Pine #1,,,
200,7/13/2015 12:45,75.724,Long Pine #1,,,
201,7/13/2015 13:00,75.247,Long Pine #1,,,
202,7/13/2015 13:15,74.206,Long Pine #1,,,
203,7/13/2015 13:30,72.912,Long Pine #1,,,
204,7/13/2015 13:45,71.704,Long Pine #1,,,
205,7/13/2015 14:00,70.846,Long Pine #1,,,
206,7/13/2015 14:15,70.072,Long Pine #1,,,
207,7/13/2015 14:30,69.213,Long Pine #1,,,
208,7/13/2015 14:45,68.484,Long Pine #1,,,
209,7/13/2015 15:00,67.714,Long Pine #1,,,
210,7/13/2015 15:15,66.857,Long Pine #1,,,
211,7/13/2015 15:30,66,Long Pine #1,,,
212,7/13/2015 15:45,65.273,Long Pine #1,,,
213,7/13/2015 16:00,64.76,Long Pine #1,,,
214,7/13/2015 16:15,64.803,Long Pine #1,,,
215,7/13/2015 16:30,65.53,Long Pine #1,,,
216,7/13/2015 16:45,66.814,Long Pine #1,,,
217,7/13/2015 17:00,68.4,Long Pine #1,,,
218,7/13/2015 17:15,69.942,Long Pine #1,,,
219,7/13/2015 17:30,71.62,Long Pine #1,,,
220,7/13/2015 17:45,73.342,Long Pine #1,,,
221,7/13/2015 18:00,74.597,Long Pine #1,,,
222,7/13/2015 18:15,74.813,Long Pine #1,,,
223,7/13/2015 18:30,75.247,Long Pine #1,,,
224,7/13/2015 18:45,76.203,Long Pine #1,,,
225,7/13/2015 19:00,75.681,Long Pine #1,,,
226,7/13/2015 19:15,74.295,Long Pine #1,,,
227,7/13/2015 19:30,73.17,Long Pine #1,,,
228,7/13/2015 19:45,72.136,Long Pine #1,,,
229,7/13/2015 20:00,71.49,Long Pine #1,,,
230,7/13/2015 20:15,70.673,Long Pine #1,,,
231,7/13/2015 20:30,69.942,Long Pine #1,,,
232,7/13/2015 20:45,69.256,Long Pine #1,,,
233,7/13/2015 21:00,68.614,Long Pine #1,,,
234,7/13/2015 21:15,67.971,Long Pine #1,,,
235,7/13/2015 21:30,67.242,Long Pine #1,,,
236,7/13/2015 21:45,66.643,Long Pine #1,,,
237,7/13/2015 22:00,66.173,Long Pine #1,,,
238,7/13/2015 22:15,66.13,Long Pine #1,,,
239,7/13/2015 22:30,66.772,Long Pine #1,,,
240,7/13/2015 22:45,67.885,Long Pine #1,,,
241,7/13/2015 23:00,69.256,Long Pine #1,,,
242,7/13/2015 23:15,70.759,Long Pine #1,,,
243,7/13/2015 23:30,72.178,Long Pine #1,,,
244,7/13/2015 23:45,73.429,Long Pine #1,,,
245,7/14/2015 0:00,74.511,Long Pine #1,,,
246,7/14/2015 0:15,75.29,Long Pine #1,,,
247,7/14/2015 0:30,75.508,Long Pine #1,,,
248,7/14/2015 0:45,75.204,Long Pine #1,,,
249,7/14/2015 1:00,74.511,Long Pine #1,,,
250,7/14/2015 1:15,73.602,Long Pine #1,,,
251,7/14/2015 1:30,72.351,Long Pine #1,,,
252,7/14/2015 1:45,71.274,Long Pine #1,,,
253,7/14/2015 2:00,70.372,Long Pine #1,,,
254,7/14/2015 2:15,69.514,Long Pine #1,,,
255,7/14/2015 2:30,68.614,Long Pine #1,,,
256,7/14/2015 2:45,67.757,Long Pine #1,,,
257,7/14/2015 3:00,66.857,Long Pine #1,,,
258,7/14/2015 3:15,65.959,Long Pine #1,,,
259,7/14/2015 3:30,65.059,Long Pine #1,,,
260,7/14/2015 3:45,64.332,Long Pine #1,,,
261,7/14/2015 4:00,63.775,Long Pine #1,,,
262,7/14/2015 4:15,63.862,Long Pine #1,,,
263,7/14/2015 4:30,64.503,Long Pine #1,,,
264,7/14/2015 4:45,65.701,Long Pine #1,,,
265,7/14/2015 5:00,66.729,Long Pine #1,,,
266,7/14/2015 5:15,68.227,Long Pine #1,,,
267,7/14/2015 5:30,70.243,Long Pine #1,,,
268,7/14/2015 5:45,70.887,Long Pine #1,,,
269,7/14/2015 6:00,70.716,Long Pine #1,,,
270,7/14/2015 6:15,70.673,Long Pine #1,,,
271,7/14/2015 6:30,70.372,Long Pine #1,,,
272,7/14/2015 6:45,70.115,Long Pine #1,,,
273,7/14/2015 7:00,69.901,Long Pine #1,,,
274,7/14/2015 7:15,69.6,Long Pine #1,,,
275,7/14/2015 7:30,69.085,Long Pine #1,,,
276,7/14/2015 7:45,68.698,Long Pine #1,,,
277,7/14/2015 8:00,68.356,Long Pine #1,,,
278,7/14/2015 8:15,67.842,Long Pine #1,,,
279,7/14/2015 8:30,67.285,Long Pine #1,,,
280,7/14/2015 8:45,66.814,Long Pine #1,,,
281,7/14/2015 9:00,66.385,Long Pine #1,,,
282,7/14/2015 9:15,65.959,Long Pine #1,,,
283,7/14/2015 9:30,65.615,Long Pine #1,,,
284,7/14/2015 9:45,65.188,Long Pine #1,,,
285,7/14/2015 10:00,64.974,Long Pine #1,,,
286,7/14/2015 10:15,64.888,Long Pine #1,,,
287,7/14/2015 10:30,65.102,Long Pine #1,,,
288,7/14/2015 10:45,65.658,Long Pine #1,,,
289,7/14/2015 11:00,67.071,Long Pine #1,,,
290,7/14/2015 11:15,68.698,Long Pine #1,,,
291,7/14/2015 11:30,70.243,Long Pine #1,,,
292,7/14/2015 11:45,71.103,Long Pine #1,,,
293,7/14/2015 12:00,72.783,Long Pine #1,,,
294,7/14/2015 12:15,73.904,Long Pine #1,,,
295,7/14/2015 12:30,74.511,Long Pine #1,,,
296,7/14/2015 12:45,74.683,Long Pine #1,,,
297,7/14/2015 13:00,74.034,Long Pine #1,,,
298,7/14/2015 13:15,73.213,Long Pine #1,,,
299,7/14/2015 13:30,72.264,Long Pine #1,,,
300,7/14/2015 13:45,71.317,Long Pine #1,,,
301,7/14/2015 14:00,70.673,Long Pine #1,,,
302,7/14/2015 14:15,70.201,Long Pine #1,,,
303,7/14/2015 14:30,69.685,Long Pine #1,,,
304,7/14/2015 14:45,69.085,Long Pine #1,,,
305,7/14/2015 15:00,68.4,Long Pine #1,,,
306,7/14/2015 15:15,67.757,Long Pine #1,,,
307,7/14/2015 15:30,67.071,Long Pine #1,,,
308,7/14/2015 15:45,66.6,Long Pine #1,,,
309,7/14/2015 16:00,66.385,Long Pine #1,,,
310,7/14/2015 16:15,66.643,Long Pine #1,,,
311,7/14/2015 16:30,67.543,Long Pine #1,,,
312,7/14/2015 16:45,68.913,Long Pine #1,,,
313,7/14/2015 17:00,70.673,Long Pine #1,,,
314,7/14/2015 17:15,72.523,Long Pine #1,,,
315,7/14/2015 17:30,74.295,Long Pine #1,,,
316,7/14/2015 17:45,75.853,Long Pine #1,,,
317,7/14/2015 18:00,77.335,Long Pine #1,,,
318,7/14/2015 18:15,78.382,Long Pine #1,,,
319,7/14/2015 18:30,78.865,Long Pine #1,,,
320,7/14/2015 18:45,78.822,Long Pine #1,,,
321,7/14/2015 19:00,78.076,Long Pine #1,,,
322,7/14/2015 19:15,77.117,Long Pine #1,,,
323,7/14/2015 19:30,76.158,Long Pine #1,,,
324,7/14/2015 19:45,75.376,Long Pine #1,,,
325,7/14/2015 20:00,74.813,Long Pine #1,,,
326,7/14/2015 20:15,74.206,Long Pine #1,,,
327,7/14/2015 20:30,73.429,Long Pine #1,,,
328,7/14/2015 20:45,72.61,Long Pine #1,,,
329,7/14/2015 21:00,71.791,Long Pine #1,,,
330,7/14/2015 21:15,70.974,Long Pine #1,,,
331,7/14/2015 21:30,70.201,Long Pine #1,,,
332,7/14/2015 21:45,69.471,Long Pine #1,,,
333,7/14/2015 22:00,68.956,Long Pine #1,,,
334,7/14/2015 22:15,68.871,Long Pine #1,,,
335,7/14/2015 22:30,69.386,Long Pine #1,,,
336,7/14/2015 22:45,70.372,Long Pine #1,,,
337,7/14/2015 23:00,71.748,Long Pine #1,,,
338,7/14/2015 23:15,73.256,Long Pine #1,,,
339,7/14/2015 23:30,74.64,Long Pine #1,,,
340,7/14/2015 23:45,75.767,Long Pine #1,,,
341,7/15/2015 0:00,76.854,Long Pine #1,,,
342,7/15/2015 0:15,77.684,Long Pine #1,,,
343,7/15/2015 0:30,78.165,Long Pine #1,,,
344,7/15/2015 0:45,77.902,Long Pine #1,,,
345,7/15/2015 1:00,77.16,Long Pine #1,,,
346,7/15/2015 1:15,76.028,Long Pine #1,,,
347,7/15/2015 1:30,74.683,Long Pine #1,,,
348,7/15/2015 1:45,73.515,Long Pine #1,,,
349,7/15/2015 2:00,72.696,Long Pine #1,,,
350,7/15/2015 2:15,71.964,Long Pine #1,,,
351,7/15/2015 2:30,71.146,Long Pine #1,,,
352,7/15/2015 2:45,70.416,Long Pine #1,,,
353,7/15/2015 3:00,69.771,Long Pine #1,,,
354,7/15/2015 3:15,69.085,Long Pine #1,,,
355,7/15/2015 3:30,68.356,Long Pine #1,,,
356,7/15/2015 3:45,67.586,Long Pine #1,,,
