"Plot Title: Deadmans Creek"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10739552, SEN S/N: 10739552)","Coupler Detached (LGR S/N: 10739552)","Coupler Attached (LGR S/N: 10739552)","Host Connected (LGR S/N: 10739552)","Stopped (LGR S/N: 10739552)","End Of File (LGR S/N: 10739552)"
3313,06/30/16 10:00:00 PM,19.056,,,,,
3314,06/30/16 10:15:00 PM,19.008,,,,,
3315,06/30/16 10:30:00 PM,18.985,,,,,
3316,06/30/16 10:45:00 PM,18.937,,,,,
3317,06/30/16 11:00:00 PM,18.889,,,,,
3318,06/30/16 11:15:00 PM,18.866,,,,,
3319,06/30/16 11:30:00 PM,18.794,,,,,
3320,06/30/16 11:45:00 PM,18.771,,,,,
3321,07/01/16 12:00:00 AM,18.723,,,,,
3322,07/01/16 12:15:00 AM,18.675,,,,,
3323,07/01/16 12:30:00 AM,18.628,,,,,
3324,07/01/16 12:45:00 AM,18.580,,,,,
3325,07/01/16 01:00:00 AM,18.533,,,,,
3326,07/01/16 01:15:00 AM,18.485,,,,,
3327,07/01/16 01:30:00 AM,18.414,,,,,
3328,07/01/16 01:45:00 AM,18.366,,,,,
3329,07/01/16 02:00:00 AM,18.319,,,,,
3330,07/01/16 02:15:00 AM,18.271,,,,,
3331,07/01/16 02:30:00 AM,18.224,,,,,
3332,07/01/16 02:45:00 AM,18.176,,,,,
3333,07/01/16 03:00:00 AM,18.129,,,,,
3334,07/01/16 03:15:00 AM,18.081,,,,,
3335,07/01/16 03:30:00 AM,18.033,,,,,
3336,07/01/16 03:45:00 AM,18.010,,,,,
3337,07/01/16 04:00:00 AM,17.962,,,,,
3338,07/01/16 04:15:00 AM,17.915,,,,,
3339,07/01/16 04:30:00 AM,17.867,,,,,
3340,07/01/16 04:45:00 AM,17.843,,,,,
3341,07/01/16 05:00:00 AM,17.819,,,,,
3342,07/01/16 05:15:00 AM,17.772,,,,,
3343,07/01/16 05:30:00 AM,17.748,,,,,
3344,07/01/16 05:45:00 AM,17.724,,,,,
3345,07/01/16 06:00:00 AM,17.677,,,,,
3346,07/01/16 06:15:00 AM,17.653,,,,,
3347,07/01/16 06:30:00 AM,17.629,,,,,
3348,07/01/16 06:45:00 AM,17.605,,,,,
3349,07/01/16 07:00:00 AM,17.582,,,,,
3350,07/01/16 07:15:00 AM,17.534,,,,,
3351,07/01/16 07:30:00 AM,17.510,,,,,
3352,07/01/16 07:45:00 AM,17.486,,,,,
3353,07/01/16 08:00:00 AM,17.463,,,,,
3354,07/01/16 08:15:00 AM,17.439,,,,,
3355,07/01/16 08:30:00 AM,17.439,,,,,
3356,07/01/16 08:45:00 AM,17.415,,,,,
3357,07/01/16 09:00:00 AM,17.391,,,,,
3358,07/01/16 09:15:00 AM,17.368,,,,,
3359,07/01/16 09:30:00 AM,17.344,,,,,
3360,07/01/16 09:45:00 AM,17.344,,,,,
3361,07/01/16 10:00:00 AM,17.320,,,,,
3362,07/01/16 10:15:00 AM,17.320,,,,,
3363,07/01/16 10:30:00 AM,17.320,,,,,
3364,07/01/16 10:45:00 AM,17.320,,,,,
3365,07/01/16 11:00:00 AM,17.344,,,,,
3366,07/01/16 11:15:00 AM,17.344,,,,,
3367,07/01/16 11:30:00 AM,17.344,,,,,
3368,07/01/16 11:45:00 AM,17.368,,,,,
3369,07/01/16 12:00:00 PM,17.391,,,,,
3370,07/01/16 12:15:00 PM,17.415,,,,,
3371,07/01/16 12:30:00 PM,17.439,,,,,
3372,07/01/16 12:45:00 PM,17.463,,,,,
3373,07/01/16 01:00:00 PM,17.510,,,,,
3374,07/01/16 01:15:00 PM,17.582,,,,,
3375,07/01/16 01:30:00 PM,17.629,,,,,
3376,07/01/16 01:45:00 PM,17.701,,,,,
3377,07/01/16 02:00:00 PM,17.772,,,,,
3378,07/01/16 02:15:00 PM,17.867,,,,,
3379,07/01/16 02:30:00 PM,17.962,,,,,
3380,07/01/16 02:45:00 PM,18.057,,,,,
3381,07/01/16 03:00:00 PM,18.152,,,,,
3382,07/01/16 03:15:00 PM,18.247,,,,,
3383,07/01/16 03:30:00 PM,18.343,,,,,
3384,07/01/16 03:45:00 PM,18.438,,,,,
3385,07/01/16 04:00:00 PM,18.509,,,,,
3386,07/01/16 04:15:00 PM,18.604,,,,,
3387,07/01/16 04:30:00 PM,18.699,,,,,
3388,07/01/16 04:45:00 PM,18.794,,,,,
3389,07/01/16 05:00:00 PM,18.866,,,,,
3390,07/01/16 05:15:00 PM,18.913,,,,,
3391,07/01/16 05:30:00 PM,18.937,,,,,
3392,07/01/16 05:45:00 PM,18.937,,,,,
3393,07/01/16 06:00:00 PM,18.937,,,,,
3394,07/01/16 06:15:00 PM,18.913,,,,,
3395,07/01/16 06:30:00 PM,18.889,,,,,
3396,07/01/16 06:45:00 PM,18.842,,,,,
3397,07/01/16 07:00:00 PM,18.818,,,,,
3398,07/01/16 07:15:00 PM,18.771,,,,,
3399,07/01/16 07:30:00 PM,18.747,,,,,
3400,07/01/16 07:45:00 PM,18.723,,,,,
3401,07/01/16 08:00:00 PM,18.699,,,,,
3402,07/01/16 08:15:00 PM,18.675,,,,,
3403,07/01/16 08:30:00 PM,18.652,,,,,
3404,07/01/16 08:45:00 PM,18.628,,,,,
3405,07/01/16 09:00:00 PM,18.604,,,,,
3406,07/01/16 09:15:00 PM,18.580,,,,,
3407,07/01/16 09:30:00 PM,18.557,,,,,
3408,07/01/16 09:45:00 PM,18.533,,,,,
3409,07/01/16 10:00:00 PM,18.509,,,,,
3410,07/01/16 10:15:00 PM,18.485,,,,,
3411,07/01/16 10:30:00 PM,18.485,,,,,
3412,07/01/16 10:45:00 PM,18.438,,,,,
3413,07/01/16 11:00:00 PM,18.414,,,,,
3414,07/01/16 11:15:00 PM,18.390,,,,,
3415,07/01/16 11:30:00 PM,18.366,,,,,
3416,07/01/16 11:45:00 PM,18.343,,,,,
3417,07/02/16 12:00:00 AM,18.319,,,,,
3418,07/02/16 12:15:00 AM,18.295,,,,,
3419,07/02/16 12:30:00 AM,18.247,,,,,
3420,07/02/16 12:45:00 AM,18.224,,,,,
3421,07/02/16 01:00:00 AM,18.200,,,,,
3422,07/02/16 01:15:00 AM,18.152,,,,,
3423,07/02/16 01:30:00 AM,18.129,,,,,
3424,07/02/16 01:45:00 AM,18.105,,,,,
3425,07/02/16 02:00:00 AM,18.057,,,,,
3426,07/02/16 02:15:00 AM,18.033,,,,,
3427,07/02/16 02:30:00 AM,17.986,,,,,
3428,07/02/16 02:45:00 AM,17.962,,,,,
3429,07/02/16 03:00:00 AM,17.915,,,,,
3430,07/02/16 03:15:00 AM,17.891,,,,,
3431,07/02/16 03:30:00 AM,17.843,,,,,
3432,07/02/16 03:45:00 AM,17.796,,,,,
3433,07/02/16 04:00:00 AM,17.748,,,,,
3434,07/02/16 04:15:00 AM,17.724,,,,,
3435,07/02/16 04:30:00 AM,17.677,,,,,
3436,07/02/16 04:45:00 AM,17.629,,,,,
3437,07/02/16 05:00:00 AM,17.582,,,,,
3438,07/02/16 05:15:00 AM,17.558,,,,,
3439,07/02/16 05:30:00 AM,17.534,,,,,
3440,07/02/16 05:45:00 AM,17.486,,,,,
3441,07/02/16 06:00:00 AM,17.463,,,,,
3442,07/02/16 06:15:00 AM,17.439,,,,,
3443,07/02/16 06:30:00 AM,17.391,,,,,
3444,07/02/16 06:45:00 AM,17.368,,,,,
3445,07/02/16 07:00:00 AM,17.344,,,,,
3446,07/02/16 07:15:00 AM,17.320,,,,,
3447,07/02/16 07:30:00 AM,17.296,,,,,
3448,07/02/16 07:45:00 AM,17.249,,,,,
3449,07/02/16 08:00:00 AM,17.249,,,,,
3450,07/02/16 08:15:00 AM,17.201,,,,,
3451,07/02/16 08:30:00 AM,17.201,,,,,
3452,07/02/16 08:45:00 AM,17.177,,,,,
3453,07/02/16 09:00:00 AM,17.153,,,,,
3454,07/02/16 09:15:00 AM,17.153,,,,,
3455,07/02/16 09:30:00 AM,17.130,,,,,
3456,07/02/16 09:45:00 AM,17.130,,,,,
3457,07/02/16 10:00:00 AM,17.130,,,,,
3458,07/02/16 10:15:00 AM,17.130,,,,,
3459,07/02/16 10:30:00 AM,17.130,,,,,
3460,07/02/16 10:45:00 AM,17.153,,,,,
3461,07/02/16 11:00:00 AM,17.153,,,,,
3462,07/02/16 11:15:00 AM,17.177,,,,,
3463,07/02/16 11:30:00 AM,17.201,,,,,
3464,07/02/16 11:45:00 AM,17.249,,,,,
3465,07/02/16 12:00:00 PM,17.272,,,,,
3466,07/02/16 12:15:00 PM,17.320,,,,,
3467,07/02/16 12:30:00 PM,17.344,,,,,
3468,07/02/16 12:45:00 PM,17.391,,,,,
3469,07/02/16 01:00:00 PM,17.439,,,,,
3470,07/02/16 01:15:00 PM,17.510,,,,,
3471,07/02/16 01:30:00 PM,17.558,,,,,
3472,07/02/16 01:45:00 PM,17.605,,,,,
3473,07/02/16 02:00:00 PM,17.677,,,,,
3474,07/02/16 02:15:00 PM,17.724,,,,,
3475,07/02/16 02:30:00 PM,17.819,,,,,
3476,07/02/16 02:45:00 PM,17.915,,,,,
3477,07/02/16 03:00:00 PM,18.010,,,,,
3478,07/02/16 03:15:00 PM,18.129,,,,,
3479,07/02/16 03:30:00 PM,18.271,,,,,
3480,07/02/16 03:45:00 PM,18.414,,,,,
3481,07/02/16 04:00:00 PM,18.533,,,,,
3482,07/02/16 04:15:00 PM,18.652,,,,,
3483,07/02/16 04:30:00 PM,18.771,,,,,
3484,07/02/16 04:45:00 PM,18.889,,,,,
3485,07/02/16 05:00:00 PM,19.032,,,,,
3486,07/02/16 05:15:00 PM,19.151,,,,,
3487,07/02/16 05:30:00 PM,19.270,,,,,
3488,07/02/16 05:45:00 PM,19.389,,,,,
3489,07/02/16 06:00:00 PM,19.508,,,,,
3490,07/02/16 06:15:00 PM,19.603,,,,,
3491,07/02/16 06:30:00 PM,19.698,,,,,
3492,07/02/16 06:45:00 PM,19.770,,,,,
3493,07/02/16 07:00:00 PM,19.841,,,,,
3494,07/02/16 07:15:00 PM,19.888,,,,,
3495,07/02/16 07:30:00 PM,19.936,,,,,
3496,07/02/16 07:45:00 PM,19.960,,,,,
3497,07/02/16 08:00:00 PM,19.984,,,,,
3498,07/02/16 08:15:00 PM,20.007,,,,,
3499,07/02/16 08:30:00 PM,20.031,,,,,
3500,07/02/16 08:45:00 PM,20.055,,,,,
3501,07/02/16 09:00:00 PM,20.055,,,,,
3502,07/02/16 09:15:00 PM,20.055,,,,,
3503,07/02/16 09:30:00 PM,20.055,,,,,
3504,07/02/16 09:45:00 PM,20.055,,,,,
3505,07/02/16 10:00:00 PM,20.031,,,,,
3506,07/02/16 10:15:00 PM,20.031,,,,,
3507,07/02/16 10:30:00 PM,20.007,,,,,
3508,07/02/16 10:45:00 PM,19.984,,,,,
3509,07/02/16 11:00:00 PM,19.936,,,,,
3510,07/02/16 11:15:00 PM,19.912,,,,,
3511,07/02/16 11:30:00 PM,19.865,,,,,
3512,07/02/16 11:45:00 PM,19.817,,,,,
3513,07/03/16 12:00:00 AM,19.770,,,,,
3514,07/03/16 12:15:00 AM,19.722,,,,,
3515,07/03/16 12:30:00 AM,19.651,,,,,
3516,07/03/16 12:45:00 AM,19.603,,,,,
3517,07/03/16 01:00:00 AM,19.555,,,,,
3518,07/03/16 01:15:00 AM,19.508,,,,,
3519,07/03/16 01:30:00 AM,19.460,,,,,
3520,07/03/16 01:45:00 AM,19.389,,,,,
3521,07/03/16 02:00:00 AM,19.341,,,,,
3522,07/03/16 02:15:00 AM,19.294,,,,,
3523,07/03/16 02:30:00 AM,19.246,,,,,
3524,07/03/16 02:45:00 AM,19.199,,,,,
3525,07/03/16 03:00:00 AM,19.175,,,,,
3526,07/03/16 03:15:00 AM,19.127,,,,,
3527,07/03/16 03:30:00 AM,19.080,,,,,
3528,07/03/16 03:45:00 AM,19.032,,,,,
3529,07/03/16 04:00:00 AM,18.985,,,,,
3530,07/03/16 04:15:00 AM,18.961,,,,,
3531,07/03/16 04:30:00 AM,18.913,,,,,
3532,07/03/16 04:45:00 AM,18.866,,,,,
3533,07/03/16 05:00:00 AM,18.842,,,,,
3534,07/03/16 05:15:00 AM,18.794,,,,,
3535,07/03/16 05:30:00 AM,18.747,,,,,
3536,07/03/16 05:45:00 AM,18.723,,,,,
3537,07/03/16 06:00:00 AM,18.675,,,,,
3538,07/03/16 06:15:00 AM,18.628,,,,,
3539,07/03/16 06:30:00 AM,18.580,,,,,
3540,07/03/16 06:45:00 AM,18.533,,,,,
3541,07/03/16 07:00:00 AM,18.509,,,,,
3542,07/03/16 07:15:00 AM,18.461,,,,,
3543,07/03/16 07:30:00 AM,18.414,,,,,
3544,07/03/16 07:45:00 AM,18.390,,,,,
3545,07/03/16 08:00:00 AM,18.343,,,,,
3546,07/03/16 08:15:00 AM,18.295,,,,,
3547,07/03/16 08:30:00 AM,18.271,,,,,
3548,07/03/16 08:45:00 AM,18.247,,,,,
3549,07/03/16 09:00:00 AM,18.224,,,,,
3550,07/03/16 09:15:00 AM,18.200,,,,,
3551,07/03/16 09:30:00 AM,18.176,,,,,
3552,07/03/16 09:45:00 AM,18.152,,,,,
3553,07/03/16 10:00:00 AM,18.152,,,,,
3554,07/03/16 10:15:00 AM,18.152,,,,,
3555,07/03/16 10:30:00 AM,18.152,,,,,
3556,07/03/16 10:45:00 AM,18.176,,,,,
3557,07/03/16 11:00:00 AM,18.200,,,,,
3558,07/03/16 11:15:00 AM,18.224,,,,,
3559,07/03/16 11:30:00 AM,18.247,,,,,
3560,07/03/16 11:45:00 AM,18.295,,,,,
3561,07/03/16 12:00:00 PM,18.366,,,,,
3562,07/03/16 12:15:00 PM,18.438,,,,,
3563,07/03/16 12:30:00 PM,18.533,,,,,
3564,07/03/16 12:45:00 PM,18.628,,,,,
3565,07/03/16 01:00:00 PM,18.747,,,,,
3566,07/03/16 01:15:00 PM,18.866,,,,,
3567,07/03/16 01:30:00 PM,18.961,,,,,
3568,07/03/16 01:45:00 PM,19.080,,,,,
3569,07/03/16 02:00:00 PM,19.222,,,,,
3570,07/03/16 02:15:00 PM,19.365,,,,,
3571,07/03/16 02:30:00 PM,19.532,,,,,
3572,07/03/16 02:45:00 PM,19.674,,,,,
3573,07/03/16 03:00:00 PM,19.841,,,,,
3574,07/03/16 03:15:00 PM,20.007,,,,,
3575,07/03/16 03:30:00 PM,20.174,,,,,
3576,07/03/16 03:45:00 PM,20.317,,,,,
3577,07/03/16 04:00:00 PM,20.484,,,,,
3578,07/03/16 04:15:00 PM,20.650,,,,,
3579,07/03/16 04:30:00 PM,20.793,,,,,
3580,07/03/16 04:45:00 PM,20.936,,,,,
3581,07/03/16 05:00:00 PM,21.056,,,,,
3582,07/03/16 05:15:00 PM,21.175,,,,,
3583,07/03/16 05:30:00 PM,21.270,,,,,
3584,07/03/16 05:45:00 PM,21.366,,,,,
3585,07/03/16 06:00:00 PM,21.437,,,,,
3586,07/03/16 06:15:00 PM,21.509,,,,,
3587,07/03/16 06:30:00 PM,21.557,,,,,
3588,07/03/16 06:45:00 PM,21.628,,,,,
3589,07/03/16 07:00:00 PM,21.652,,,,,
3590,07/03/16 07:15:00 PM,21.676,,,,,
3591,07/03/16 07:30:00 PM,21.724,,,,,
3592,07/03/16 07:45:00 PM,21.748,,,,,
3593,07/03/16 08:00:00 PM,21.748,,,,,
3594,07/03/16 08:15:00 PM,21.772,,,,,
3595,07/03/16 08:30:00 PM,21.772,,,,,
3596,07/03/16 08:45:00 PM,21.772,,,,,
3597,07/03/16 09:00:00 PM,21.748,,,,,
3598,07/03/16 09:15:00 PM,21.724,,,,,
3599,07/03/16 09:30:00 PM,21.676,,,,,
3600,07/03/16 09:45:00 PM,21.652,,,,,
3601,07/03/16 10:00:00 PM,21.604,,,,,
3602,07/03/16 10:15:00 PM,21.581,,,,,
3603,07/03/16 10:30:00 PM,21.533,,,,,
3604,07/03/16 10:45:00 PM,21.485,,,,,
3605,07/03/16 11:00:00 PM,21.413,,,,,
3606,07/03/16 11:15:00 PM,21.366,,,,,
3607,07/03/16 11:30:00 PM,21.318,,,,,
3608,07/03/16 11:45:00 PM,21.270,,,,,
3609,07/04/16 12:00:00 AM,21.199,,,,,
3610,07/04/16 12:15:00 AM,21.151,,,,,
3611,07/04/16 12:30:00 AM,21.103,,,,,
3612,07/04/16 12:45:00 AM,21.056,,,,,
3613,07/04/16 01:00:00 AM,20.984,,,,,
3614,07/04/16 01:15:00 AM,20.936,,,,,
3615,07/04/16 01:30:00 AM,20.889,,,,,
3616,07/04/16 01:45:00 AM,20.841,,,,,
3617,07/04/16 02:00:00 AM,20.793,,,,,
3618,07/04/16 02:15:00 AM,20.746,,,,,
3619,07/04/16 02:30:00 AM,20.698,,,,,
3620,07/04/16 02:45:00 AM,20.650,,,,,
3621,07/04/16 03:00:00 AM,20.579,,,,,
3622,07/04/16 03:15:00 AM,20.531,,,,,
3623,07/04/16 03:30:00 AM,20.484,,,,,
3624,07/04/16 03:45:00 AM,20.412,,,,,
3625,07/04/16 04:00:00 AM,20.365,,,,,
3626,07/04/16 04:15:00 AM,20.293,,,,,
3627,07/04/16 04:30:00 AM,20.246,,,,,
3628,07/04/16 04:45:00 AM,20.174,,,,,
3629,07/04/16 05:00:00 AM,20.103,,,,,
3630,07/04/16 05:15:00 AM,20.055,,,,,
3631,07/04/16 05:30:00 AM,20.007,,,,,
3632,07/04/16 05:45:00 AM,19.936,,,,,
3633,07/04/16 06:00:00 AM,19.865,,,,,
3634,07/04/16 06:15:00 AM,19.817,,,,,
3635,07/04/16 06:30:00 AM,19.746,,,,,
3636,07/04/16 06:45:00 AM,19.674,,,,,
3637,07/04/16 07:00:00 AM,19.603,,,,,
3638,07/04/16 07:15:00 AM,19.532,,,,,
3639,07/04/16 07:30:00 AM,19.460,,,,,
3640,07/04/16 07:45:00 AM,19.389,,,,,
3641,07/04/16 08:00:00 AM,19.318,,,,,
3642,07/04/16 08:15:00 AM,19.270,,,,,
3643,07/04/16 08:30:00 AM,19.199,,,,,
3644,07/04/16 08:45:00 AM,19.151,,,,,
3645,07/04/16 09:00:00 AM,19.080,,,,,
3646,07/04/16 09:15:00 AM,19.056,,,,,
3647,07/04/16 09:30:00 AM,19.008,,,,,
3648,07/04/16 09:45:00 AM,18.961,,,,,
3649,07/04/16 10:00:00 AM,18.937,,,,,
3650,07/04/16 10:15:00 AM,18.937,,,,,
3651,07/04/16 10:30:00 AM,18.937,,,,,
3652,07/04/16 10:45:00 AM,18.937,,,,,
3653,07/04/16 11:00:00 AM,18.961,,,,,
3654,07/04/16 11:15:00 AM,18.985,,,,,
3655,07/04/16 11:30:00 AM,19.008,,,,,
3656,07/04/16 11:45:00 AM,19.056,,,,,
3657,07/04/16 12:00:00 PM,19.103,,,,,
3658,07/04/16 12:15:00 PM,19.175,,,,,
3659,07/04/16 12:30:00 PM,19.270,,,,,
3660,07/04/16 12:45:00 PM,19.365,,,,,
3661,07/04/16 01:00:00 PM,19.484,,,,,
3662,07/04/16 01:15:00 PM,19.579,,,,,
3663,07/04/16 01:30:00 PM,19.698,,,,,
3664,07/04/16 01:45:00 PM,19.817,,,,,
3665,07/04/16 02:00:00 PM,19.936,,,,,
3666,07/04/16 02:15:00 PM,20.079,,,,,
3667,07/04/16 02:30:00 PM,20.246,,,,,
3668,07/04/16 02:45:00 PM,20.388,,,,,
3669,07/04/16 03:00:00 PM,20.531,,,,,
3670,07/04/16 03:15:00 PM,20.698,,,,,
3671,07/04/16 03:30:00 PM,20.865,,,,,
3672,07/04/16 03:45:00 PM,21.008,,,,,
3673,07/04/16 04:00:00 PM,21.151,,,,,
3674,07/04/16 04:15:00 PM,21.294,,,,,
3675,07/04/16 04:30:00 PM,21.437,,,,,
3676,07/04/16 04:45:00 PM,21.581,,,,,
3677,07/04/16 05:00:00 PM,21.700,,,,,
3678,07/04/16 05:15:00 PM,21.819,,,,,
3679,07/04/16 05:30:00 PM,21.915,,,,,
3680,07/04/16 05:45:00 PM,22.011,,,,,
3681,07/04/16 06:00:00 PM,22.106,,,,,
3682,07/04/16 06:15:00 PM,22.178,,,,,
3683,07/04/16 06:30:00 PM,22.226,,,,,
3684,07/04/16 06:45:00 PM,22.298,,,,,
3685,07/04/16 07:00:00 PM,22.321,,,,,
3686,07/04/16 07:15:00 PM,22.345,,,,,
3687,07/04/16 07:30:00 PM,22.369,,,,,
3688,07/04/16 07:45:00 PM,22.393,,,,,
3689,07/04/16 08:00:00 PM,22.393,,,,,
3690,07/04/16 08:15:00 PM,22.393,,,,,
3691,07/04/16 08:30:00 PM,22.393,,,,,
3692,07/04/16 08:45:00 PM,22.393,,,,,
3693,07/04/16 09:00:00 PM,22.369,,,,,
3694,07/04/16 09:15:00 PM,22.345,,,,,
3695,07/04/16 09:30:00 PM,22.321,,,,,
3696,07/04/16 09:45:00 PM,22.298,,,,,
3697,07/04/16 10:00:00 PM,22.250,,,,,
3698,07/04/16 10:15:00 PM,22.202,,,,,
3699,07/04/16 10:30:00 PM,22.178,,,,,
3700,07/04/16 10:45:00 PM,22.130,,,,,
3701,07/04/16 11:00:00 PM,22.058,,,,,
3702,07/04/16 11:15:00 PM,22.011,,,,,
3703,07/04/16 11:30:00 PM,21.963,,,,,
3704,07/04/16 11:45:00 PM,21.891,,,,,
3705,07/05/16 12:00:00 AM,21.819,,,,,
3706,07/05/16 12:15:00 AM,21.772,,,,,
3707,07/05/16 12:30:00 AM,21.700,,,,,
3708,07/05/16 12:45:00 AM,21.628,,,,,
3709,07/05/16 01:00:00 AM,21.581,,,,,
3710,07/05/16 01:15:00 AM,21.509,,,,,
3711,07/05/16 01:30:00 AM,21.437,,,,,
3712,07/05/16 01:45:00 AM,21.390,,,,,
3713,07/05/16 02:00:00 AM,21.318,,,,,
3714,07/05/16 02:15:00 AM,21.246,,,,,
3715,07/05/16 02:30:00 AM,21.175,,,,,
3716,07/05/16 02:45:00 AM,21.103,,,,,
3717,07/05/16 03:00:00 AM,21.056,,,,,
3718,07/05/16 03:15:00 AM,20.984,,,,,
3719,07/05/16 03:30:00 AM,20.913,,,,,
3720,07/05/16 03:45:00 AM,20.841,,,,,
3721,07/05/16 04:00:00 AM,20.770,,,,,
3722,07/05/16 04:15:00 AM,20.698,,,,,
3723,07/05/16 04:30:00 AM,20.603,,,,,
3724,07/05/16 04:45:00 AM,20.531,,,,,
3725,07/05/16 05:00:00 AM,20.460,,,,,
3726,07/05/16 05:15:00 AM,20.388,,,,,
3727,07/05/16 05:30:00 AM,20.317,,,,,
3728,07/05/16 05:45:00 AM,20.246,,,,,
3729,07/05/16 06:00:00 AM,20.174,,,,,
3730,07/05/16 06:15:00 AM,20.103,,,,,
3731,07/05/16 06:30:00 AM,20.031,,,,,
3732,07/05/16 06:45:00 AM,19.960,,,,,
3733,07/05/16 07:00:00 AM,19.912,,,,,
3734,07/05/16 07:15:00 AM,19.841,,,,,
3735,07/05/16 07:30:00 AM,19.770,,,,,
3736,07/05/16 07:45:00 AM,19.722,,,,,
3737,07/05/16 08:00:00 AM,19.651,,,,,
3738,07/05/16 08:15:00 AM,19.603,,,,,
3739,07/05/16 08:30:00 AM,19.555,,,,,
3740,07/05/16 08:45:00 AM,19.508,,,,,
3741,07/05/16 09:00:00 AM,19.460,,,,,
3742,07/05/16 09:15:00 AM,19.436,,,,,
3743,07/05/16 09:30:00 AM,19.389,,,,,
3744,07/05/16 09:45:00 AM,19.365,,,,,
3745,07/05/16 10:00:00 AM,19.341,,,,,
3746,07/05/16 10:15:00 AM,19.341,,,,,
3747,07/05/16 10:30:00 AM,19.318,,,,,
3748,07/05/16 10:45:00 AM,19.318,,,,,
3749,07/05/16 11:00:00 AM,19.318,,,,,
3750,07/05/16 11:15:00 AM,19.318,,,,,
3751,07/05/16 11:30:00 AM,19.318,,,,,
3752,07/05/16 11:45:00 AM,19.341,,,,,
3753,07/05/16 12:00:00 PM,19.341,,,,,
3754,07/05/16 12:15:00 PM,19.365,,,,,
3755,07/05/16 12:30:00 PM,19.413,,,,,
3756,07/05/16 12:45:00 PM,19.436,,,,,
3757,07/05/16 01:00:00 PM,19.484,,,,,
3758,07/05/16 01:15:00 PM,19.508,,,,,
3759,07/05/16 01:30:00 PM,19.555,,,,,
3760,07/05/16 01:45:00 PM,19.603,,,,,
3761,07/05/16 02:00:00 PM,19.651,,,,,
3762,07/05/16 02:15:00 PM,19.722,,,,,
3763,07/05/16 02:30:00 PM,19.817,,,,,
3764,07/05/16 02:45:00 PM,19.888,,,,,
3765,07/05/16 03:00:00 PM,19.984,,,,,
3766,07/05/16 03:15:00 PM,20.079,,,,,
3767,07/05/16 03:30:00 PM,20.198,,,,,
3768,07/05/16 03:45:00 PM,20.317,,,,,
3769,07/05/16 04:00:00 PM,20.460,,,,,
3770,07/05/16 04:15:00 PM,20.579,,,,,
3771,07/05/16 04:30:00 PM,20.698,,,,,
3772,07/05/16 04:45:00 PM,20.817,,,,,
3773,07/05/16 05:00:00 PM,20.913,,,,,
3774,07/05/16 05:15:00 PM,21.032,,,,,
3775,07/05/16 05:30:00 PM,21.103,,,,,
3776,07/05/16 05:45:00 PM,21.199,,,,,
3777,07/05/16 06:00:00 PM,21.270,,,,,
3778,07/05/16 06:15:00 PM,21.318,,,,,
3779,07/05/16 06:30:00 PM,21.366,,,,,
3780,07/05/16 06:45:00 PM,21.413,,,,,
3781,07/05/16 07:00:00 PM,21.437,,,,,
3782,07/05/16 07:15:00 PM,21.461,,,,,
3783,07/05/16 07:30:00 PM,21.485,,,,,
3784,07/05/16 07:45:00 PM,21.485,,,,,
3785,07/05/16 08:00:00 PM,21.485,,,,,
3786,07/05/16 08:15:00 PM,21.461,,,,,
3787,07/05/16 08:30:00 PM,21.437,,,,,
3788,07/05/16 08:45:00 PM,21.413,,,,,
3789,07/05/16 09:00:00 PM,21.366,,,,,
3790,07/05/16 09:15:00 PM,21.342,,,,,
3791,07/05/16 09:30:00 PM,21.294,,,,,
3792,07/05/16 09:45:00 PM,21.246,,,,,
3793,07/05/16 10:00:00 PM,21.199,,,,,
3794,07/05/16 10:15:00 PM,21.151,,,,,
3795,07/05/16 10:30:00 PM,21.079,,,,,
3796,07/05/16 10:45:00 PM,21.008,,,,,
3797,07/05/16 11:00:00 PM,20.960,,,,,
3798,07/05/16 11:15:00 PM,20.889,,,,,
3799,07/05/16 11:30:00 PM,20.841,,,,,
3800,07/05/16 11:45:00 PM,20.770,,,,,
3801,07/06/16 12:00:00 AM,20.698,,,,,
3802,07/06/16 12:15:00 AM,20.627,,,,,
3803,07/06/16 12:30:00 AM,20.531,,,,,
3804,07/06/16 12:45:00 AM,20.460,,,,,
3805,07/06/16 01:00:00 AM,20.388,,,,,
3806,07/06/16 01:15:00 AM,20.317,,,,,
3807,07/06/16 01:30:00 AM,20.246,,,,,
3808,07/06/16 01:45:00 AM,20.198,,,,,
3809,07/06/16 02:00:00 AM,20.126,,,,,
3810,07/06/16 02:15:00 AM,20.055,,,,,
3811,07/06/16 02:30:00 AM,20.007,,,,,
3812,07/06/16 02:45:00 AM,19.936,,,,,
3813,07/06/16 03:00:00 AM,19.865,,,,,
3814,07/06/16 03:15:00 AM,19.817,,,,,
3815,07/06/16 03:30:00 AM,19.746,,,,,
3816,07/06/16 03:45:00 AM,19.698,,,,,
3817,07/06/16 04:00:00 AM,19.627,,,,,
3818,07/06/16 04:15:00 AM,19.579,,,,,
3819,07/06/16 04:30:00 AM,19.508,,,,,
3820,07/06/16 04:45:00 AM,19.460,,,,,
3821,07/06/16 05:00:00 AM,19.389,,,,,
3822,07/06/16 05:15:00 AM,19.341,,,,,
3823,07/06/16 05:30:00 AM,19.294,,,,,
3824,07/06/16 05:45:00 AM,19.222,,,,,
