"Plot Title: KSM"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 2419892, SEN S/N: 2419892)","Bad Battery (LGR S/N: 2419892)","Coupler Detached (LGR S/N: 2419892)","Good Battery (LGR S/N: 2419892)","End Of File (LGR S/N: 2419892)"
2282,06/07/17 09:34:51 AM,70.286,,,,
2283,06/07/17 09:39:51 AM,70.329,,,,
2284,06/07/17 09:44:51 AM,70.416,,,,
2285,06/07/17 09:49:51 AM,70.459,,,,
2286,06/07/17 09:54:51 AM,70.587,,,,
2287,06/07/17 09:59:51 AM,70.543,,,,
2288,06/07/17 10:04:51 AM,70.587,,,,
2289,06/07/17 10:09:51 AM,70.716,,,,
2290,06/07/17 10:14:51 AM,70.759,,,,
2291,06/07/17 10:19:51 AM,70.887,,,,
2292,06/07/17 10:24:51 AM,70.803,,,,
2293,06/07/17 10:29:51 AM,70.846,,,,
2294,06/07/17 10:34:51 AM,70.930,,,,
2295,06/07/17 10:39:51 AM,71.017,,,,
2296,06/07/17 10:44:51 AM,71.103,,,,
2297,06/07/17 10:49:51 AM,71.190,,,,
2298,06/07/17 10:54:51 AM,71.190,,,,
2299,06/07/17 10:59:51 AM,71.231,,,,
2300,06/07/17 11:04:51 AM,71.274,,,,
2301,06/07/17 11:09:51 AM,71.274,,,,
2302,06/07/17 11:14:51 AM,71.274,,,,
2303,06/07/17 11:19:51 AM,71.361,,,,
2304,06/07/17 11:24:51 AM,71.447,,,,
2305,06/07/17 11:29:51 AM,71.447,,,,
2306,06/07/17 11:34:51 AM,71.447,,,,
2307,06/07/17 11:39:51 AM,71.490,,,,
2308,06/07/17 11:44:51 AM,71.577,,,,
2309,06/07/17 11:49:51 AM,71.404,,,,
2310,06/07/17 11:54:51 AM,71.490,,,,
2311,06/07/17 11:59:51 AM,71.404,,,,
2312,06/07/17 12:04:51 PM,71.533,,,,
2313,06/07/17 12:09:51 PM,71.620,,,,
2314,06/07/17 12:14:51 PM,71.533,,,,
2315,06/07/17 12:19:51 PM,71.704,,,,
2316,06/07/17 12:24:51 PM,71.748,,,,
2317,06/07/17 12:29:51 PM,71.748,,,,
2318,06/07/17 12:34:51 PM,71.661,,,,
2319,06/07/17 12:39:51 PM,71.834,,,,
2320,06/07/17 12:44:51 PM,71.920,,,,
2321,06/07/17 12:49:51 PM,71.964,,,,
2322,06/07/17 12:54:51 PM,72.050,,,,
2323,06/07/17 12:59:51 PM,71.964,,,,
2324,06/07/17 01:04:51 PM,72.050,,,,
2325,06/07/17 01:09:51 PM,71.964,,,,
2326,06/07/17 01:14:51 PM,72.264,,,,
2327,06/07/17 01:19:51 PM,72.050,,,,
2328,06/07/17 01:24:51 PM,72.136,,,,
2329,06/07/17 01:29:51 PM,72.050,,,,
2330,06/07/17 01:34:51 PM,72.136,,,,
2331,06/07/17 01:39:51 PM,72.093,,,,
2332,06/07/17 01:44:51 PM,72.093,,,,
2333,06/07/17 01:49:51 PM,72.178,,,,
2334,06/07/17 01:54:51 PM,72.221,,,,
2335,06/07/17 01:59:51 PM,72.093,,,,
2336,06/07/17 02:04:51 PM,72.093,,,,
2337,06/07/17 02:09:51 PM,72.178,,,,
2338,06/07/17 02:14:51 PM,72.093,,,,
2339,06/07/17 02:19:51 PM,72.093,,,,
2340,06/07/17 02:24:51 PM,72.178,,,,
2341,06/07/17 02:29:51 PM,72.178,,,,
2342,06/07/17 02:34:51 PM,72.178,,,,
2343,06/07/17 02:39:51 PM,72.136,,,,
2344,06/07/17 02:44:51 PM,72.178,,,,
2345,06/07/17 02:49:51 PM,72.178,,,,
2346,06/07/17 02:54:51 PM,72.307,,,,
2347,06/07/17 02:59:51 PM,72.307,,,,
2348,06/07/17 03:04:51 PM,72.394,,,,
2349,06/07/17 03:09:51 PM,72.523,,,,
2350,06/07/17 03:14:51 PM,72.653,,,,
2351,06/07/17 03:19:51 PM,72.696,,,,
2352,06/07/17 03:24:51 PM,72.696,,,,
2353,06/07/17 03:29:51 PM,72.480,,,,
2354,06/07/17 03:34:51 PM,72.523,,,,
2355,06/07/17 03:39:51 PM,72.653,,,,
2356,06/07/17 03:44:51 PM,72.653,,,,
2357,06/07/17 03:49:51 PM,72.653,,,,
2358,06/07/17 03:54:51 PM,72.653,,,,
2359,06/07/17 03:59:51 PM,72.696,,,,
2360,06/07/17 04:04:51 PM,72.696,,,,
2361,06/07/17 04:09:51 PM,72.739,,,,
2362,06/07/17 04:14:51 PM,72.739,,,,
2363,06/07/17 04:19:51 PM,72.826,,,,
2364,06/07/17 04:24:51 PM,72.783,,,,
2365,06/07/17 04:29:51 PM,72.783,,,,
2366,06/07/17 04:34:51 PM,72.739,,,,
2367,06/07/17 04:39:51 PM,72.696,,,,
2368,06/07/17 04:44:51 PM,72.783,,,,
2369,06/07/17 04:49:51 PM,72.912,,,,
2370,06/07/17 04:54:51 PM,72.783,,,,
2371,06/07/17 04:59:51 PM,72.739,,,,
2372,06/07/17 05:04:51 PM,72.826,,,,
2373,06/07/17 05:09:51 PM,72.826,,,,
2374,06/07/17 05:14:51 PM,72.997,,,,
2375,06/07/17 05:19:51 PM,72.912,,,,
2376,06/07/17 05:24:51 PM,72.912,,,,
2377,06/07/17 05:29:51 PM,72.826,,,,
2378,06/07/17 05:34:51 PM,72.739,,,,
2379,06/07/17 05:39:51 PM,72.653,,,,
2380,06/07/17 05:44:51 PM,72.653,,,,
2381,06/07/17 05:49:51 PM,72.653,,,,
2382,06/07/17 05:54:51 PM,72.653,,,,
2383,06/07/17 05:59:51 PM,72.610,,,,
2384,06/07/17 06:04:51 PM,72.653,,,,
2385,06/07/17 06:09:51 PM,72.783,,,,
2386,06/07/17 06:14:51 PM,72.826,,,,
2387,06/07/17 06:19:51 PM,72.826,,,,
2388,06/07/17 06:24:51 PM,72.826,,,,
2389,06/07/17 06:29:51 PM,72.912,,,,
2390,06/07/17 06:34:51 PM,72.826,,,,
2391,06/07/17 06:39:51 PM,72.826,,,,
2392,06/07/17 06:44:51 PM,72.826,,,,
2393,06/07/17 06:49:51 PM,72.955,,,,
2394,06/07/17 06:54:51 PM,72.997,,,,
2395,06/07/17 06:59:51 PM,72.997,,,,
2396,06/07/17 07:04:51 PM,72.997,,,,
2397,06/07/17 07:09:51 PM,72.997,,,,
2398,06/07/17 07:14:51 PM,72.955,,,,
2399,06/07/17 07:19:51 PM,72.912,,,,
2400,06/07/17 07:24:51 PM,72.912,,,,
2401,06/07/17 07:29:51 PM,72.869,,,,
2402,06/07/17 07:34:51 PM,72.869,,,,
2403,06/07/17 07:39:51 PM,72.869,,,,
2404,06/07/17 07:44:51 PM,72.826,,,,
2405,06/07/17 07:49:51 PM,72.826,,,,
2406,06/07/17 07:54:51 PM,72.826,,,,
2407,06/07/17 07:59:51 PM,72.826,,,,
2408,06/07/17 08:04:51 PM,72.826,,,,
2409,06/07/17 08:09:51 PM,72.826,,,,
2410,06/07/17 08:14:51 PM,72.826,,,,
2411,06/07/17 08:19:51 PM,72.826,,,,
2412,06/07/17 08:24:51 PM,72.826,,,,
2413,06/07/17 08:29:51 PM,72.783,,,,
2414,06/07/17 08:34:51 PM,72.739,,,,
2415,06/07/17 08:39:51 PM,72.739,,,,
2416,06/07/17 08:44:51 PM,72.739,,,,
2417,06/07/17 08:49:51 PM,72.739,,,,
2418,06/07/17 08:54:51 PM,72.739,,,,
2419,06/07/17 08:59:51 PM,72.739,,,,
2420,06/07/17 09:04:51 PM,72.739,,,,
2421,06/07/17 09:09:51 PM,72.739,,,,
2422,06/07/17 09:14:51 PM,72.739,,,,
2423,06/07/17 09:19:51 PM,72.739,,,,
2424,06/07/17 09:24:51 PM,72.739,,,,
2425,06/07/17 09:29:51 PM,72.739,,,,
2426,06/07/17 09:34:51 PM,72.739,,,,
2427,06/07/17 09:39:51 PM,72.739,,,,
2428,06/07/17 09:44:51 PM,72.696,,,,
2429,06/07/17 09:49:51 PM,72.696,,,,
2430,06/07/17 09:54:51 PM,72.739,,,,
2431,06/07/17 09:59:51 PM,72.696,,,,
2432,06/07/17 10:04:51 PM,72.696,,,,
2433,06/07/17 10:09:51 PM,72.696,,,,
2434,06/07/17 10:14:51 PM,72.696,,,,
2435,06/07/17 10:19:51 PM,72.653,,,,
2436,06/07/17 10:24:51 PM,72.696,,,,
2437,06/07/17 10:29:51 PM,72.653,,,,
2438,06/07/17 10:34:51 PM,72.696,,,,
2439,06/07/17 10:39:51 PM,72.696,,,,
2440,06/07/17 10:44:51 PM,72.696,,,,
2441,06/07/17 10:49:51 PM,72.653,,,,
2442,06/07/17 10:54:51 PM,72.653,,,,
2443,06/07/17 10:59:51 PM,72.653,,,,
2444,06/07/17 11:04:51 PM,72.653,,,,
2445,06/07/17 11:09:51 PM,72.653,,,,
2446,06/07/17 11:14:51 PM,72.653,,,,
2447,06/07/17 11:19:51 PM,72.610,,,,
2448,06/07/17 11:24:51 PM,72.610,,,,
2449,06/07/17 11:29:51 PM,72.653,,,,
2450,06/07/17 11:34:51 PM,72.610,,,,
2451,06/07/17 11:39:51 PM,72.567,,,,
2452,06/07/17 11:44:51 PM,72.567,,,,
2453,06/07/17 11:49:51 PM,72.567,,,,
2454,06/07/17 11:54:51 PM,72.567,,,,
2455,06/07/17 11:59:51 PM,72.567,,,,
2456,06/08/17 12:04:51 AM,72.523,,,,
2457,06/08/17 12:09:51 AM,72.567,,,,
2458,06/08/17 12:14:51 AM,72.523,,,,
2459,06/08/17 12:19:51 AM,72.480,,,,
2460,06/08/17 12:24:51 AM,72.480,,,,
2461,06/08/17 12:29:51 AM,72.480,,,,
2462,06/08/17 12:34:51 AM,72.480,,,,
2463,06/08/17 12:39:51 AM,72.437,,,,
2464,06/08/17 12:44:51 AM,72.437,,,,
2465,06/08/17 12:49:51 AM,72.394,,,,
2466,06/08/17 12:54:51 AM,72.394,,,,
2467,06/08/17 12:59:51 AM,72.394,,,,
2468,06/08/17 01:04:51 AM,72.394,,,,
2469,06/08/17 01:09:51 AM,72.394,,,,
2470,06/08/17 01:14:51 AM,72.351,,,,
2471,06/08/17 01:19:51 AM,72.351,,,,
2472,06/08/17 01:24:51 AM,72.351,,,,
2473,06/08/17 01:29:51 AM,72.351,,,,
2474,06/08/17 01:34:51 AM,72.351,,,,
2475,06/08/17 01:39:51 AM,72.351,,,,
2476,06/08/17 01:44:51 AM,72.307,,,,
2477,06/08/17 01:49:51 AM,72.307,,,,
2478,06/08/17 01:54:51 AM,72.264,,,,
2479,06/08/17 01:59:51 AM,72.307,,,,
2480,06/08/17 02:04:51 AM,72.264,,,,
2481,06/08/17 02:09:51 AM,72.221,,,,
2482,06/08/17 02:14:51 AM,72.221,,,,
2483,06/08/17 02:19:51 AM,72.178,,,,
2484,06/08/17 02:24:51 AM,72.178,,,,
2485,06/08/17 02:29:51 AM,72.136,,,,
2486,06/08/17 02:34:51 AM,72.136,,,,
2487,06/08/17 02:39:51 AM,72.136,,,,
2488,06/08/17 02:44:51 AM,72.093,,,,
2489,06/08/17 02:49:51 AM,72.050,,,,
2490,06/08/17 02:54:51 AM,72.007,,,,
2491,06/08/17 02:59:51 AM,72.050,,,,
2492,06/08/17 03:04:51 AM,71.964,,,,
2493,06/08/17 03:09:51 AM,71.964,,,,
2494,06/08/17 03:14:51 AM,71.964,,,,
2495,06/08/17 03:19:51 AM,71.920,,,,
2496,06/08/17 03:24:51 AM,71.920,,,,
2497,06/08/17 03:29:51 AM,71.834,,,,
2498,06/08/17 03:34:51 AM,71.834,,,,
2499,06/08/17 03:39:51 AM,71.834,,,,
2500,06/08/17 03:44:51 AM,71.791,,,,
2501,06/08/17 03:49:51 AM,71.834,,,,
2502,06/08/17 03:54:51 AM,71.834,,,,
2503,06/08/17 03:59:51 AM,71.791,,,,
2504,06/08/17 04:04:51 AM,71.704,,,,
2505,06/08/17 04:09:51 AM,71.620,,,,
2506,06/08/17 04:14:51 AM,71.620,,,,
2507,06/08/17 04:19:51 AM,71.533,,,,
2508,06/08/17 04:24:51 AM,71.620,,,,
2509,06/08/17 04:29:51 AM,71.577,,,,
2510,06/08/17 04:34:51 AM,71.661,,,,
2511,06/08/17 04:39:51 AM,71.620,,,,
2512,06/08/17 04:44:51 AM,71.577,,,,
2513,06/08/17 04:49:51 AM,71.447,,,,
2514,06/08/17 04:54:51 AM,71.577,,,,
2515,06/08/17 04:59:51 AM,71.533,,,,
2516,06/08/17 05:04:51 AM,71.447,,,,
2517,06/08/17 05:09:51 AM,71.447,,,,
2518,06/08/17 05:14:51 AM,71.447,,,,
2519,06/08/17 05:19:51 AM,71.317,,,,
2520,06/08/17 05:24:51 AM,71.274,,,,
2521,06/08/17 05:29:51 AM,71.231,,,,
2522,06/08/17 05:34:51 AM,71.190,,,,
2523,06/08/17 05:39:51 AM,71.274,,,,
2524,06/08/17 05:44:51 AM,71.190,,,,
2525,06/08/17 05:49:51 AM,71.231,,,,
2526,06/08/17 05:54:51 AM,71.190,,,,
2527,06/08/17 05:59:51 AM,71.190,,,,
2528,06/08/17 06:04:51 AM,71.146,,,,
2529,06/08/17 06:09:51 AM,71.190,,,,
2530,06/08/17 06:14:51 AM,71.190,,,,
2531,06/08/17 06:19:51 AM,71.060,,,,
2532,06/08/17 06:24:51 AM,71.017,,,,
2533,06/08/17 06:29:51 AM,70.974,,,,
2534,06/08/17 06:34:51 AM,70.930,,,,
2535,06/08/17 06:39:51 AM,71.017,,,,
2536,06/08/17 06:44:51 AM,70.974,,,,
2537,06/08/17 06:49:51 AM,70.930,,,,
2538,06/08/17 06:54:51 AM,71.017,,,,
2539,06/08/17 06:59:51 AM,70.974,,,,
2540,06/08/17 07:04:51 AM,70.887,,,,
2541,06/08/17 07:09:51 AM,70.887,,,,
2542,06/08/17 07:14:51 AM,70.887,,,,
2543,06/08/17 07:19:51 AM,70.930,,,,
2544,06/08/17 07:24:51 AM,70.887,,,,
2545,06/08/17 07:29:51 AM,70.887,,,,
2546,06/08/17 07:34:51 AM,70.930,,,,
2547,06/08/17 07:39:51 AM,70.846,,,,
2548,06/08/17 07:44:51 AM,70.930,,,,
2549,06/08/17 07:49:51 AM,70.887,,,,
2550,06/08/17 07:54:51 AM,70.930,,,,
2551,06/08/17 07:59:51 AM,70.974,,,,
2552,06/08/17 08:04:51 AM,70.974,,,,
2553,06/08/17 08:09:51 AM,71.017,,,,
2554,06/08/17 08:14:51 AM,71.017,,,,
2555,06/08/17 08:19:51 AM,71.103,,,,
2556,06/08/17 08:24:51 AM,71.060,,,,
2557,06/08/17 08:29:51 AM,71.017,,,,
2558,06/08/17 08:34:51 AM,71.060,,,,
2559,06/08/17 08:39:51 AM,71.103,,,,
2560,06/08/17 08:44:51 AM,71.103,,,,
2561,06/08/17 08:49:51 AM,71.146,,,,
2562,06/08/17 08:54:51 AM,71.146,,,,
2563,06/08/17 08:59:51 AM,71.190,,,,
2564,06/08/17 09:04:51 AM,71.231,,,,
2565,06/08/17 09:09:51 AM,71.231,,,,
2566,06/08/17 09:14:51 AM,71.274,,,,
2567,06/08/17 09:19:51 AM,71.231,,,,
2568,06/08/17 09:24:51 AM,71.317,,,,
2569,06/08/17 09:29:51 AM,71.317,,,,
2570,06/08/17 09:34:51 AM,71.361,,,,
2571,06/08/17 09:39:51 AM,71.361,,,,
2572,06/08/17 09:44:51 AM,71.447,,,,
2573,06/08/17 09:49:51 AM,71.447,,,,
2574,06/08/17 09:54:51 AM,71.447,,,,
2575,06/08/17 09:59:51 AM,71.447,,,,
2576,06/08/17 10:04:51 AM,71.447,,,,
2577,06/08/17 10:09:51 AM,71.490,,,,
2578,06/08/17 10:14:51 AM,71.533,,,,
2579,06/08/17 10:19:51 AM,71.577,,,,
2580,06/08/17 10:24:51 AM,71.661,,,,
2581,06/08/17 10:29:51 AM,71.661,,,,
2582,06/08/17 10:34:51 AM,71.704,,,,
2583,06/08/17 10:39:51 AM,71.661,,,,
2584,06/08/17 10:44:51 AM,71.620,,,,
2585,06/08/17 10:49:51 AM,71.704,,,,
2586,06/08/17 10:54:51 AM,71.791,,,,
2587,06/08/17 10:59:51 AM,71.834,,,,
2588,06/08/17 11:04:51 AM,71.877,,,,
2589,06/08/17 11:09:51 AM,71.877,,,,
2590,06/08/17 11:14:51 AM,71.920,,,,
2591,06/08/17 11:19:51 AM,71.964,,,,
2592,06/08/17 11:24:51 AM,71.964,,,,
2593,06/08/17 11:29:51 AM,72.050,,,,
2594,06/08/17 11:34:51 AM,72.050,,,,
2595,06/08/17 11:39:51 AM,72.093,,,,
2596,06/08/17 11:44:51 AM,72.178,,,,
2597,06/08/17 11:49:51 AM,72.221,,,,
2598,06/08/17 11:54:51 AM,72.264,,,,
2599,06/08/17 11:59:51 AM,72.307,,,,
2600,06/08/17 12:04:51 PM,72.221,,,,
2601,06/08/17 12:09:51 PM,72.307,,,,
2602,06/08/17 12:14:51 PM,72.307,,,,
2603,06/08/17 12:19:51 PM,72.394,,,,
2604,06/08/17 12:24:51 PM,72.437,,,,
2605,06/08/17 12:29:51 PM,72.480,,,,
2606,06/08/17 12:34:51 PM,72.437,,,,
2607,06/08/17 12:39:51 PM,72.480,,,,
2608,06/08/17 12:44:51 PM,72.567,,,,
2609,06/08/17 12:49:51 PM,72.653,,,,
2610,06/08/17 12:54:51 PM,72.653,,,,
2611,06/08/17 12:59:51 PM,72.653,,,,
2612,06/08/17 01:04:51 PM,72.739,,,,
2613,06/08/17 01:09:51 PM,72.826,,,,
2614,06/08/17 01:14:51 PM,72.869,,,,
2615,06/08/17 01:19:51 PM,72.869,,,,
2616,06/08/17 01:24:51 PM,72.997,,,,
2617,06/08/17 01:29:51 PM,72.997,,,,
2618,06/08/17 01:34:51 PM,73.040,,,,
2619,06/08/17 01:39:51 PM,73.083,,,,
2620,06/08/17 01:44:51 PM,73.126,,,,
2621,06/08/17 01:49:51 PM,73.170,,,,
2622,06/08/17 01:54:51 PM,73.256,,,,
2623,06/08/17 01:59:51 PM,73.256,,,,
2624,06/08/17 02:04:51 PM,73.213,,,,
2625,06/08/17 02:09:51 PM,73.170,,,,
2626,06/08/17 02:14:51 PM,73.126,,,,
2627,06/08/17 02:19:51 PM,73.256,,,,
2628,06/08/17 02:24:51 PM,73.213,,,,
2629,06/08/17 02:29:51 PM,73.342,,,,
2630,06/08/17 02:34:51 PM,73.256,,,,
2631,06/08/17 02:39:51 PM,73.299,,,,
2632,06/08/17 02:44:51 PM,73.342,,,,
2633,06/08/17 02:49:51 PM,73.386,,,,
2634,06/08/17 02:54:51 PM,73.472,,,,
2635,06/08/17 02:59:51 PM,73.602,,,,
2636,06/08/17 03:04:51 PM,73.602,,,,
2637,06/08/17 03:09:51 PM,73.472,,,,
2638,06/08/17 03:14:51 PM,73.515,,,,
2639,06/08/17 03:19:51 PM,73.515,,,,
2640,06/08/17 03:24:51 PM,73.515,,,,
2641,06/08/17 03:29:51 PM,73.558,,,,
2642,06/08/17 03:34:51 PM,73.688,,,,
2643,06/08/17 03:39:51 PM,73.774,,,,
2644,06/08/17 03:44:51 PM,73.645,,,,
2645,06/08/17 03:49:51 PM,73.688,,,,
2646,06/08/17 03:54:51 PM,73.645,,,,
2647,06/08/17 03:59:51 PM,73.558,,,,
2648,06/08/17 04:04:51 PM,73.688,,,,
2649,06/08/17 04:09:51 PM,73.731,,,,
2650,06/08/17 04:14:51 PM,73.602,,,,
2651,06/08/17 04:19:51 PM,73.515,,,,
2652,06/08/17 04:24:51 PM,73.515,,,,
2653,06/08/17 04:29:51 PM,73.515,,,,
2654,06/08/17 04:34:51 PM,73.558,,,,
2655,06/08/17 04:39:51 PM,73.731,,,,
2656,06/08/17 04:44:51 PM,73.818,,,,
2657,06/08/17 04:49:51 PM,73.731,,,,
2658,06/08/17 04:54:51 PM,73.774,,,,
2659,06/08/17 04:59:51 PM,73.774,,,,
2660,06/08/17 05:04:51 PM,73.818,,,,
2661,06/08/17 05:09:51 PM,73.602,,,,
2662,06/08/17 05:14:51 PM,73.602,,,,
2663,06/08/17 05:19:51 PM,73.731,,,,
2664,06/08/17 05:24:51 PM,73.774,,,,
2665,06/08/17 05:29:51 PM,73.818,,,,
2666,06/08/17 05:34:51 PM,73.861,,,,
2667,06/08/17 05:39:51 PM,73.774,,,,
2668,06/08/17 05:44:51 PM,73.731,,,,
2669,06/08/17 05:49:51 PM,73.774,,,,
2670,06/08/17 05:54:51 PM,73.688,,,,
2671,06/08/17 05:59:51 PM,73.688,,,,
2672,06/08/17 06:04:51 PM,73.688,,,,
2673,06/08/17 06:09:51 PM,73.688,,,,
2674,06/08/17 06:14:51 PM,73.688,,,,
2675,06/08/17 06:19:51 PM,73.731,,,,
2676,06/08/17 06:24:51 PM,73.731,,,,
2677,06/08/17 06:29:51 PM,73.774,,,,
2678,06/08/17 06:34:51 PM,73.904,,,,
2679,06/08/17 06:39:51 PM,73.861,,,,
2680,06/08/17 06:44:51 PM,73.904,,,,
2681,06/08/17 06:49:51 PM,73.861,,,,
2682,06/08/17 06:54:51 PM,73.861,,,,
2683,06/08/17 06:59:51 PM,73.861,,,,
2684,06/08/17 07:04:51 PM,73.818,,,,
2685,06/08/17 07:09:51 PM,73.818,,,,
2686,06/08/17 07:14:51 PM,73.774,,,,
2687,06/08/17 07:19:51 PM,73.774,,,,
2688,06/08/17 07:24:51 PM,73.774,,,,
2689,06/08/17 07:29:51 PM,73.774,,,,
2690,06/08/17 07:34:51 PM,73.774,,,,
2691,06/08/17 07:39:51 PM,73.688,,,,
2692,06/08/17 07:44:51 PM,73.688,,,,
2693,06/08/17 07:49:51 PM,73.688,,,,
2694,06/08/17 07:54:51 PM,73.688,,,,
2695,06/08/17 07:59:51 PM,73.688,,,,
2696,06/08/17 08:04:51 PM,73.688,,,,
2697,06/08/17 08:09:51 PM,73.688,,,,
2698,06/08/17 08:14:51 PM,73.731,,,,
2699,06/08/17 08:19:51 PM,73.688,,,,
2700,06/08/17 08:24:51 PM,73.688,,,,
2701,06/08/17 08:29:51 PM,73.688,,,,
2702,06/08/17 08:34:51 PM,73.688,,,,
2703,06/08/17 08:39:51 PM,73.731,,,,
2704,06/08/17 08:44:51 PM,73.731,,,,
2705,06/08/17 08:49:51 PM,73.774,,,,
2706,06/08/17 08:54:51 PM,73.731,,,,
2707,06/08/17 08:59:51 PM,73.731,,,,
2708,06/08/17 09:04:51 PM,73.731,,,,
2709,06/08/17 09:09:51 PM,73.731,,,,
2710,06/08/17 09:14:51 PM,73.731,,,,
2711,06/08/17 09:19:51 PM,73.688,,,,
2712,06/08/17 09:24:51 PM,73.688,,,,
2713,06/08/17 09:29:51 PM,73.688,,,,
2714,06/08/17 09:34:51 PM,73.688,,,,
2715,06/08/17 09:39:51 PM,73.688,,,,
2716,06/08/17 09:44:51 PM,73.688,,,,
2717,06/08/17 09:49:51 PM,73.688,,,,
2718,06/08/17 09:54:51 PM,73.688,,,,
2719,06/08/17 09:59:51 PM,73.688,,,,
2720,06/08/17 10:04:51 PM,73.602,,,,
2721,06/08/17 10:09:51 PM,73.602,,,,
2722,06/08/17 10:14:51 PM,73.602,,,,
2723,06/08/17 10:19:51 PM,73.602,,,,
2724,06/08/17 10:24:51 PM,73.558,,,,
2725,06/08/17 10:29:51 PM,73.558,,,,
2726,06/08/17 10:34:51 PM,73.558,,,,
2727,06/08/17 10:39:51 PM,73.515,,,,
2728,06/08/17 10:44:51 PM,73.515,,,,
2729,06/08/17 10:49:51 PM,73.515,,,,
2730,06/08/17 10:54:51 PM,73.515,,,,
2731,06/08/17 10:59:51 PM,73.515,,,,
2732,06/08/17 11:04:51 PM,73.472,,,,
2733,06/08/17 11:09:51 PM,73.472,,,,
2734,06/08/17 11:14:51 PM,73.472,,,,
2735,06/08/17 11:19:51 PM,73.472,,,,
2736,06/08/17 11:24:51 PM,73.472,,,,
2737,06/08/17 11:29:51 PM,73.472,,,,
2738,06/08/17 11:34:51 PM,73.429,,,,
2739,06/08/17 11:39:51 PM,73.429,,,,
2740,06/08/17 11:44:51 PM,73.386,,,,
2741,06/08/17 11:49:51 PM,73.386,,,,
2742,06/08/17 11:54:51 PM,73.342,,,,
2743,06/08/17 11:59:51 PM,73.299,,,,
2744,06/09/17 12:04:51 AM,73.299,,,,
2745,06/09/17 12:09:51 AM,73.256,,,,
2746,06/09/17 12:14:51 AM,73.213,,,,
2747,06/09/17 12:19:51 AM,73.213,,,,
2748,06/09/17 12:24:51 AM,73.213,,,,
2749,06/09/17 12:29:51 AM,73.213,,,,
2750,06/09/17 12:34:51 AM,73.170,,,,
2751,06/09/17 12:39:51 AM,73.170,,,,
2752,06/09/17 12:44:51 AM,73.170,,,,
2753,06/09/17 12:49:51 AM,73.126,,,,
2754,06/09/17 12:54:51 AM,73.126,,,,
2755,06/09/17 12:59:51 AM,73.170,,,,
2756,06/09/17 01:04:51 AM,73.126,,,,
2757,06/09/17 01:09:51 AM,72.997,,,,
2758,06/09/17 01:14:51 AM,73.083,,,,
2759,06/09/17 01:19:51 AM,73.040,,,,
2760,06/09/17 01:24:51 AM,72.997,,,,
2761,06/09/17 01:29:51 AM,72.997,,,,
2762,06/09/17 01:34:51 AM,72.912,,,,
2763,06/09/17 01:39:51 AM,72.955,,,,
2764,06/09/17 01:44:51 AM,72.912,,,,
2765,06/09/17 01:49:51 AM,72.912,,,,
2766,06/09/17 01:54:51 AM,72.869,,,,
2767,06/09/17 01:59:51 AM,72.826,,,,
2768,06/09/17 02:04:51 AM,72.826,,,,
2769,06/09/17 02:09:51 AM,72.826,,,,
2770,06/09/17 02:14:51 AM,72.826,,,,
2771,06/09/17 02:19:51 AM,72.739,,,,
2772,06/09/17 02:24:51 AM,72.696,,,,
2773,06/09/17 02:29:51 AM,72.696,,,,
2774,06/09/17 02:34:51 AM,72.653,,,,
2775,06/09/17 02:39:51 AM,72.696,,,,
2776,06/09/17 02:44:51 AM,72.653,,,,
2777,06/09/17 02:49:51 AM,72.610,,,,
2778,06/09/17 02:54:51 AM,72.567,,,,
2779,06/09/17 02:59:51 AM,72.567,,,,
2780,06/09/17 03:04:51 AM,72.567,,,,
2781,06/09/17 03:09:51 AM,72.480,,,,
2782,06/09/17 03:14:51 AM,72.480,,,,
2783,06/09/17 03:19:51 AM,72.523,,,,
2784,06/09/17 03:24:51 AM,72.480,,,,
2785,06/09/17 03:29:51 AM,72.480,,,,
2786,06/09/17 03:34:51 AM,72.480,,,,
2787,06/09/17 03:39:51 AM,72.394,,,,
2788,06/09/17 03:44:51 AM,72.394,,,,
2789,06/09/17 03:49:51 AM,72.351,,,,
2790,06/09/17 03:54:51 AM,72.394,,,,
2791,06/09/17 03:59:51 AM,72.394,,,,
2792,06/09/17 04:04:51 AM,72.437,,,,
2793,06/09/17 04:09:51 AM,72.394,,,,
2794,06/09/17 04:14:51 AM,72.394,,,,
2795,06/09/17 04:19:51 AM,72.351,,,,
2796,06/09/17 04:24:51 AM,72.264,,,,
2797,06/09/17 04:29:51 AM,72.264,,,,
2798,06/09/17 04:34:51 AM,72.264,,,,
2799,06/09/17 04:39:51 AM,72.221,,,,
2800,06/09/17 04:44:51 AM,72.264,,,,
2801,06/09/17 04:49:51 AM,72.264,,,,
2802,06/09/17 04:54:51 AM,72.221,,,,
2803,06/09/17 04:59:51 AM,72.221,,,,
2804,06/09/17 05:04:51 AM,72.178,,,,
2805,06/09/17 05:09:51 AM,72.136,,,,
2806,06/09/17 05:14:51 AM,72.136,,,,
2807,06/09/17 05:19:51 AM,72.050,,,,
2808,06/09/17 05:24:51 AM,72.007,,,,
2809,06/09/17 05:29:51 AM,72.093,,,,
2810,06/09/17 05:34:51 AM,72.093,,,,
2811,06/09/17 05:39:51 AM,72.050,,,,
2812,06/09/17 05:44:51 AM,72.050,,,,
2813,06/09/17 05:49:51 AM,72.007,,,,
2814,06/09/17 05:54:51 AM,71.964,,,,
