"Plot Title: Monroe Creek- 2015"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 10612900, SEN S/N: 10612900)","Coupler Attached (LGR S/N: 10612900)","Stopped (LGR S/N: 10612900)","End Of File (LGR S/N: 10612900)"
199,07/18/15 06:00:00 AM,57.096,,,
200,07/18/15 07:00:00 AM,56.750,,,
201,07/18/15 08:00:00 AM,56.750,,,
202,07/18/15 09:00:00 AM,56.750,,,
203,07/18/15 10:00:00 AM,57.096,,,
204,07/18/15 11:00:00 AM,57.958,,,
205,07/18/15 12:00:00 PM,58.993,,,
206,07/18/15 01:00:00 PM,60.195,,,
207,07/18/15 02:00:00 PM,61.227,,,
208,07/18/15 03:00:00 PM,62.083,,,
209,07/18/15 04:00:00 PM,62.769,,,
210,07/18/15 05:00:00 PM,62.598,,,
211,07/18/15 06:00:00 PM,62.425,,,
212,07/18/15 07:00:00 PM,62.254,,,
213,07/18/15 08:00:00 PM,62.083,,,
214,07/18/15 09:00:00 PM,61.569,,,
215,07/18/15 10:00:00 PM,60.883,,,
216,07/18/15 11:00:00 PM,60.368,,,
217,07/19/15 12:00:00 AM,59.851,,,
218,07/19/15 01:00:00 AM,59.337,,,
219,07/19/15 02:00:00 AM,58.820,,,
220,07/19/15 03:00:00 AM,58.303,,,
221,07/19/15 04:00:00 AM,57.785,,,
222,07/19/15 05:00:00 AM,57.441,,,
223,07/19/15 06:00:00 AM,57.096,,,
224,07/19/15 07:00:00 AM,57.096,,,
225,07/19/15 08:00:00 AM,57.096,,,
226,07/19/15 09:00:00 AM,57.441,,,
227,07/19/15 10:00:00 AM,58.131,,,
228,07/19/15 11:00:00 AM,59.164,,,
229,07/19/15 12:00:00 PM,60.195,,,
230,07/19/15 01:00:00 PM,61.227,,,
231,07/19/15 02:00:00 PM,62.254,,,
232,07/19/15 03:00:00 PM,62.940,,,
233,07/19/15 04:00:00 PM,63.626,,,
234,07/19/15 05:00:00 PM,63.797,,,
235,07/19/15 06:00:00 PM,63.968,,,
236,07/19/15 07:00:00 PM,63.797,,,
237,07/19/15 08:00:00 PM,63.455,,,
238,07/19/15 09:00:00 PM,62.940,,,
239,07/19/15 10:00:00 PM,62.254,,,
240,07/19/15 11:00:00 PM,61.741,,,
241,07/20/15 12:00:00 AM,61.054,,,
242,07/20/15 01:00:00 AM,60.368,,,
243,07/20/15 02:00:00 AM,59.680,,,
244,07/20/15 03:00:00 AM,59.164,,,
245,07/20/15 04:00:00 AM,58.476,,,
246,07/20/15 05:00:00 AM,57.958,,,
247,07/20/15 06:00:00 AM,57.614,,,
248,07/20/15 07:00:00 AM,57.096,,,
249,07/20/15 08:00:00 AM,57.096,,,
250,07/20/15 09:00:00 AM,57.268,,,
251,07/20/15 10:00:00 AM,57.958,,,
252,07/20/15 11:00:00 AM,58.820,,,
253,07/20/15 12:00:00 PM,59.851,,,
254,07/20/15 01:00:00 PM,61.054,,,
255,07/20/15 02:00:00 PM,61.912,,,
256,07/20/15 03:00:00 PM,62.598,,,
257,07/20/15 04:00:00 PM,63.282,,,
258,07/20/15 05:00:00 PM,63.455,,,
259,07/20/15 06:00:00 PM,63.455,,,
260,07/20/15 07:00:00 PM,63.455,,,
261,07/20/15 08:00:00 PM,63.111,,,
262,07/20/15 09:00:00 PM,62.769,,,
263,07/20/15 10:00:00 PM,62.254,,,
264,07/20/15 11:00:00 PM,61.741,,,
265,07/21/15 12:00:00 AM,61.398,,,
266,07/21/15 01:00:00 AM,61.054,,,
267,07/21/15 02:00:00 AM,60.539,,,
268,07/21/15 03:00:00 AM,60.368,,,
269,07/21/15 04:00:00 AM,60.024,,,
270,07/21/15 05:00:00 AM,59.851,,,
271,07/21/15 06:00:00 AM,59.680,,,
272,07/21/15 07:00:00 AM,59.508,,,
273,07/21/15 08:00:00 AM,59.337,,,
274,07/21/15 09:00:00 AM,59.164,,,
275,07/21/15 10:00:00 AM,59.164,,,
276,07/21/15 11:00:00 AM,59.164,,,
277,07/21/15 12:00:00 PM,59.164,,,
278,07/21/15 01:00:00 PM,59.508,,,
279,07/21/15 02:00:00 PM,60.368,,,
280,07/21/15 03:00:00 PM,61.227,,,
281,07/21/15 04:00:00 PM,61.912,,,
282,07/21/15 05:00:00 PM,62.254,,,
283,07/21/15 06:00:00 PM,62.425,,,
284,07/21/15 07:00:00 PM,62.425,,,
285,07/21/15 08:00:00 PM,62.083,,,
286,07/21/15 09:00:00 PM,61.569,,,
287,07/21/15 10:00:00 PM,61.227,,,
288,07/21/15 11:00:00 PM,60.883,,,
289,07/22/15 12:00:00 AM,60.368,,,
290,07/22/15 01:00:00 AM,60.024,,,
291,07/22/15 02:00:00 AM,59.680,,,
292,07/22/15 03:00:00 AM,59.337,,,
293,07/22/15 04:00:00 AM,58.993,,,
294,07/22/15 05:00:00 AM,58.647,,,
295,07/22/15 06:00:00 AM,58.303,,,
296,07/22/15 07:00:00 AM,58.131,,,
297,07/22/15 08:00:00 AM,57.958,,,
298,07/22/15 09:00:00 AM,58.303,,,
299,07/22/15 10:00:00 AM,58.820,,,
300,07/22/15 11:00:00 AM,59.851,,,
301,07/22/15 12:00:00 PM,60.883,,,
302,07/22/15 01:00:00 PM,62.254,,,
303,07/22/15 02:00:00 PM,63.282,,,
304,07/22/15 03:00:00 PM,64.310,,,
305,07/22/15 04:00:00 PM,64.996,,,
306,07/22/15 05:00:00 PM,64.996,,,
307,07/22/15 06:00:00 PM,64.825,,,
308,07/22/15 07:00:00 PM,64.652,,,
309,07/22/15 08:00:00 PM,64.310,,,
310,07/22/15 09:00:00 PM,63.797,,,
311,07/22/15 10:00:00 PM,63.455,,,
312,07/22/15 11:00:00 PM,62.940,,,
313,07/23/15 12:00:00 AM,62.425,,,
314,07/23/15 01:00:00 AM,62.083,,,
315,07/23/15 02:00:00 AM,61.569,,,
316,07/23/15 03:00:00 AM,61.227,,,
317,07/23/15 04:00:00 AM,60.883,,,
318,07/23/15 05:00:00 AM,60.368,,,
319,07/23/15 06:00:00 AM,60.024,,,
320,07/23/15 07:00:00 AM,59.680,,,
321,07/23/15 08:00:00 AM,59.508,,,
322,07/23/15 09:00:00 AM,59.680,,,
323,07/23/15 10:00:00 AM,60.195,,,
324,07/23/15 11:00:00 AM,61.227,,,
325,07/23/15 12:00:00 PM,62.254,,,
326,07/23/15 01:00:00 PM,63.455,,,
327,07/23/15 02:00:00 PM,64.481,,,
328,07/23/15 03:00:00 PM,65.338,,,
329,07/23/15 04:00:00 PM,65.851,,,
330,07/23/15 05:00:00 PM,66.193,,,
331,07/23/15 06:00:00 PM,66.022,,,
332,07/23/15 07:00:00 PM,65.851,,,
333,07/23/15 08:00:00 PM,65.509,,,
334,07/23/15 09:00:00 PM,64.825,,,
335,07/23/15 10:00:00 PM,64.139,,,
336,07/23/15 11:00:00 PM,63.455,,,
337,07/24/15 12:00:00 AM,62.940,,,
338,07/24/15 01:00:00 AM,62.254,,,
339,07/24/15 02:00:00 AM,61.569,,,
340,07/24/15 03:00:00 AM,60.883,,,
341,07/24/15 04:00:00 AM,60.539,,,
342,07/24/15 05:00:00 AM,60.024,,,
343,07/24/15 06:00:00 AM,59.508,,,
344,07/24/15 07:00:00 AM,59.164,,,
345,07/24/15 08:00:00 AM,58.993,,,
346,07/24/15 09:00:00 AM,59.337,,,
347,07/24/15 10:00:00 AM,59.851,,,
348,07/24/15 11:00:00 AM,60.883,,,
349,07/24/15 12:00:00 PM,61.912,,,
350,07/24/15 01:00:00 PM,63.111,,,
351,07/24/15 02:00:00 PM,64.310,,,
352,07/24/15 03:00:00 PM,65.167,,,
353,07/24/15 04:00:00 PM,66.022,,,
354,07/24/15 05:00:00 PM,66.366,,,
355,07/24/15 06:00:00 PM,66.366,,,
356,07/24/15 07:00:00 PM,66.193,,,
357,07/24/15 08:00:00 PM,66.022,,,
358,07/24/15 09:00:00 PM,65.509,,,
359,07/24/15 10:00:00 PM,64.996,,,
360,07/24/15 11:00:00 PM,64.652,,,
361,07/25/15 12:00:00 AM,64.139,,,
362,07/25/15 01:00:00 AM,63.626,,,
363,07/25/15 02:00:00 AM,63.111,,,
364,07/25/15 03:00:00 AM,62.598,,,
365,07/25/15 04:00:00 AM,62.083,,,
366,07/25/15 05:00:00 AM,61.741,,,
367,07/25/15 06:00:00 AM,61.227,,,
368,07/25/15 07:00:00 AM,60.712,,,
369,07/25/15 08:00:00 AM,60.712,,,
370,07/25/15 09:00:00 AM,60.712,,,
371,07/25/15 10:00:00 AM,60.883,,,
372,07/25/15 11:00:00 AM,61.569,,,
373,07/25/15 12:00:00 PM,62.425,,,
374,07/25/15 01:00:00 PM,63.626,,,
375,07/25/15 02:00:00 PM,64.481,,,
376,07/25/15 03:00:00 PM,65.167,,,
377,07/25/15 04:00:00 PM,65.680,,,
378,07/25/15 05:00:00 PM,65.851,,,
379,07/25/15 06:00:00 PM,65.851,,,
380,07/25/15 07:00:00 PM,65.680,,,
381,07/25/15 08:00:00 PM,65.338,,,
382,07/25/15 09:00:00 PM,64.825,,,
383,07/25/15 10:00:00 PM,64.139,,,
384,07/25/15 11:00:00 PM,63.626,,,
385,07/26/15 12:00:00 AM,63.111,,,
386,07/26/15 01:00:00 AM,62.425,,,
387,07/26/15 02:00:00 AM,61.741,,,
388,07/26/15 03:00:00 AM,61.227,,,
389,07/26/15 04:00:00 AM,60.712,,,
390,07/26/15 05:00:00 AM,60.368,,,
391,07/26/15 06:00:00 AM,60.024,,,
392,07/26/15 07:00:00 AM,59.851,,,
393,07/26/15 08:00:00 AM,59.851,,,
394,07/26/15 09:00:00 AM,60.024,,,
395,07/26/15 10:00:00 AM,60.712,,,
396,07/26/15 11:00:00 AM,61.569,,,
