ID,DateTime,TempF,Location,,
5059,8/31/2015 4:30,62.105,Gordon Creek #2,,
5060,8/31/2015 4:45,61.934,Gordon Creek #2,,
5061,8/31/2015 5:00,61.977,Gordon Creek #2,,
5062,8/31/2015 5:15,61.934,Gordon Creek #2,,
5063,8/31/2015 5:30,61.848,Gordon Creek #2,,
5064,8/31/2015 5:45,61.677,Gordon Creek #2,,
5065,8/31/2015 6:00,61.547,Gordon Creek #2,,
5066,8/31/2015 6:15,61.506,Gordon Creek #2,,
5067,8/31/2015 6:30,61.205,Gordon Creek #2,,
5068,8/31/2015 6:45,61.29,Gordon Creek #2,,
5069,8/31/2015 7:00,61.333,Gordon Creek #2,,
5070,8/31/2015 7:15,61.248,Gordon Creek #2,,
5071,8/31/2015 7:30,61.119,Gordon Creek #2,,
5072,8/31/2015 7:45,60.991,Gordon Creek #2,,
5073,8/31/2015 8:00,60.948,Gordon Creek #2,,
5074,8/31/2015 8:15,60.991,Gordon Creek #2,,
5075,8/31/2015 8:30,61.032,Gordon Creek #2,,
5076,8/31/2015 8:45,61.162,Gordon Creek #2,,
5077,8/31/2015 9:00,61.205,Gordon Creek #2,,
5078,8/31/2015 9:15,61.333,Gordon Creek #2,,
5079,8/31/2015 9:30,61.419,Gordon Creek #2,,
5080,8/31/2015 9:45,61.59,Gordon Creek #2,,
5081,8/31/2015 10:00,61.977,Gordon Creek #2,,
5082,8/31/2015 10:15,62.362,Gordon Creek #2,,
5083,8/31/2015 10:30,62.577,Gordon Creek #2,,
5084,8/31/2015 10:45,63.005,Gordon Creek #2,,
5085,8/31/2015 11:00,63.433,Gordon Creek #2,,
5086,8/31/2015 11:15,64.204,Gordon Creek #2,,
5087,8/31/2015 11:30,64.332,Gordon Creek #2,,
5088,8/31/2015 11:45,64.717,Gordon Creek #2,,
5089,8/31/2015 11:56,,Gordon Creek #2,Logged,Logged
5090,8/31/2015 11:57,,Gordon Creek #2,,
5091,8/31/2015 12:00,85.487,Gordon Creek #2,,
5092,8/31/2015 12:15,67.798,Gordon Creek #2,,
5093,8/31/2015 12:30,68.099,Gordon Creek #2,,
5094,8/31/2015 12:45,68.4,Gordon Creek #2,,
5095,8/31/2015 13:00,68.785,Gordon Creek #2,,
5096,8/31/2015 13:15,68.999,Gordon Creek #2,,
5097,8/31/2015 13:30,69.213,Gordon Creek #2,,
5098,8/31/2015 13:45,69.17,Gordon Creek #2,,
5099,8/31/2015 14:00,69.17,Gordon Creek #2,,
5100,8/31/2015 14:15,69.129,Gordon Creek #2,,
5101,8/31/2015 14:30,69.129,Gordon Creek #2,,
5102,8/31/2015 14:45,69.386,Gordon Creek #2,,
5103,8/31/2015 15:00,69.343,Gordon Creek #2,,
5104,8/31/2015 15:15,69.129,Gordon Creek #2,,
5105,8/31/2015 15:30,68.956,Gordon Creek #2,,
5106,8/31/2015 15:45,68.913,Gordon Creek #2,,
5107,8/31/2015 16:00,68.742,Gordon Creek #2,,
5108,8/31/2015 16:15,68.614,Gordon Creek #2,,
5109,8/31/2015 16:30,68.484,Gordon Creek #2,,
5110,8/31/2015 16:45,68.356,Gordon Creek #2,,
5111,8/31/2015 17:00,68.4,Gordon Creek #2,,
5112,8/31/2015 17:15,68.313,Gordon Creek #2,,
5113,8/31/2015 17:30,68.527,Gordon Creek #2,,
5114,8/31/2015 17:45,68.614,Gordon Creek #2,,
5115,8/31/2015 18:00,68.527,Gordon Creek #2,,
5116,8/31/2015 18:15,68.527,Gordon Creek #2,,
5117,8/31/2015 18:30,68.443,Gordon Creek #2,,
5118,8/31/2015 18:45,68.356,Gordon Creek #2,,
5119,8/31/2015 19:00,68.227,Gordon Creek #2,,
5120,8/31/2015 19:15,68.056,Gordon Creek #2,,
5121,8/31/2015 19:30,67.928,Gordon Creek #2,,
5122,8/31/2015 19:45,67.842,Gordon Creek #2,,
5123,8/31/2015 20:00,67.671,Gordon Creek #2,,
5124,8/31/2015 20:15,67.5,Gordon Creek #2,,
5125,8/31/2015 20:30,67.285,Gordon Creek #2,,
5126,8/31/2015 20:45,67.071,Gordon Creek #2,,
5127,8/31/2015 21:00,66.814,Gordon Creek #2,,
5128,8/31/2015 21:15,66.643,Gordon Creek #2,,
5129,8/31/2015 21:30,66.385,Gordon Creek #2,,
5130,8/31/2015 21:45,66.13,Gordon Creek #2,,
5131,8/31/2015 22:00,65.916,Gordon Creek #2,,
5132,8/31/2015 22:15,65.701,Gordon Creek #2,,
5133,8/31/2015 22:30,65.487,Gordon Creek #2,,
5134,8/31/2015 22:45,65.273,Gordon Creek #2,,
5135,8/31/2015 23:00,65.059,Gordon Creek #2,,
5136,8/31/2015 23:15,64.888,Gordon Creek #2,,
5137,8/31/2015 23:30,64.717,Gordon Creek #2,,
5138,8/31/2015 23:45,64.546,Gordon Creek #2,,
5139,9/1/2015 0:00,64.375,Gordon Creek #2,,
5140,9/1/2015 0:15,64.204,Gordon Creek #2,,
5141,9/1/2015 0:30,64.074,Gordon Creek #2,,
5142,9/1/2015 0:45,63.946,Gordon Creek #2,,
5143,9/1/2015 1:00,63.819,Gordon Creek #2,,
5144,9/1/2015 1:15,63.689,Gordon Creek #2,,
5145,9/1/2015 1:30,63.561,Gordon Creek #2,,
5146,9/1/2015 1:45,63.475,Gordon Creek #2,,
5147,9/1/2015 2:00,63.39,Gordon Creek #2,,
5148,9/1/2015 2:15,63.262,Gordon Creek #2,,
5149,9/1/2015 2:30,63.176,Gordon Creek #2,,
5150,9/1/2015 2:45,63.09,Gordon Creek #2,,
5151,9/1/2015 3:00,63.005,Gordon Creek #2,,
5152,9/1/2015 3:15,62.919,Gordon Creek #2,,
5153,9/1/2015 3:30,62.875,Gordon Creek #2,,
5154,9/1/2015 3:45,62.748,Gordon Creek #2,,
5155,9/1/2015 4:00,62.577,Gordon Creek #2,,
5156,9/1/2015 4:15,62.447,Gordon Creek #2,,
5157,9/1/2015 4:30,62.362,Gordon Creek #2,,
5158,9/1/2015 4:45,62.319,Gordon Creek #2,,
5159,9/1/2015 5:00,62.276,Gordon Creek #2,,
5160,9/1/2015 5:15,62.233,Gordon Creek #2,,
5161,9/1/2015 5:30,62.148,Gordon Creek #2,,
5162,9/1/2015 5:45,62.062,Gordon Creek #2,,
5163,9/1/2015 6:00,62.062,Gordon Creek #2,,
5164,9/1/2015 6:15,61.934,Gordon Creek #2,,
5165,9/1/2015 6:30,61.891,Gordon Creek #2,,
5166,9/1/2015 6:45,61.891,Gordon Creek #2,,
5167,9/1/2015 7:00,61.891,Gordon Creek #2,,
5168,9/1/2015 7:15,61.891,Gordon Creek #2,,
5169,9/1/2015 7:30,61.891,Gordon Creek #2,,
5170,9/1/2015 7:45,61.891,Gordon Creek #2,,
5171,9/1/2015 8:00,61.891,Gordon Creek #2,,
5172,9/1/2015 8:15,61.848,Gordon Creek #2,,
5173,9/1/2015 8:30,61.891,Gordon Creek #2,,
5174,9/1/2015 8:45,61.934,Gordon Creek #2,,
5175,9/1/2015 9:00,61.934,Gordon Creek #2,,
5176,9/1/2015 9:15,61.977,Gordon Creek #2,,
5177,9/1/2015 9:30,62.062,Gordon Creek #2,,
5178,9/1/2015 9:45,62.191,Gordon Creek #2,,
5179,9/1/2015 10:00,62.447,Gordon Creek #2,,
5180,9/1/2015 10:15,62.791,Gordon Creek #2,,
5181,9/1/2015 10:30,63.219,Gordon Creek #2,,
5182,9/1/2015 10:45,63.689,Gordon Creek #2,,
5183,9/1/2015 11:00,64.161,Gordon Creek #2,,
5184,9/1/2015 11:15,64.418,Gordon Creek #2,,
5185,9/1/2015 11:30,64.845,Gordon Creek #2,,
5186,9/1/2015 11:45,65.487,Gordon Creek #2,,
5187,9/1/2015 12:00,66.214,Gordon Creek #2,,
5188,9/1/2015 12:15,66.772,Gordon Creek #2,,
5189,9/1/2015 12:30,67.372,Gordon Creek #2,,
5190,9/1/2015 12:45,68.056,Gordon Creek #2,,
5191,9/1/2015 13:00,69.042,Gordon Creek #2,,
5192,9/1/2015 13:15,69.514,Gordon Creek #2,,
5193,9/1/2015 13:30,69.814,Gordon Creek #2,,
5194,9/1/2015 13:45,70.543,Gordon Creek #2,,
5195,9/1/2015 14:00,71.19,Gordon Creek #2,,
5196,9/1/2015 14:15,71.877,Gordon Creek #2,,
5197,9/1/2015 14:30,71.964,Gordon Creek #2,,
5198,9/1/2015 14:45,72.48,Gordon Creek #2,,
5199,9/1/2015 15:00,72.869,Gordon Creek #2,,
5200,9/1/2015 15:15,73.558,Gordon Creek #2,,
5201,9/1/2015 15:30,73.947,Gordon Creek #2,,
5202,9/1/2015 15:45,74.25,Gordon Creek #2,,
5203,9/1/2015 16:00,74.467,Gordon Creek #2,,
5204,9/1/2015 16:15,74.77,Gordon Creek #2,,
5205,9/1/2015 16:30,74.467,Gordon Creek #2,,
5206,9/1/2015 16:45,74.597,Gordon Creek #2,,
5207,9/1/2015 17:00,74.77,Gordon Creek #2,,
5208,9/1/2015 17:15,75.204,Gordon Creek #2,,
5209,9/1/2015 17:30,75.681,Gordon Creek #2,,
5210,9/1/2015 17:45,75.333,Gordon Creek #2,,
5211,9/1/2015 18:00,75.29,Gordon Creek #2,,
5212,9/1/2015 18:15,74.943,Gordon Creek #2,,
5213,9/1/2015 18:30,74.727,Gordon Creek #2,,
5214,9/1/2015 18:45,74.511,Gordon Creek #2,,
5215,9/1/2015 19:00,74.467,Gordon Creek #2,,
5216,9/1/2015 19:15,74.206,Gordon Creek #2,,
5217,9/1/2015 19:30,73.818,Gordon Creek #2,,
5218,9/1/2015 19:45,73.515,Gordon Creek #2,,
5219,9/1/2015 20:00,73.083,Gordon Creek #2,,
5220,9/1/2015 20:15,72.826,Gordon Creek #2,,
5221,9/1/2015 20:30,72.523,Gordon Creek #2,,
5222,9/1/2015 20:45,72.178,Gordon Creek #2,,
5223,9/1/2015 21:00,71.834,Gordon Creek #2,,
5224,9/1/2015 21:15,71.447,Gordon Creek #2,,
5225,9/1/2015 21:30,71.06,Gordon Creek #2,,
5226,9/1/2015 21:45,70.673,Gordon Creek #2,,
5227,9/1/2015 22:00,70.286,Gordon Creek #2,,
5228,9/1/2015 22:15,69.901,Gordon Creek #2,,
5229,9/1/2015 22:30,69.514,Gordon Creek #2,,
5230,9/1/2015 22:45,69.256,Gordon Creek #2,,
5231,9/1/2015 23:00,68.913,Gordon Creek #2,,
5232,9/1/2015 23:15,68.614,Gordon Creek #2,,
5233,9/1/2015 23:30,68.185,Gordon Creek #2,,
5234,9/1/2015 23:45,67.928,Gordon Creek #2,,
5235,9/2/2015 0:00,67.627,Gordon Creek #2,,
5236,9/2/2015 0:15,67.413,Gordon Creek #2,,
5237,9/2/2015 0:30,67.028,Gordon Creek #2,,
5238,9/2/2015 0:45,66.772,Gordon Creek #2,,
5239,9/2/2015 1:00,66.515,Gordon Creek #2,,
5240,9/2/2015 1:15,66.301,Gordon Creek #2,,
5241,9/2/2015 1:30,66.214,Gordon Creek #2,,
5242,9/2/2015 1:45,66.087,Gordon Creek #2,,
5243,9/2/2015 2:00,65.916,Gordon Creek #2,,
5244,9/2/2015 2:15,65.745,Gordon Creek #2,,
5245,9/2/2015 2:30,65.403,Gordon Creek #2,,
5246,9/2/2015 2:45,65.23,Gordon Creek #2,,
5247,9/2/2015 3:00,65.23,Gordon Creek #2,,
5248,9/2/2015 3:15,64.974,Gordon Creek #2,,
5249,9/2/2015 3:30,64.845,Gordon Creek #2,,
5250,9/2/2015 3:45,64.589,Gordon Creek #2,,
5251,9/2/2015 4:00,64.418,Gordon Creek #2,,
5252,9/2/2015 4:15,63.99,Gordon Creek #2,,
5253,9/2/2015 4:30,63.903,Gordon Creek #2,,
5254,9/2/2015 4:45,63.775,Gordon Creek #2,,
5255,9/2/2015 5:00,63.689,Gordon Creek #2,,
5256,9/2/2015 5:15,63.648,Gordon Creek #2,,
5257,9/2/2015 5:30,63.561,Gordon Creek #2,,
5258,9/2/2015 5:45,63.518,Gordon Creek #2,,
5259,9/2/2015 6:00,63.475,Gordon Creek #2,,
5260,9/2/2015 6:15,63.433,Gordon Creek #2,,
5261,9/2/2015 6:30,63.304,Gordon Creek #2,,
5262,9/2/2015 6:45,63.219,Gordon Creek #2,,
5263,9/2/2015 7:00,63.176,Gordon Creek #2,,
5264,9/2/2015 7:15,62.919,Gordon Creek #2,,
5265,9/2/2015 7:30,62.834,Gordon Creek #2,,
5266,9/2/2015 7:45,62.791,Gordon Creek #2,,
5267,9/2/2015 8:00,62.748,Gordon Creek #2,,
5268,9/2/2015 8:15,62.533,Gordon Creek #2,,
5269,9/2/2015 8:30,62.49,Gordon Creek #2,,
5270,9/2/2015 8:45,62.533,Gordon Creek #2,,
5271,9/2/2015 9:00,62.447,Gordon Creek #2,,
5272,9/2/2015 9:15,62.533,Gordon Creek #2,,
5273,9/2/2015 9:30,62.577,Gordon Creek #2,,
5274,9/2/2015 9:45,62.62,Gordon Creek #2,,
5275,9/2/2015 10:00,62.834,Gordon Creek #2,,
5276,9/2/2015 10:15,63.133,Gordon Creek #2,,
5277,9/2/2015 10:30,63.475,Gordon Creek #2,,
5278,9/2/2015 10:45,63.775,Gordon Creek #2,,
5279,9/2/2015 11:00,64.247,Gordon Creek #2,,
5280,9/2/2015 11:15,64.589,Gordon Creek #2,,
5281,9/2/2015 11:30,65.359,Gordon Creek #2,,
5282,9/2/2015 11:45,65.829,Gordon Creek #2,,
5283,9/2/2015 12:00,66.429,Gordon Creek #2,,
5284,9/2/2015 12:15,66.6,Gordon Creek #2,,
5285,9/2/2015 12:30,67.413,Gordon Creek #2,,
5286,9/2/2015 12:45,68.443,Gordon Creek #2,,
5287,9/2/2015 13:00,68.785,Gordon Creek #2,,
5288,9/2/2015 13:15,69.386,Gordon Creek #2,,
5289,9/2/2015 13:30,69.858,Gordon Creek #2,,
5290,9/2/2015 13:45,70.243,Gordon Creek #2,,
5291,9/2/2015 14:00,70.673,Gordon Creek #2,,
5292,9/2/2015 14:15,71.92,Gordon Creek #2,,
5293,9/2/2015 14:30,72.869,Gordon Creek #2,,
5294,9/2/2015 14:45,73.558,Gordon Creek #2,,
5295,9/2/2015 15:00,73.818,Gordon Creek #2,,
5296,9/2/2015 15:15,73.515,Gordon Creek #2,,
5297,9/2/2015 15:30,73.472,Gordon Creek #2,,
5298,9/2/2015 15:45,73.342,Gordon Creek #2,,
5299,9/2/2015 16:00,73.429,Gordon Creek #2,,
5300,9/2/2015 16:15,73.342,Gordon Creek #2,,
5301,9/2/2015 16:30,73.645,Gordon Creek #2,,
5302,9/2/2015 16:45,73.861,Gordon Creek #2,,
5303,9/2/2015 17:00,73.602,Gordon Creek #2,,
5304,9/2/2015 17:15,73.558,Gordon Creek #2,,
5305,9/2/2015 17:30,73.645,Gordon Creek #2,,
5306,9/2/2015 17:45,73.688,Gordon Creek #2,,
5307,9/2/2015 18:00,73.904,Gordon Creek #2,,
5308,9/2/2015 18:15,74.034,Gordon Creek #2,,
5309,9/2/2015 18:30,73.774,Gordon Creek #2,,
5310,9/2/2015 18:45,73.515,Gordon Creek #2,,
5311,9/2/2015 19:00,73.429,Gordon Creek #2,,
5312,9/2/2015 19:15,73.126,Gordon Creek #2,,
5313,9/2/2015 19:30,72.912,Gordon Creek #2,,
5314,9/2/2015 19:45,72.653,Gordon Creek #2,,
5315,9/2/2015 20:00,72.351,Gordon Creek #2,,
5316,9/2/2015 20:15,72.136,Gordon Creek #2,,
5317,9/2/2015 20:30,71.834,Gordon Creek #2,,
5318,9/2/2015 20:45,71.49,Gordon Creek #2,,
5319,9/2/2015 21:00,71.19,Gordon Creek #2,,
5320,9/2/2015 21:15,70.887,Gordon Creek #2,,
5321,9/2/2015 21:30,70.587,Gordon Creek #2,,
5322,9/2/2015 21:45,70.329,Gordon Creek #2,,
5323,9/2/2015 22:00,70.029,Gordon Creek #2,,
5324,9/2/2015 22:15,69.728,Gordon Creek #2,,
5325,9/2/2015 22:30,69.514,Gordon Creek #2,,
5326,9/2/2015 22:45,69.213,Gordon Creek #2,,
5327,9/2/2015 23:00,68.871,Gordon Creek #2,,
5328,9/2/2015 23:15,68.614,Gordon Creek #2,,
5329,9/2/2015 23:30,68.356,Gordon Creek #2,,
5330,9/2/2015 23:45,68.227,Gordon Creek #2,,
5331,9/3/2015 0:00,67.928,Gordon Creek #2,,
5332,9/3/2015 0:15,67.714,Gordon Creek #2,,
5333,9/3/2015 0:30,67.413,Gordon Creek #2,,
5334,9/3/2015 0:45,67.242,Gordon Creek #2,,
5335,9/3/2015 1:00,66.943,Gordon Creek #2,,
5336,9/3/2015 1:15,66.729,Gordon Creek #2,,
5337,9/3/2015 1:30,66.6,Gordon Creek #2,,
5338,9/3/2015 1:45,66.429,Gordon Creek #2,,
5339,9/3/2015 2:00,66.344,Gordon Creek #2,,
5340,9/3/2015 2:15,66.214,Gordon Creek #2,,
5341,9/3/2015 2:30,66,Gordon Creek #2,,
5342,9/3/2015 2:45,65.829,Gordon Creek #2,,
5343,9/3/2015 3:00,65.701,Gordon Creek #2,,
5344,9/3/2015 3:15,65.658,Gordon Creek #2,,
5345,9/3/2015 3:30,65.487,Gordon Creek #2,,
5346,9/3/2015 3:45,65.359,Gordon Creek #2,,
5347,9/3/2015 4:00,65.23,Gordon Creek #2,,
5348,9/3/2015 4:15,65.102,Gordon Creek #2,,
5349,9/3/2015 4:30,65.017,Gordon Creek #2,,
5350,9/3/2015 4:45,64.845,Gordon Creek #2,,
5351,9/3/2015 5:00,64.76,Gordon Creek #2,,
5352,9/3/2015 5:15,64.546,Gordon Creek #2,,
5353,9/3/2015 5:30,64.375,Gordon Creek #2,,
5354,9/3/2015 5:45,64.288,Gordon Creek #2,,
5355,9/3/2015 6:00,64.117,Gordon Creek #2,,
5356,9/3/2015 6:15,63.99,Gordon Creek #2,,
5357,9/3/2015 6:30,63.903,Gordon Creek #2,,
5358,9/3/2015 6:45,63.819,Gordon Creek #2,,
5359,9/3/2015 7:00,63.689,Gordon Creek #2,,
5360,9/3/2015 7:15,63.604,Gordon Creek #2,,
5361,9/3/2015 7:30,63.475,Gordon Creek #2,,
5362,9/3/2015 7:45,63.433,Gordon Creek #2,,
5363,9/3/2015 8:00,63.347,Gordon Creek #2,,
5364,9/3/2015 8:15,63.347,Gordon Creek #2,,
5365,9/3/2015 8:30,63.347,Gordon Creek #2,,
5366,9/3/2015 8:45,63.304,Gordon Creek #2,,
5367,9/3/2015 9:00,63.347,Gordon Creek #2,,
5368,9/3/2015 9:15,63.433,Gordon Creek #2,,
5369,9/3/2015 9:30,63.561,Gordon Creek #2,,
5370,9/3/2015 9:45,63.775,Gordon Creek #2,,
5371,9/3/2015 10:00,64.117,Gordon Creek #2,,
5372,9/3/2015 10:15,64.459,Gordon Creek #2,,
5373,9/3/2015 10:30,64.888,Gordon Creek #2,,
5374,9/3/2015 10:45,65.658,Gordon Creek #2,,
5375,9/3/2015 11:00,66.214,Gordon Creek #2,,
5376,9/3/2015 11:15,66.558,Gordon Creek #2,,
5377,9/3/2015 11:30,67.199,Gordon Creek #2,,
5378,9/3/2015 11:45,67.627,Gordon Creek #2,,
5379,9/3/2015 12:00,68.142,Gordon Creek #2,,
5380,9/3/2015 12:15,68.698,Gordon Creek #2,,
5381,9/3/2015 12:30,69.17,Gordon Creek #2,,
5382,9/3/2015 12:45,69.6,Gordon Creek #2,,
5383,9/3/2015 13:00,70.286,Gordon Creek #2,,
5384,9/3/2015 13:15,71.146,Gordon Creek #2,,
5385,9/3/2015 13:30,71.62,Gordon Creek #2,,
5386,9/3/2015 13:45,72.869,Gordon Creek #2,,
5387,9/3/2015 14:00,73.256,Gordon Creek #2,,
5388,9/3/2015 14:15,73.645,Gordon Creek #2,,
5389,9/3/2015 14:30,73.731,Gordon Creek #2,,
5390,9/3/2015 14:45,74.034,Gordon Creek #2,,
5391,9/3/2015 15:00,74.338,Gordon Creek #2,,
5392,9/3/2015 15:15,74.597,Gordon Creek #2,,
5393,9/3/2015 15:30,74.597,Gordon Creek #2,,
5394,9/3/2015 15:45,75.247,Gordon Creek #2,,
5395,9/3/2015 16:00,75.551,Gordon Creek #2,,
5396,9/3/2015 16:15,75.247,Gordon Creek #2,,
5397,9/3/2015 16:30,74.856,Gordon Creek #2,,
5398,9/3/2015 16:45,74.554,Gordon Creek #2,,
5399,9/3/2015 17:00,74.511,Gordon Creek #2,,
5400,9/3/2015 17:15,74.206,Gordon Creek #2,,
5401,9/3/2015 17:30,73.99,Gordon Creek #2,,
5402,9/3/2015 17:45,73.602,Gordon Creek #2,,
5403,9/3/2015 18:00,73.256,Gordon Creek #2,,
5404,9/3/2015 18:15,72.912,Gordon Creek #2,,
5405,9/3/2015 18:30,72.61,Gordon Creek #2,,
5406,9/3/2015 18:45,72.264,Gordon Creek #2,,
5407,9/3/2015 19:00,71.877,Gordon Creek #2,,
5408,9/3/2015 19:15,71.577,Gordon Creek #2,,
5409,9/3/2015 19:30,71.274,Gordon Creek #2,,
5410,9/3/2015 19:45,71.017,Gordon Creek #2,,
5411,9/3/2015 20:00,70.803,Gordon Creek #2,,
5412,9/3/2015 20:15,70.502,Gordon Creek #2,,
5413,9/3/2015 20:30,70.201,Gordon Creek #2,,
5414,9/3/2015 20:45,69.985,Gordon Creek #2,,
5415,9/3/2015 21:00,69.728,Gordon Creek #2,,
5416,9/3/2015 21:15,69.427,Gordon Creek #2,,
5417,9/3/2015 21:30,69.17,Gordon Creek #2,,
5418,9/3/2015 21:45,68.956,Gordon Creek #2,,
5419,9/3/2015 22:00,68.785,Gordon Creek #2,,
5420,9/3/2015 22:15,68.614,Gordon Creek #2,,
5421,9/3/2015 22:30,68.443,Gordon Creek #2,,
5422,9/3/2015 22:45,68.185,Gordon Creek #2,,
5423,9/3/2015 23:00,67.971,Gordon Creek #2,,
5424,9/3/2015 23:15,67.757,Gordon Creek #2,,
5425,9/3/2015 23:30,67.586,Gordon Creek #2,,
5426,9/3/2015 23:45,67.413,Gordon Creek #2,,
5427,9/4/2015 0:00,67.285,Gordon Creek #2,,
5428,9/4/2015 0:15,67.158,Gordon Creek #2,,
5429,9/4/2015 0:30,67.028,Gordon Creek #2,,
5430,9/4/2015 0:45,66.985,Gordon Creek #2,,
5431,9/4/2015 1:00,66.729,Gordon Creek #2,,
5432,9/4/2015 1:15,66.558,Gordon Creek #2,,
5433,9/4/2015 1:30,66.344,Gordon Creek #2,,
5434,9/4/2015 1:45,66.301,Gordon Creek #2,,
5435,9/4/2015 2:00,66.214,Gordon Creek #2,,
5436,9/4/2015 2:15,66.13,Gordon Creek #2,,
5437,9/4/2015 2:30,66.043,Gordon Creek #2,,
5438,9/4/2015 2:45,65.959,Gordon Creek #2,,
5439,9/4/2015 3:00,65.916,Gordon Creek #2,,
5440,9/4/2015 3:15,65.829,Gordon Creek #2,,
5441,9/4/2015 3:30,65.701,Gordon Creek #2,,
5442,9/4/2015 3:45,65.615,Gordon Creek #2,,
5443,9/4/2015 4:00,65.53,Gordon Creek #2,,
5444,9/4/2015 4:15,65.444,Gordon Creek #2,,
5445,9/4/2015 4:30,65.444,Gordon Creek #2,,
5446,9/4/2015 4:45,65.316,Gordon Creek #2,,
5447,9/4/2015 5:00,65.145,Gordon Creek #2,,
5448,9/4/2015 5:15,65.059,Gordon Creek #2,,
5449,9/4/2015 5:30,64.931,Gordon Creek #2,,
5450,9/4/2015 5:45,64.803,Gordon Creek #2,,
5451,9/4/2015 6:00,64.76,Gordon Creek #2,,
5452,9/4/2015 6:15,64.632,Gordon Creek #2,,
5453,9/4/2015 6:30,64.589,Gordon Creek #2,,
5454,9/4/2015 6:45,64.503,Gordon Creek #2,,
5455,9/4/2015 7:00,64.375,Gordon Creek #2,,
5456,9/4/2015 7:15,64.332,Gordon Creek #2,,
5457,9/4/2015 7:30,64.161,Gordon Creek #2,,
5458,9/4/2015 7:45,64.117,Gordon Creek #2,,
5459,9/4/2015 8:00,63.946,Gordon Creek #2,,
5460,9/4/2015 8:15,63.903,Gordon Creek #2,,
5461,9/4/2015 8:30,63.819,Gordon Creek #2,,
5462,9/4/2015 8:45,63.732,Gordon Creek #2,,
5463,9/4/2015 9:00,63.648,Gordon Creek #2,,
5464,9/4/2015 9:15,63.648,Gordon Creek #2,,
5465,9/4/2015 9:30,63.775,Gordon Creek #2,,
5466,9/4/2015 9:45,63.903,Gordon Creek #2,,
5467,9/4/2015 10:00,64.074,Gordon Creek #2,,
5468,9/4/2015 10:15,64.375,Gordon Creek #2,,
5469,9/4/2015 10:30,64.803,Gordon Creek #2,,
5470,9/4/2015 10:45,65.102,Gordon Creek #2,,
5471,9/4/2015 11:00,65.403,Gordon Creek #2,,
5472,9/4/2015 11:15,66.043,Gordon Creek #2,,
5473,9/4/2015 11:30,66.515,Gordon Creek #2,,
5474,9/4/2015 11:45,66.985,Gordon Creek #2,,
5475,9/4/2015 12:00,67.714,Gordon Creek #2,,
5476,9/4/2015 12:15,68.27,Gordon Creek #2,,
5477,9/4/2015 12:30,69.129,Gordon Creek #2,,
5478,9/4/2015 12:45,69.985,Gordon Creek #2,,
5479,9/4/2015 13:00,70.459,Gordon Creek #2,,
5480,9/4/2015 13:15,70.803,Gordon Creek #2,,
5481,9/4/2015 13:30,71.748,Gordon Creek #2,,
5482,9/4/2015 13:45,72.136,Gordon Creek #2,,
5483,9/4/2015 14:00,72.61,Gordon Creek #2,,
5484,9/4/2015 14:15,72.912,Gordon Creek #2,,
5485,9/4/2015 14:30,73.861,Gordon Creek #2,,
5486,9/4/2015 14:45,74.986,Gordon Creek #2,,
5487,9/4/2015 15:00,74.856,Gordon Creek #2,,
5488,9/4/2015 15:15,75.333,Gordon Creek #2,,
5489,9/4/2015 15:30,75.637,Gordon Creek #2,,
5490,9/4/2015 15:45,75.508,Gordon Creek #2,,
5491,9/4/2015 16:00,76.158,Gordon Creek #2,,
5492,9/4/2015 16:15,76.158,Gordon Creek #2,,
5493,9/4/2015 16:30,75.985,Gordon Creek #2,,
5494,9/4/2015 16:45,75.767,Gordon Creek #2,,
5495,9/4/2015 17:00,75.637,Gordon Creek #2,,
5496,9/4/2015 17:15,75.724,Gordon Creek #2,,
5497,9/4/2015 17:30,76.028,Gordon Creek #2,,
5498,9/4/2015 17:45,76.071,Gordon Creek #2,,
5499,9/4/2015 18:00,75.942,Gordon Creek #2,,
5500,9/4/2015 18:15,75.853,Gordon Creek #2,,
5501,9/4/2015 18:30,75.853,Gordon Creek #2,,
5502,9/4/2015 18:45,75.853,Gordon Creek #2,,
5503,9/4/2015 19:00,75.724,Gordon Creek #2,,
5504,9/4/2015 19:15,75.42,Gordon Creek #2,,
5505,9/4/2015 19:30,75.029,Gordon Creek #2,,
5506,9/4/2015 19:45,74.77,Gordon Creek #2,,
5507,9/4/2015 20:00,74.554,Gordon Creek #2,,
5508,9/4/2015 20:15,74.163,Gordon Creek #2,,
5509,9/4/2015 20:30,73.774,Gordon Creek #2,,
5510,9/4/2015 20:45,73.429,Gordon Creek #2,,
5511,9/4/2015 21:00,73.083,Gordon Creek #2,,
5512,9/4/2015 21:15,72.739,Gordon Creek #2,,
5513,9/4/2015 21:30,72.394,Gordon Creek #2,,
5514,9/4/2015 21:45,72.05,Gordon Creek #2,,
5515,9/4/2015 22:00,71.704,Gordon Creek #2,,
5516,9/4/2015 22:15,71.447,Gordon Creek #2,,
5517,9/4/2015 22:30,71.103,Gordon Creek #2,,
5518,9/4/2015 22:45,70.803,Gordon Creek #2,,
5519,9/4/2015 23:00,70.502,Gordon Creek #2,,
5520,9/4/2015 23:15,70.158,Gordon Creek #2,,
5521,9/4/2015 23:30,69.858,Gordon Creek #2,,
5522,9/4/2015 23:45,69.643,Gordon Creek #2,,
5523,9/5/2015 0:00,69.343,Gordon Creek #2,,
5524,9/5/2015 0:15,69.085,Gordon Creek #2,,
